frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz
63,7.164568831,3.007195525,0.001058874178,7.191959171,2.834551692,0.2387052774,7.191981748,2.834446793,0.2387000254,6.946015306,2.4816331,-0.1933411905,6.944121046,2.463966655,-0.09644780555,7.053705292,2.601644181,-0.0500092768,7.337817312,2.852076158,-0.293602293,7.357078638,2.85746601,-0.1434343625,6.993184211,2.504386004,0.4199723737,7.05410336,2.516219814,0.6660751522,7.164464941,2.678679502,0.5229864295
64,7.157947577,3.003710269,6.226052649e-05,7.185614136,2.831139626,0.2380692921,7.185743462,2.831097793,0.2380344104,6.94179618,2.47749149,-0.1951104601,6.938154012,2.46022613,-0.09717940839,7.04765033,2.598452839,-0.0508741123,7.331398961,2.848780607,-0.2939987933,7.350509975,2.854169669,-0.1443440551,6.987484317,2.500674528,0.4194520167,7.047731149,2.512719834,0.6648410723,7.158019492,2.675500664,0.5220239711
65,7.151282714,3.000077697,-0.0009275681479,7.179251985,2.827587248,0.2374615348,7.179499857,2.827618693,0.2373942283,6.938039379,2.473000527,-0.1970504055,6.932107523,2.456301685,-0.0978369673,7.041595376,2.595096014,-0.05176628843,7.324927962,2.845383285,-0.2943253268,7.3438734,2.850750132,-0.145189562,6.982061876,2.496764601,0.4193573874,7.041319967,2.509028302,0.6635591967,7.151562459,2.672183281,0.5210198093
66,7.144602352,2.996355616,-0.001956378076,7.172881765,2.823947768,0.2368098827,7.17325085,2.824057633,0.2367103908,6.934547892,2.468287242,-0.1991127231,6.92600912,2.452233587,-0.09848439076,7.035533226,2.591616711,-0.05271372427,7.318434727,2.841913876,-0.2946789609,7.337209408,2.847244644,-0.1460350595,6.976784436,2.492742363,0.419444579,7.034878566,2.505234346,0.6621907433,7.145106978,2.668767612,0.5199690403
67,7.13793472,2.992601481,-0.003069974245,7.166512668,2.820273977,0.236042165,7.166996502,2.820462333,0.235913765,6.931124705,2.46347838,-0.201249503,6.919886505,2.448061735,-0.09918561274,7.02945678,2.588057606,-0.05374438625,7.311949845,2.838401617,-0.2951567386,7.330558641,2.843690071,-0.1469447082,6.971519793,2.488693049,0.4194694476,7.028415771,2.501426743,0.6606967986,7.138666282,2.665293627,0.5188667356
68,7.131308172,2.988872389,-0.00431419799,7.160154026,2.816618257,0.2350861665,7.160737014,2.816880106,0.2349351782,6.92757284,2.458700444,-0.203413195,6.913767555,2.443825657,-0.1000045913,7.023359056,2.584461044,-0.05488628276,7.305504081,2.834875304,-0.2958556804,7.32396189,2.840122896,-0.1479826545,6.966135984,2.484701048,0.4191876376,7.021940494,2.497693916,0.6590383289,7.132253711,2.661801006,0.5177079438
69,7.12475118,2.985225096,-0.00573492352,7.153815299,2.813032588,0.2338696351,7.154472716,2.813357867,0.2337054257,6.923695364,2.454079686,-0.2055565583,6.907680318,2.439564527,-0.1010053067,7.017233191,2.580869051,-0.05616745622,7.299128359,2.831363312,-0.2968727853,7.317460088,2.836579245,-0.1492130336,6.960501239,2.480849935,0.4183546176,7.01546172,2.494123945,0.6571761936,7.125882714,2.658329152,0.5164876948
70,7.118318835,2.981448463,-0.007110831232,7.147499826,2.809274798,0.2326332615,7.148237459,2.80968231,0.232460818,6.920240366,2.448953629,-0.2076313653,6.901605273,2.434902836,-0.1016886906,7.011211257,2.57696664,-0.05737852551,7.292934316,2.827708683,-0.2978421131,7.31106847,2.832810238,-0.1503253088,6.955135411,2.47665833,0.4175504308,7.009036198,2.490432678,0.6552374342,7.11966634,2.654619452,0.5153493823
71,7.111996834,2.977392428,-0.008317433719,7.141197421,2.805186561,0.2315375903,7.14204212,2.805710016,0.2313564485,6.917677198,2.44293676,-0.2096729992,6.895506935,2.429653974,-0.1018126165,7.005348419,2.572588634,-0.05842218914,7.286923493,2.823810675,-0.2985322121,7.304746475,2.828677226,-0.1511437548,6.950366764,2.471849816,0.4172472752,7.00267426,2.486406399,0.653307763,7.113625913,2.650528676,0.5143361636
72,7.105709738,2.973204391,-0.009545834541,7.134897447,2.800944658,0.2303901324,7.135852776,2.801591743,0.2302013031,6.915390635,2.43656992,-0.211761101,6.889389765,2.424139115,-0.1018268456,6.999522587,2.568000766,-0.05949484967,7.280961995,2.81978073,-0.2992417296,7.298451572,2.824380586,-0.1519347339,6.945776362,2.466813503,0.4170381071,6.996315278,2.482238063,0.6512859375,7.107637451,2.646268345,0.5132926005
73,7.099382396,2.969030756,-0.0109872039,7.128589549,2.796724896,0.228998291,7.12963579,2.797477276,0.2288043044,6.91276548,2.430393373,-0.213977495,6.883258839,2.418677788,-0.1021818012,6.993611927,2.56346775,-0.06079339982,7.274916359,2.815728983,-0.3002693472,7.29214159,2.820119498,-0.1529647677,6.940945737,2.461936796,0.4165146962,6.989898699,2.478119935,0.6490705364,7.101577224,2.642049006,0.5120629522
74,7.092939883,2.965017027,-0.01283275849,7.122263587,2.792702223,0.2271693699,7.123357741,2.793515541,0.2269743209,6.909186584,2.424946913,-0.2164059594,6.877119763,2.413588018,-0.1033285435,6.987494815,2.559253381,-0.06251516519,7.268653455,2.811764406,-0.3019137566,7.285774654,2.816092054,-0.1545005213,6.935456794,2.457605571,0.415267802,6.983363998,2.474243678,0.6465600053,7.095321712,2.638080319,0.5104912226
75,7.086448334,2.96107896,-0.01496620333,7.115871806,2.788686071,0.2248507578,7.116978799,2.789535409,0.2246614641,6.905158941,2.419894156,-0.2191964482,6.871058646,2.408456027,-0.1051346492,6.981175514,2.555122376,-0.06459623904,7.26228538,2.807841929,-0.3041702092,7.279357844,2.812123689,-0.1564722617,6.929525647,2.453498883,0.413293731,6.976548649,2.470462855,0.6434362182,7.088961977,2.634091063,0.5085946803
76,7.079989483,2.957066726,-0.01717543916,7.109417252,2.784482921,0.2222317102,7.110526197,2.785372334,0.2220538521,6.901341495,2.41468671,-0.2222875745,6.86506539,2.402935663,-0.1071357968,6.974769487,2.550789975,-0.06682575166,7.255960833,2.80386307,-0.3067366155,7.27292952,2.808003972,-0.1586033231,6.923585619,2.449203395,0.4110027488,6.969483359,2.46657624,0.6397571407,7.082629542,2.629836397,0.5065488223
77,7.073512237,2.953025898,-0.01950756608,7.102966365,2.780262021,0.2194825678,7.104067506,2.781183837,0.2193176384,6.897350377,2.409545144,-0.2254464792,6.85900171,2.397444669,-0.1092853268,6.968322254,2.546444328,-0.06918047596,7.249602074,2.799855139,-0.3094651837,7.266495121,2.803875686,-0.1608497065,6.917544735,2.444964659,0.408606454,6.962397812,2.462692342,0.6359856049,7.076261916,2.625564089,0.5044351384
78,7.066966097,2.949000663,-0.02200920549,7.096586213,2.776191443,0.2167740166,7.097670922,2.777126257,0.2166193264,6.892802493,2.404688873,-0.2284395592,6.852729884,2.39239951,-0.1115361525,6.961879896,2.542272322,-0.07163682624,7.243132036,2.795844196,-0.3122076065,7.26006065,2.799880383,-0.1631670214,6.911311609,2.441027085,0.406316804,6.955522464,2.458918588,0.6325846969,7.069797142,2.621520662,0.5023354408
79,7.060268923,2.945154965,-0.02502161609,7.090214286,2.772394343,0.2136593362,7.091255507,2.77330933,0.2135231949,6.887544065,2.40043265,-0.2316928179,6.846328244,2.387757081,-0.1145017793,6.955277772,2.538410427,-0.07460082961,7.236347459,2.791898493,-0.3155410832,7.253507535,2.796136949,-0.1659560185,6.904519551,2.437774425,0.4036082471,6.948648447,2.455408646,0.6290185713,7.063130348,2.617807054,0.4999082601
80,7.053430408,2.941528018,-0.02861149604,7.083780891,2.768808901,0.2098764093,7.084743795,2.769675192,0.2097741078,6.881806392,2.396738226,-0.2355081159,6.839940353,2.383204544,-0.118417795,6.94842529,2.534782303,-0.07820893182,7.229236877,2.788034543,-0.3197554575,7.246794088,2.792597576,-0.1693725911,6.897110229,2.435177572,0.4001568207,6.941536284,2.452152633,0.6247750929,7.056273188,2.614294465,0.4969930867
81,7.046539141,2.937975225,-0.03241350836,7.07734373,2.765324221,0.2058728754,7.078210583,2.766127295,0.2058094807,6.875785658,2.393293884,-0.2394647461,6.833527591,2.378752195,-0.1226698871,6.941480926,2.531254126,-0.08203318747,7.222012448,2.784199324,-0.3242713321,7.240042899,2.789152357,-0.1730050509,6.889456282,2.432860477,0.3964766891,6.934372249,2.449011209,0.6203526033,7.049339628,2.610883408,0.4939430904
82,7.039685337,2.934350664,-0.03606295955,7.070962251,2.761827974,0.2020958582,7.071732379,2.762567683,0.2020661888,6.869679996,2.389786509,-0.2431424125,6.827053179,2.374408705,-0.126643776,6.934604857,2.527690783,-0.08564641642,7.214888292,2.780338408,-0.328510071,7.233378141,2.785690193,-0.1764423791,6.881932379,2.430446101,0.3930804133,6.92734461,2.445843517,0.616248391,7.042444995,2.607473375,0.4911106831
83,7.032960891,2.930507096,-0.03919580383,7.064697676,2.758206436,0.1989919374,7.065387422,2.758897045,0.1989805378,6.863689497,2.385901721,-0.2461214566,6.820482222,2.370181127,-0.129725375,6.927959,2.523955925,-0.08862224993,7.208080535,2.776396014,-0.3318938141,7.226925616,2.782098832,-0.1792742488,6.874915268,2.427556538,0.3904788258,6.920643616,2.442507328,0.6129586723,7.035705975,2.603962916,0.4888474455
84,7.026214163,2.926429607,-0.04240299536,7.058463468,2.754480037,0.1959591534,7.059046859,2.75508205,0.1959696212,6.857202212,2.38181412,-0.248817271,6.813794081,2.36601391,-0.1326576588,6.921189072,2.520142456,-0.09162679991,7.201336475,2.772202318,-0.3351470009,7.220623708,2.778385334,-0.182147457,6.867832317,2.424512996,0.3878806467,6.914234562,2.438923935,0.6098952342,7.028909687,2.600383222,0.4868808801
85,7.019336122,2.922241579,-0.04612818561,7.052186361,2.750742076,0.1924701318,7.052614141,2.751192723,0.1925187735,6.849935874,2.377833514,-0.2516998876,6.807020509,2.361872341,-0.1361479982,6.914089637,2.516383887,-0.09517554739,7.194408837,2.76776305,-0.3389448613,7.214344775,2.774640539,-0.1855581426,6.860227278,2.421711801,0.3846649233,6.907924546,2.435209249,0.6064943482,7.02191012,2.596823457,0.4848154117
86,7.012484979,2.918002012,-0.04978756285,7.045949857,2.746986968,0.1890822792,7.046218249,2.74728366,0.1891655151,6.84258747,2.373847745,-0.2544328509,6.800207579,2.357793602,-0.1395299852,6.907048376,2.512604014,-0.09861764143,7.187524285,2.763284899,-0.342637117,7.208117864,2.770876887,-0.1888710894,6.852654269,2.418887682,0.3815958875,6.901668845,2.431511758,0.6032875235,7.014925806,2.593268378,0.4828164396
87,7.005820995,2.913768999,-0.05279854804,7.039839447,2.743208222,0.1863519417,7.039990052,2.743408594,0.1864462013,6.835855672,2.369744442,-0.256681593,6.793403425,2.353813966,-0.1421384131,6.900455164,2.508726108,-0.1013038297,7.180911432,2.758973798,-0.3455748374,7.201974023,2.767105978,-0.1914520769,6.845669769,2.415775272,0.3794356114,6.895424459,2.427978896,0.6008051006,7.008176366,2.589702107,0.4810477994
88,6.999291375,2.909579917,-0.05522132135,7.033848141,2.739491276,0.1843129159,7.033909778,2.739633267,0.1843882454,6.829371204,2.365591581,-0.2583083884,6.786426029,2.35018074,-0.1439171476,6.89413039,2.504882067,-0.1033155331,7.174579475,2.754930299,-0.3476714815,7.195895346,2.763406357,-0.1933045057,6.839284736,2.412384766,0.3782689387,6.889348042,2.424624309,0.5993350359,7.001555598,2.586231599,0.479726751
89,6.992757306,2.905393036,-0.05752050551,7.027910063,2.735855816,0.1825510501,7.027874552,2.735926428,0.1825901794,6.822489742,2.3614785,-0.2595261691,6.779174519,2.346939407,-0.1453513553,6.887726697,2.501159366,-0.1051780804,7.168359087,2.751026562,-0.3493923233,7.189849753,2.759785796,-0.1949141755,6.833091371,2.408899439,0.3775408422,6.883524669,2.421327367,0.5985664062,6.994865661,2.582891297,0.47878754
90,6.986250963,2.901147998,-0.05972087804,7.022023334,2.732196737,0.1809502651,7.021891449,2.732196379,0.1809444216,6.815498133,2.357325549,-0.2605272907,6.771819836,2.343823771,-0.1465883271,6.881383446,2.497415335,-0.1069087454,7.162211967,2.747126032,-0.3509168881,7.183847966,2.756149887,-0.1963709774,6.827019058,2.405314186,0.3770525829,6.877804584,2.418033567,0.5981304757,6.988189236,2.579556425,0.4779686861
91,6.979804165,2.896785078,-0.06184699802,7.016185842,2.728409257,0.1793948048,7.015967287,2.728351785,0.1793436839,6.808682934,2.353053705,-0.2615038413,6.764532974,2.340568234,-0.1477746306,6.875239821,2.493508084,-0.1085243766,7.156099605,2.743092295,-0.352424329,7.177900471,2.752404603,-0.1977645161,6.820996854,2.401623928,0.3766055934,6.872037774,2.414687935,0.5976587618,6.981608861,2.576102337,0.4770091247
92,6.973448371,2.892245151,-0.06392319663,7.010395252,2.72438885,0.1777692585,7.01010864,2.724301608,0.1776809909,6.802330441,2.348584474,-0.2626475815,6.757485007,2.336907727,-0.1490559854,6.869434822,2.489296451,-0.1100413529,7.149983298,2.738788991,-0.3540933985,7.172017527,2.748456253,-0.1991840881,6.814953515,2.397823511,0.3760014481,6.866074025,2.411234875,0.5967830302,6.975206953,2.572404421,0.4756482514
93,6.967183833,2.887534389,-0.06551463333,7.004717255,2.72021882,0.1766464979,7.004389948,2.720168778,0.1765019875,6.796357369,2.343952073,-0.2634051816,6.750256612,2.333411844,-0.1497560856,6.863932148,2.48494413,-0.1109198948,7.144024066,2.73437996,-0.3552931647,7.166245217,2.744382596,-0.2000822563,6.809161588,2.393998956,0.3763459387,6.859991106,2.407935661,0.5963131926,6.968996305,2.568623755,0.4744189185
94,6.960982522,2.882726544,-0.06652657796,6.999163679,2.716033375,0.1762325346,6.998816925,2.716081766,0.1760007918,6.790484767,2.339259062,-0.2635072888,6.742617222,2.330440221,-0.1496228968,6.858596514,2.480622979,-0.1110539218,7.138289097,2.73004422,-0.3557406259,7.160580787,2.740303363,-0.2002813615,6.803746124,2.390178004,0.3780106471,6.853951992,2.40489011,0.5967172717,6.96290507,2.564917696,0.4736670652
95,6.954832622,2.877863975,-0.06749340053,6.993650942,2.711803574,0.1758620687,6.993292603,2.711957204,0.1755436689,6.784705005,2.334528867,-0.2635714456,6.735021512,2.327412355,-0.1494353515,6.853418187,2.476203609,-0.1111097163,7.132598578,2.725667134,-0.3561358286,7.154960871,2.736187075,-0.2004249028,6.798414985,2.386264658,0.3796963861,6.847934477,2.40179826,0.5971157601,6.956888359,2.561155454,0.4728528505
96,6.948721985,2.872988009,-0.06894969439,6.988095628,2.707498491,0.1748698638,6.987720186,2.707709884,0.1744972003,6.779010642,2.329783013,-0.2642154416,6.72792541,2.323745794,-0.1499682362,6.848387863,2.471554553,-0.1117533218,7.126772971,2.721131864,-0.3571785208,7.149322361,2.732000235,-0.2011561628,6.792877735,2.382157127,0.3801042739,6.841917435,2.398356998,0.5966311643,6.950901313,2.557204991,0.471437427
97,6.94269104,2.86809834,-0.0707028592,6.982546366,2.703115017,0.1734482223,6.982147759,2.703346699,0.1730478127,6.773552926,2.324997387,-0.2652574166,6.721317996,2.319480793,-0.1510288831,6.843747152,2.466645661,-0.1127581988,7.120895856,2.716413942,-0.3587370925,7.143762605,2.72774737,-0.2022841054,6.78715715,2.377965944,0.3795475537,6.835816633,2.394754896,0.5954257477,6.944977201,2.553126888,0.4694376068
98,6.936773907,2.863167984,-0.07225368065,6.977090597,2.698675686,0.1721880108,6.976671481,2.698934241,0.1717601102,6.768425863,2.320144898,-0.2661467907,6.714876831,2.315052959,-0.151952555,6.839633477,2.46155929,-0.113511565,7.115143139,2.711583697,-0.3602329509,7.138381818,2.723455556,-0.2032308941,6.781472687,2.373828776,0.3791240193,6.829600829,2.39131837,0.5942293569,6.939167648,2.549051171,0.4672604842
99,6.930948468,2.858197705,-0.07367728138,6.971702928,2.694186834,0.1710216381,6.971266504,2.694475752,0.1705679153,6.763536011,2.31524136,-0.2669487964,6.708591134,2.31047173,-0.15280352,6.835881264,2.456331235,-0.1141005057,7.109473646,2.706665194,-0.3616954473,7.133121112,2.719123811,-0.2040596755,6.77582972,2.369680628,0.3787117623,6.823328846,2.387949295,0.5930172813,6.933455034,2.544949612,0.4649531453
100,6.925192584,2.853188173,-0.07504911346,6.966357948,2.689654685,0.1698812039,6.965907959,2.689974374,0.1694047563,6.758789916,2.31030236,-0.2677290944,6.702450116,2.305746408,-0.1536462704,6.832324922,2.450996909,-0.1146126853,7.103846153,2.701682503,-0.3631543294,7.127921613,2.714750972,-0.2048338672,6.770233752,2.365456118,0.3781888605,6.817059596,2.384549649,0.5917650254,6.927821682,2.540794348,0.4625625493
101,6.919484119,2.848139914,-0.07644498721,6.961030247,2.685085307,0.1686984682,6.960570984,2.685433101,0.1682038385,6.754094136,2.305343227,-0.2685538352,6.696442993,2.300886138,-0.1545456054,6.828798874,2.445591281,-0.115136463,7.098219391,2.696659685,-0.3646397916,7.122724471,2.710335646,-0.2056171911,6.764690425,2.361089456,0.3774333776,6.810852074,2.381021521,0.5904483557,6.922249835,2.536557932,0.460135504
102,6.913800938,2.8430533,-0.07794109184,6.95569441,2.680484616,0.1674048346,6.955230709,2.680854783,0.166898026,6.749355227,2.30037903,-0.2694896773,6.690558986,2.295899911,-0.1555666987,6.825137562,2.440148853,-0.115760932,7.092552044,2.691620794,-0.3661824948,7.117470874,2.705876195,-0.2064736885,6.759205498,2.356514507,0.3763233192,6.804765354,2.377267137,0.5890432672,6.91672165,2.532213367,0.4577186307
103,6.908120882,2.837928605,-0.0796140078,6.950324992,2.675858427,0.1659313475,6.949862243,2.676242174,0.1654198356,6.744479725,2.29542463,-0.2706037627,6.684787297,2.290796632,-0.1567751529,6.821175417,2.4347037,-0.1165758809,7.086802736,2.686589904,-0.3678135566,7.112102019,2.701370777,-0.20746772,6.753784782,2.351664941,0.3747365445,6.798858589,2.373188905,0.5875258667,6.911219215,2.527734091,0.4553583205
104,6.902421724,2.832766102,-0.08154071111,6.944896474,2.67121255,0.1642087029,6.944440621,2.671598031,0.1637014423,6.739374092,2.290494762,-0.2719636508,6.679117065,2.285585223,-0.1582370387,6.816746805,2.429289561,-0.117671679,7.080930002,2.68159115,-0.3695645113,7.106559079,2.696817415,-0.2086639478,6.748434062,2.346474471,0.3725506329,6.793191009,2.368689481,0.5858721758,6.905724571,2.523093935,0.4531006812
105,6.896685777,2.82761971,-0.08399432983,6.939361926,2.666515695,0.1619158427,6.938929334,2.666887106,0.1614313293,6.734187423,2.285702433,-0.2738915406,6.673584654,2.280267793,-0.1603334313,6.812124192,2.42374436,-0.119367511,7.074818073,2.676689192,-0.3719084432,7.100777427,2.692283754,-0.2101530059,6.743097298,2.341011823,0.3686895242,6.787686142,2.363909354,0.5838496233,6.90021844,2.51840014,0.4505289012
106,6.890928281,2.822490717,-0.08698569331,6.933736205,2.661732935,0.1590171567,6.933346115,2.662077178,0.1585752218,6.729074614,2.281050184,-0.276424146,6.668197067,2.274825768,-0.1631186293,6.807600488,2.41796214,-0.1216736658,7.068473851,2.671856867,-0.374977043,7.094806035,2.687779455,-0.2119115114,6.737737265,2.335372262,0.362976175,6.782235475,2.359002076,0.5813896778,6.8947124,2.513702508,0.4474199591
107,6.885177069,2.8173004,-0.09019849965,6.928087012,2.656864726,0.1558711867,6.927747906,2.657175606,0.1554808289,6.723951478,2.276386962,-0.2792007415,6.662899991,2.269237149,-0.1661688412,6.803041051,2.412060612,-0.1242173082,7.06204061,2.666980917,-0.3782899849,7.088756928,2.683215384,-0.21383332,6.732389113,2.329530562,0.3566364851,6.776850864,2.35388992,0.5787141822,6.889235592,2.508888805,0.4441104719
108,6.879461356,2.811969386,-0.0933163384,6.922483327,2.651911018,0.1528363587,6.922192893,2.652189225,0.1524957625,6.718735227,2.271561092,-0.2818602813,6.657640488,2.26347935,-0.1690600395,6.798312251,2.406156922,-0.1266250833,7.055663235,2.661947777,-0.3813671217,7.082742963,2.678501971,-0.215812482,6.727090934,2.323461267,0.3508965877,6.771545303,2.348494493,0.5760450232,6.883818629,2.50384612,0.4409371004
