frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,AA01_data.tx,AA01_data.ty,AA01_data.tz,AA02_data.tx,AA02_data.ty,AA02_data.tz,AA03_data.tx,AA03_data.ty,AA03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz
2096,1.22971612,0.4196396769,0.3464553243,1.077492396,0.219748166,0.2681124,0.9213269481,0.358615292,0.1196391162,0.1443909869,0.38414967,0.08853981224,0.4030601044,0.3091092932,0.1482403701,0.428472244,0.1698192882,-0.05380142372,0.2776166982,0.9835629481,1.469657029,0.09998289289,0.8939780503,1.384060313,-0.1768496419,0.4790367051,0.9507007055,0.9974499497,0.6059850735,1.561611682,1.222222015,0.520959516,1.466253003,0.9403994425,0.5381364866,1.379951348,0.5814311659,0.4598142328,1.147603097,1.704822646,0.4583610513,-1.139436584,2.078445386,0.6065989506,-0.5612176413,-0.01935993374,0.5722548294,-1.092301535,0.8499054425,0.3746489664,-1.050594395,NaN,NaN,NaN,NaN,NaN,NaN,0.3196302039,-2.198421043,0.9609716744
2097,1.229597804,0.4204099414,0.3467694528,1.077359665,0.2207672673,0.2684877558,0.9212013724,0.3591734884,0.1201374205,0.1445981123,0.3850043579,0.08869804061,0.4032280322,0.3096669101,0.1484690488,0.4288119327,0.1706254245,-0.05384679665,0.2776566325,0.9838900975,1.470096308,0.09972364891,0.8941237782,1.383950307,-0.1767914661,0.4800900514,0.950972103,0.9979691067,0.6059331909,1.562294036,1.222384151,0.5223021016,1.467091318,0.9411455195,0.5376226373,1.38069786,0.5818723964,0.4604860578,1.14820362,1.7049285,0.4592261524,-1.140178841,2.078885038,0.6074183135,-0.5622455932,-0.01958992348,0.5732373802,-1.092385781,0.8496226242,0.3747022347,-1.05138232,NaN,NaN,NaN,NaN,NaN,NaN,0.3211777622,-2.199139925,0.9608181342
2098,1.229549433,0.4210596505,0.3472663785,1.077230686,0.2218344968,0.2690723417,0.9211909229,0.3595709826,0.1207633836,0.1449535474,0.3858682423,0.08895960895,0.4035114128,0.3104167189,0.1487773277,0.4292186637,0.1714291931,-0.05380751673,0.2776195423,0.9842985379,1.470685209,0.09930251925,0.8942738557,1.38378705,-0.1769073405,0.4813832427,0.951354184,0.9985272081,0.6058865261,1.56321618,1.222672446,0.5236908964,1.468055048,0.9418598368,0.5370261037,1.381669699,0.5820638401,0.4611127577,1.149028077,1.704783567,0.4598867964,-1.141152284,2.079319759,0.6082778027,-0.5628129003,-0.02002994127,0.5742530145,-1.092271691,0.8494448546,0.3746568854,-1.052034309,NaN,NaN,NaN,NaN,NaN,NaN,0.322857729,-2.199817698,0.9609351441
2099,1.229597258,0.4216182719,0.3478346132,1.077147651,0.2228904483,0.2697519987,0.9212699184,0.3598887929,0.1214511903,0.1454164553,0.3867420731,0.08927378718,0.4038828037,0.3112239807,0.1491343124,0.4296798457,0.1722148698,-0.05371346627,0.2776111544,0.9847117733,1.471344608,0.09889916448,0.8944069314,1.383660934,-0.1770437634,0.482730785,0.9517663628,0.9991595355,0.605840709,1.564240671,1.223077997,0.5250883652,1.469043899,0.9425850732,0.5364493478,1.382732369,0.5821915104,0.4616770124,1.149943399,1.704656517,0.460494227,-1.142098747,2.07988988,0.6092630508,-0.5630655105,-0.02050011431,0.5751917561,-1.092050768,0.8493405935,0.3745675831,-1.05260284,NaN,NaN,NaN,NaN,NaN,NaN,0.3246061459,-2.200473304,0.9611818187
2100,1.229767555,0.4221153465,0.3483627197,1.077152987,0.2238758212,0.2704126535,0.9214125893,0.3602078807,0.1221350734,0.1459460827,0.3876265251,0.08958993294,0.4043151008,0.3119539024,0.1495091404,0.4301829909,0.1729667227,-0.05359445631,0.2777374068,0.9850535177,1.471995403,0.09869329739,0.8945020774,1.383662389,-0.1770467512,0.4839475195,0.952128179,0.9999014194,0.605791378,1.565230018,1.223592132,0.5264568991,1.469957682,0.9433637032,0.5359948311,1.383751289,0.5824415488,0.4621618373,1.15081658,1.704815752,0.4612002837,-1.142760023,2.080735618,0.610460077,-0.5631493813,-0.0208202591,0.5759440627,-1.091814419,0.8492781679,0.3744890694,-1.053140405,NaN,NaN,NaN,NaN,NaN,NaN,0.3263590381,-2.201125822,0.9614172306
2101,1.230086606,0.422580453,0.3487392634,1.077289348,0.2247313876,0.2709402905,0.9215930636,0.3606091181,0.1227492817,0.1465017629,0.388522165,0.08985748095,0.4047815467,0.3124716054,0.1498709733,0.4307157134,0.1736689867,-0.05348024477,0.2781044441,0.9852476687,1.472558493,0.09886469487,0.894538759,1.383881845,-0.1767618423,0.4848486172,0.9523592763,1.000788233,0.6057341415,1.566046659,1.224206407,0.5277587896,1.47069629,0.944237999,0.5357649916,1.384591793,0.5830002031,0.4625505716,1.151514633,1.705529439,0.4621573565,-1.142877922,2.08199712,0.6119551708,-0.5632104874,-0.02080990281,0.5764007998,-1.091654007,0.8492257683,0.3744761266,-1.053699535,NaN,NaN,NaN,NaN,NaN,NaN,0.3280524156,-2.20179451,0.9615004102
2102,1.23056172,0.4229799101,0.3491224023,1.077529274,0.2255540868,0.2714627432,0.9218153847,0.3610910852,0.1234001206,0.1470870638,0.3894118102,0.09023010625,0.4053304715,0.3130109895,0.1502978494,0.4313326693,0.1744488718,-0.05331517382,0.278657036,0.9854111144,1.473021068,0.09920460297,0.894562439,1.384165462,-0.176366476,0.4855756399,0.952612101,1.001742393,0.605660471,1.56680841,1.224612659,0.5294703488,1.471326844,0.9449629517,0.536086475,1.385384629,0.5835252151,0.4627671029,1.152252441,1.706266055,0.4632120034,-1.14272926,2.083277161,0.61331555,-0.5631486897,-0.02064692412,0.5765473293,-1.091435936,0.8488873388,0.3746301391,-1.054274364,NaN,NaN,NaN,NaN,NaN,NaN,0.3298013733,-2.202458037,0.9615668521
2103,1.231170956,0.4232752337,0.3496632231,1.077824485,0.2264277845,0.2721237377,0.9221016723,0.3615823863,0.1241814419,0.1477393099,0.3902879913,0.09080404787,0.406000816,0.3137724276,0.1508428418,0.4320627094,0.175364087,-0.05305502761,0.2792780073,0.9856497638,1.473454584,0.09947617045,0.8946040831,1.384373434,-0.1760539454,0.4863353559,0.9530067542,1.002701885,0.6055732999,1.567677091,1.224718441,0.531780199,1.471960004,0.9454188282,0.5369730764,1.386291738,0.5837274092,0.4627993606,1.153220969,1.70660375,0.4641753642,-1.142639931,2.084319508,0.6143201142,-0.562799586,-0.02055644806,0.5764783173,-1.09103498,0.8481917529,0.3749335421,-1.05481426,NaN,NaN,NaN,NaN,NaN,NaN,0.3317002527,-2.20309168,0.961785665
2104,1.23189667,0.4234888091,0.3502397282,1.078186684,0.2272737236,0.2728331347,0.922453123,0.3620588699,0.1250088698,0.1484685397,0.3911657758,0.0914427169,0.4067522514,0.3145706017,0.1514376565,0.4328550341,0.1762944833,-0.05274665341,0.2799808507,0.9858711267,1.473906293,0.09981716829,0.8946217698,1.384617187,-0.1756931086,0.487041179,0.953414364,1.003725377,0.6054854324,1.568581125,1.22483979,0.5342194586,1.472560898,0.9458361523,0.5380582361,1.387225098,0.5838725488,0.4627273539,1.154251346,1.706975094,0.4651474805,-1.142425373,2.085475302,0.6153732608,-0.5622126012,-0.02042877958,0.5762490463,-1.090555088,0.8474447205,0.3752632138,-1.05530471,NaN,NaN,NaN,NaN,NaN,NaN,0.3336538447,-2.203709953,0.9620663847
2105,1.232721118,0.4236429557,0.3507299718,1.078627758,0.2280131616,0.2735008044,0.9228709534,0.3624963709,0.1257980462,0.1492847655,0.3920602187,0.09200959641,0.4075448568,0.3152200531,0.1520140187,0.4336591637,0.1771197458,-0.05243683982,0.2807792729,0.9859826524,1.474423454,0.1003654991,0.8945738008,1.385008077,-0.1751526399,0.4876068045,0.9537060177,1.004871412,0.6054096932,1.569448965,1.225293918,0.536319895,1.473094432,0.9464462084,0.5389758322,1.388096515,0.5842260995,0.4626316562,1.155174625,1.707812649,0.4662292021,-1.141901139,2.087094934,0.6168800203,-0.5614370913,-0.02015441225,0.5759150501,-1.090100244,0.8469522884,0.3754967793,-1.055731425,NaN,NaN,NaN,NaN,NaN,NaN,0.3355668458,-2.204327741,0.962318693
2106,1.233626432,0.4237598931,0.3510120651,1.079159748,0.228567343,0.2740366236,0.9233563852,0.3628706843,0.1264646316,0.1501979672,0.3929863332,0.09236824796,0.4083390907,0.3155351582,0.1525036711,0.4344249147,0.1777193766,-0.05217231963,0.281687171,0.9858916933,1.475053327,0.1012591766,0.8944186421,1.385657401,-0.1743010621,0.4879461722,0.9537527521,1.006198403,0.6053588925,1.570209093,1.226399179,0.5376138657,1.473525278,0.9474810317,0.5393601489,1.38881761,0.5850532019,0.462593373,1.155821757,1.709548963,0.4675220741,-1.140882892,2.089528087,0.6192459338,-0.560522302,-0.01962407824,0.5755320771,-1.089774475,0.8470208168,0.3755125617,-1.056080355,NaN,NaN,NaN,NaN,NaN,NaN,0.3373438517,-2.204960308,0.9624524122
2107,1.234680441,0.4238620937,0.3512315435,1.079850709,0.2290107477,0.2745365022,0.9239509098,0.3632302161,0.127111941,0.1512397598,0.3939519995,0.09273932069,0.4092473065,0.3156566984,0.1530422349,0.4352697794,0.1782297385,-0.05185252,0.2828203448,0.9856769427,1.47561874,0.1025314964,0.8942165449,1.386623004,-0.1733952089,0.4881355339,0.9537683825,1.007678348,0.6052841824,1.57094106,1.227708309,0.5386831851,1.473892364,0.9485982869,0.5394908884,1.389524277,0.5860470615,0.4624817619,1.156416385,1.711541533,0.4688683527,-1.139587844,2.092210169,0.6218044582,-0.5596132133,-0.01872030793,0.5748663799,-1.089466941,0.8472248564,0.3754533189,-1.056440759,NaN,NaN,NaN,NaN,NaN,NaN,0.3391350677,-2.205610456,0.9625427572
2108,1.235920834,0.4239390267,0.3515439001,1.080711624,0.2294397051,0.2751094639,0.9246655706,0.3636139717,0.1278471485,0.152409856,0.3949468565,0.09331698036,0.4103413719,0.3158023419,0.1537324985,0.4362766803,0.1788075592,-0.05140601539,0.2842065025,0.985450245,1.476011091,0.1040631419,0.8940245428,1.387816607,-0.1726356435,0.4882751623,0.953935809,1.009249505,0.6051527602,1.571732709,1.22877103,0.5401594088,1.474237833,0.9494751495,0.5397883909,1.390338692,0.5868754217,0.4621832111,1.157181441,1.713185852,0.4701266708,-1.13825397,2.09463618,0.6239665571,-0.5587176832,-0.01750524942,0.5737922925,-1.089050556,0.8471451497,0.3754817437,-1.056853444,NaN,NaN,NaN,NaN,NaN,NaN,0.3410727306,-2.206265135,0.962688984
2109,1.237284453,0.4239632181,0.3518423456,1.08166907,0.2298081045,0.2756851541,0.9254559476,0.3639835493,0.128591805,0.1536704058,0.3959584568,0.09392524071,0.4115212901,0.3159015213,0.1544570465,0.4373438898,0.1793625979,-0.05092313987,0.2857275641,0.9851682873,1.476380607,0.1057632234,0.8937961306,1.389130394,-0.1718063638,0.4883154787,0.9540796602,1.010919483,0.6050013931,1.572525139,1.229902488,0.5416502028,1.474530891,0.950373543,0.5400984626,1.391151725,0.5877647748,0.4618051591,1.157946829,1.714971388,0.4714239419,-1.136728034,2.097244305,0.6262546112,-0.5576788362,-0.01613963745,0.5725275483,-1.088604805,0.8470977001,0.3755069016,-1.057231916,NaN,NaN,NaN,NaN,NaN,NaN,0.343034318,-2.20691636,0.9628372532
2110,1.238708115,0.4239069971,0.3520202475,1.082649688,0.2300696435,0.2761933506,0.9262776484,0.3643004312,0.1292675708,0.1549835666,0.3969742352,0.09438825898,0.4126871061,0.3158834131,0.1550986028,0.4383698442,0.1798043563,-0.05049409571,0.2872655621,0.984787305,1.476877689,0.1075407821,0.8934844937,1.390456715,-0.1706913734,0.4882073353,0.9540245047,1.012695718,0.6048667208,1.573259614,1.231418728,0.542763761,1.474740521,0.951555611,0.5402673877,1.391854136,0.5889412166,0.4614554837,1.158542475,1.717387528,0.4728877671,-1.134856841,2.100472015,0.6291914991,-0.5563395524,-0.01478484102,0.5712894691,-1.088208879,0.8473987658,0.3754384717,-1.057489856,NaN,NaN,NaN,NaN,NaN,NaN,0.3448971706,-2.207556567,0.9629339699
2111,1.240128598,0.4237424847,0.3519711431,1.083580147,0.2301778246,0.2765639693,0.9270862952,0.3645259787,0.1297962219,0.1563115079,0.3979815046,0.09453034579,0.4137388719,0.3156769482,0.1555400309,0.43925311,0.1800420946,-0.05020895776,0.2887026104,0.9842630628,1.47765292,0.1093047529,0.8930424867,1.391688095,-0.1690747142,0.4879019444,0.9535948617,1.014585479,0.6047852268,1.57387758,1.233636591,0.5431086996,1.474835474,0.9532836813,0.5401418552,1.392336584,0.59063046,0.4612424303,1.158798347,1.72092358,0.4746462375,-1.13248718,2.104756223,0.6333004027,-0.5545423742,-0.01360285895,0.5702949698,-1.087941653,0.8483648229,0.3751866396,-1.05754111,NaN,NaN,NaN,NaN,NaN,NaN,0.3465384993,-2.208178585,0.9629257743
2112,1.241644176,0.4234937782,0.3517491429,1.084574328,0.2301543366,0.276842293,0.9279190175,0.3646902623,0.1302376041,0.1577506709,0.3990654418,0.09445237516,0.4148113018,0.3152209494,0.1559232034,0.4401129704,0.1801169806,-0.04995081315,0.2902363958,0.9835645345,1.478604437,0.1113290064,0.8924949849,1.393143751,-0.1674612307,0.487606447,0.9528957206,1.016458067,0.6047658947,1.574460366,1.236420486,0.5425758004,1.474814632,0.955082257,0.5395855371,1.392707003,0.5923382594,0.4610301143,1.158822481,1.724721118,0.4765330559,-1.129860243,2.10970245,0.6381026096,-0.5523580253,-0.01227710509,0.5692458686,-1.087765312,0.8496584093,0.3745993316,-1.057581271,NaN,NaN,NaN,NaN,NaN,NaN,0.3480657542,-2.208790211,0.9628191226
2113,1.243345111,0.4231948337,0.35146815,1.085736663,0.2300503593,0.277105939,0.9288292918,0.3648396214,0.1306815985,0.1593661027,0.4002671764,0.09434602642,0.4160398835,0.3145580206,0.1563995569,0.4410799913,0.1801251725,-0.04960117187,0.292041518,0.9827226925,1.47955565,0.1137885201,0.8918935573,1.395029196,-0.1662158931,0.487438431,0.9521225533,1.018268689,0.6047761614,1.575085615,1.239437247,0.5414857901,1.474705116,0.9565570215,0.538702479,1.393098838,0.5937016244,0.4606739163,1.158803636,1.728063082,0.4783798352,-1.127190356,2.11478344,0.6429659703,-0.5499556928,-0.01055099988,0.5678454107,-1.087596669,0.8508786958,0.3737140292,-1.057756731,NaN,NaN,NaN,NaN,NaN,NaN,0.3496253205,-2.209400848,0.9626633547
2114,1.245156126,0.4228323005,0.3511116183,1.086979644,0.2298634026,0.2773335194,0.9297972648,0.3649597299,0.1310951805,0.1610730354,0.4015077498,0.09417197904,0.4173256457,0.3137725317,0.1568665289,0.4420696988,0.1800582059,-0.04924758366,0.2939653772,0.9817857408,1.480545332,0.1164436518,0.8912306632,1.397066697,-0.1649127779,0.4872154062,0.9512354347,1.020153372,0.6047902,1.575689418,1.242707454,0.5400922896,1.474518104,0.9580918566,0.5377005507,1.393441006,0.5951427858,0.4602696176,1.158692924,1.731650757,0.480312257,-1.12428399,2.120236579,0.6481836,-0.5473250977,-0.008677252319,0.5663120722,-1.087446039,0.8522470109,0.3727256172,-1.057907522,NaN,NaN,NaN,NaN,NaN,NaN,0.3511527023,-2.21000608,0.9624697028
2115,1.247001939,0.4223926569,0.3506631432,1.088215728,0.2295908304,0.2775037834,0.9308030796,0.3650362403,0.1314454083,0.16278686,0.4027080353,0.09389096639,0.4185693816,0.3129487424,0.1572217579,0.4429975687,0.1799075314,-0.04897748445,0.2958552479,0.9808015717,1.481612478,0.1190545477,0.8904985089,1.398978753,-0.1631257175,0.4867554709,0.9501941731,1.022248127,0.6047823684,1.57620789,1.24625123,0.5386487925,1.474265079,0.9600702337,0.5367881882,1.393662481,0.5970837824,0.4599136007,1.1584414,1.736185386,0.4824567811,-1.12094778,2.126299057,0.6540487314,-0.5444557814,-0.006908987728,0.5648638877,-1.087323351,0.8539844256,0.3718291402,-1.057873555,NaN,NaN,NaN,NaN,NaN,NaN,0.3525833724,-2.210601645,0.9622495407
2116,1.248807246,0.4218622128,0.3501064637,1.089357339,0.2292298719,0.277595618,0.9318268707,0.3650547806,0.1316994216,0.1644231162,0.4037887461,0.09346376875,0.4196716583,0.3121708228,0.1573630881,0.4437790177,0.1796645357,-0.0488781986,0.2975582762,0.9798177905,1.482796301,0.1213811331,0.8896891018,1.400488099,-0.1604283486,0.485877188,0.9489583161,1.024688953,0.6047271648,1.576577165,1.250088277,0.5374086224,1.473957863,0.9628752565,0.5361742854,1.393692314,0.5999464844,0.4597027257,1.158000079,1.742368194,0.4849404385,-1.116988495,2.133207978,0.6608546161,-0.5413370941,-0.005499706036,0.5637184955,-1.087238136,0.8563117846,0.3712197213,-1.057494597,NaN,NaN,NaN,NaN,NaN,NaN,0.3538527762,-2.211183424,0.9620143733
2117,1.250630347,0.4212339362,0.3493263912,1.090462532,0.2287022489,0.2775299459,0.9328401006,0.3650079245,0.1318241534,0.1661051056,0.4048924429,0.09276524459,0.4206944837,0.3112542328,0.1573312989,0.4444712379,0.1792799915,-0.04886360652,0.299186904,0.9786673267,1.484294639,0.1237599549,0.8886938549,1.401861815,-0.1576262509,0.4848986754,0.9471537959,1.027058398,0.6046758755,1.576869167,1.254358648,0.5354900812,1.473473865,0.9658627533,0.5354929232,1.393506713,0.6028734486,0.4595479252,1.157175701,1.749119992,0.4876512574,-1.112633786,2.140948625,0.6686791064,-0.5376692154,-0.004298051786,0.5627261458,-1.087252593,0.8586623486,0.3704524576,-1.057191327,NaN,NaN,NaN,NaN,NaN,NaN,0.3549565449,-2.211736444,0.9616406237
2118,1.252561332,0.4205169464,0.3483023,1.091632771,0.2279832173,0.2773037064,0.9338546278,0.3649043843,0.1318414863,0.1679525773,0.406136053,0.09179287868,0.4217502392,0.3100569189,0.1572369808,0.4451729566,0.1787409916,-0.0488211549,0.3009176507,0.9772482056,1.486143315,0.1265325171,0.8874877945,1.403450987,-0.1553663532,0.4840848934,0.9447020044,1.029098323,0.6046751488,1.577167427,1.259106181,0.532362161,1.472764194,0.9684788613,0.5344315101,1.393165876,0.6052019015,0.4593310775,1.155951983,1.75545839,0.4904359107,-1.108130948,2.149306764,0.677284982,-0.5333596622,-0.003019220278,0.5616372015,-1.087375299,0.8606607116,0.3691970921,-1.05724504,NaN,NaN,NaN,NaN,NaN,NaN,0.3559573135,-2.212260657,0.9610850227
2119,1.25457264,0.4197216142,0.3471599959,1.092845532,0.2271502271,0.277010035,0.9349111748,0.3647540666,0.1318010708,0.1698759723,0.4074016088,0.09069134247,0.4228148032,0.308726785,0.1570830305,0.4458617925,0.1780934487,-0.04879836011,0.302693483,0.975705762,1.488138922,0.1294658609,0.8861883434,1.405104804,-0.1529838,0.4831751595,0.9420052425,1.031183694,0.6046930535,1.577425427,1.26420543,0.5288040055,1.471952218,0.9712417302,0.5332796539,1.392725026,0.607645679,0.4591061989,1.154545247,1.762229657,0.4933607385,-1.10331657,2.15822003,0.6864934474,-0.5287090793,-0.001716763305,0.5605192167,-1.087534899,0.8628144327,0.3678210172,-1.057286162,NaN,NaN,NaN,NaN,NaN,NaN,0.356891109,-2.212774418,0.9604796495
2120,1.256636827,0.4188582216,0.346025452,1.094078304,0.2262807241,0.2767422641,0.936050485,0.3645669846,0.1317525909,0.1717858977,0.4085709577,0.08960517327,0.4238639686,0.3074118083,0.1568726468,0.4465153119,0.1773833983,-0.04884261054,0.3044571204,0.9741857878,1.490078414,0.132326836,0.8849131783,1.406672899,-0.1498131871,0.481908887,0.9394653708,1.033689472,0.6046982207,1.577596489,1.269530437,0.5255947057,1.471162567,0.9746693334,0.5323275025,1.392239572,0.6109187358,0.4589277621,1.15317158,1.770279843,0.4964934585,-1.098027689,2.16762562,0.6961267668,-0.5240188362,-0.0004442047021,0.559439727,-1.087659798,0.865630987,0.3666918716,-1.056944846,NaN,NaN,NaN,NaN,NaN,NaN,0.3577940909,-2.213296128,0.9599566005
2121,1.258726579,0.4179369618,0.345024824,1.095308606,0.2254521541,0.2765939355,0.9373133298,0.3643532504,0.131745774,0.1735931134,0.4095257713,0.08867878502,0.4248734782,0.3062600273,0.1566093349,0.4471110509,0.1766569861,-0.04900115322,0.306151065,0.9728345463,1.491759112,0.1348821271,0.8837802643,1.408005343,-0.1451885856,0.4800255273,0.9374839267,1.036990621,0.6046597867,1.577633796,1.274954873,0.5235133427,1.470521122,0.9792795151,0.5318656833,1.391765122,0.6157351532,0.4588506169,1.152046884,1.78045473,0.4999032234,-1.092101758,2.177460198,0.7060083659,-0.519591122,0.0007449691994,0.5584662598,-1.087678164,0.8696177957,0.3661775631,-1.05585097,NaN,NaN,NaN,NaN,NaN,NaN,0.358702544,-2.21384423,0.9596479865
2122,1.260857948,0.416883022,0.3440414468,1.096519371,0.224516044,0.2765071793,0.9386642225,0.3640314315,0.131765,0.1754094842,0.4103398693,0.08777209664,0.4258526436,0.3051654061,0.1562418014,0.4476410638,0.1758379654,-0.04926936015,0.3077986734,0.9715345705,1.493378701,0.1371852279,0.882682286,1.409109091,-0.1399103376,0.4775249716,0.9356465543,1.040640763,0.604541819,1.577552954,1.280485631,0.5220235194,1.469986731,0.9846341404,0.5317194882,1.391167356,0.6213786581,0.4587622176,1.150909698,1.792030888,0.5036042057,-1.085588637,2.187952591,0.7166101749,-0.5150346835,0.001631598976,0.5576794733,-1.087675444,0.8739894839,0.3659549751,-1.054416157,NaN,NaN,NaN,NaN,NaN,NaN,0.3595512199,-2.214402143,0.9594601876
2123,1.263060717,0.4156423713,0.3429024862,1.097716122,0.2233200906,0.2763710435,0.9400469707,0.3635437552,0.1317602959,0.1773735612,0.411152718,0.08668300678,0.4268249424,0.3039461213,0.1557350607,0.4481166805,0.1748432763,-0.04960817752,0.309457863,0.9700975834,1.495222362,0.1394485906,0.8814585407,1.41010324,-0.1349956407,0.4746143358,0.933378164,1.044067427,0.6043473874,1.577402451,1.286230304,0.5201752316,1.469434238,0.9900547617,0.5315436128,1.390319572,0.6268434043,0.458551242,1.149428895,1.803891233,0.5075446251,-1.078650222,2.199295204,0.7283615702,-0.5098692929,0.002120510602,0.5570783563,-1.087761155,0.8778678594,0.3655323248,-1.053182084,NaN,NaN,NaN,NaN,NaN,NaN,0.3602685233,-2.214944742,0.9592297492
2124,1.265328247,0.4142563317,0.3416500249,1.09891024,0.2219360377,0.2761996307,0.9414712722,0.3629359334,0.1317299217,0.1794362492,0.4119443135,0.0854628265,0.4277873348,0.3026365647,0.1551173046,0.4485443173,0.1737089159,-0.05001308863,0.3111227998,0.9685640213,1.497218938,0.1416772283,0.8801471498,1.411006392,-0.130103451,0.4713442755,0.9308390869,1.04745642,0.6041046844,1.577184697,1.292213229,0.518127268,1.468864339,0.9956986576,0.5313733059,1.389288904,0.6324091868,0.4582749287,1.147715735,1.816290784,0.5116963599,-1.071292418,2.211369644,0.7410231882,-0.5042645449,0.002344294893,0.5566080568,-1.087899475,0.8816210093,0.3650251391,-1.05197362,NaN,NaN,NaN,NaN,NaN,NaN,0.3608813233,-2.21547763,0.9589840353
