frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz
1135,0.3989243071,-0.3138534462,-0.4430074203,0.3376645915,-0.3028974172,-0.6391339088,0.3358552178,-0.3633436722,-0.6491980423,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,2.103646601,-0.2880711899,1.085904065,2.953439327,-0.9382801445,1.232722583,0.8920276879,-0.4796630281,-1.212030578,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.473278923,-0.2447452867,0.9115521191,0.9177466347,-0.5763567972,-0.6800413486,2.075034714,-0.3067657771,0.8851207117,3.428612192,-0.3827035756,0.9726335586,1.65561698,-0.04149438789,-0.05635082308,1.180043546,-0.1724050573,-0.2162866307,1.912832348,-0.3862939671,0.8688525983
1136,0.387169491,-0.3072330628,-0.4388385627,0.3266455081,-0.2988160672,-0.6353717331,0.3290504836,-0.3589271959,-0.6450021669,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,2.087600317,-0.2940845843,1.098246028,2.953439327,-0.9382801445,1.232722583,0.8686249741,-0.4730680431,-1.218936873,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.459899992,-0.2585274205,0.918143391,0.9177466347,-0.5763567972,-0.6800413486,2.073795834,-0.3024220036,0.8836517629,3.428612192,-0.3827035756,0.9726335586,1.637587451,-0.03789534352,-0.05830046559,1.150922872,-0.1717669275,-0.2121513118,1.910461721,-0.3815483288,0.8696023594
1137,0.3759257883,-0.2996523006,-0.4354841669,0.3161296526,-0.2940432838,-0.6323202535,0.3229589215,-0.353599099,-0.6411361682,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,2.07119715,-0.3008673871,1.111319679,2.953439327,-0.9382801445,1.232722583,0.8465436407,-0.4669160867,-1.225543957,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.446042028,-0.2724922771,0.9242639541,0.9177466347,-0.5763567972,-0.6800413486,2.072262769,-0.2982474348,0.8813620754,3.428612192,-0.3827035756,0.9726335586,1.620011715,-0.03144919056,-0.06072924757,1.121527434,-0.1722724932,-0.2085020118,1.907773793,-0.3766454297,0.8707704888
1138,0.3652817587,-0.2920466051,-0.4326146912,0.3065284271,-0.2891996741,-0.6297005016,0.3172030487,-0.3484233875,-0.6378703955,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,2.055467046,-0.3073372005,1.124012535,2.953439327,-0.9382801445,1.232722583,0.8249076401,-0.4598753594,-1.232259558,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.433425712,-0.2854273464,0.9297000992,0.9177466347,-0.5763567972,-0.6800413486,2.070704472,-0.294165423,0.8794948291,3.428612192,-0.3827035756,0.9726335586,1.602895148,-0.02554984387,-0.06312792133,1.093250388,-0.1726999524,-0.2034729223,1.905487428,-0.3717193206,0.8714104591
1139,0.3551512826,-0.2838684574,-0.430522771,0.2977829213,-0.2839826673,-0.6277769213,0.3116749475,-0.3431379535,-0.6354893742,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,2.040496286,-0.3135579191,1.136654052,2.953439327,-0.9382801445,1.232722583,0.804179965,-0.4515999856,-1.239199247,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.422388398,-0.297208462,0.9329427869,0.9177466347,-0.5763567972,-0.6800413486,2.06894327,-0.2902817607,0.877867834,3.428612192,-0.3827035756,0.9726335586,1.586350844,-0.02004641572,-0.06564386688,1.066125356,-0.1730774863,-0.1968343445,1.903476197,-0.3666723813,0.8714732497
1140,0.3454650028,-0.2744995644,-0.4294411723,0.2896557546,-0.2780233592,-0.6267662698,0.3065565931,-0.3371192583,-0.6339230222,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,2.025752029,-0.3201300799,1.149930738,2.953439327,-0.9382801445,1.232722583,0.7849308782,-0.4427750796,-1.246192114,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.412084001,-0.3084440016,0.9337671199,0.9177466347,-0.5763567972,-0.6800413486,2.066774625,-0.2866653907,0.8757616406,3.428612192,-0.3827035756,0.9726335586,1.5703995,-0.0130868858,-0.06858455622,1.039411174,-0.1740925881,-0.1895323138,1.901308448,-0.3614047388,0.8714808615
1141,0.3363369303,-0.2647718221,-0.4289505099,0.2822908814,-0.2718454428,-0.6263179503,0.3019056733,-0.3308917735,-0.6329097588,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,2.011335835,-0.3267786331,1.163265858,2.953439327,-0.9382801445,1.232722583,0.7664453952,-0.4336179332,-1.253216148,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.402458129,-0.3190227922,0.933885789,0.9177466347,-0.5763567972,-0.6800413486,2.064427351,-0.2831869691,0.8736136319,3.428612192,-0.3827035756,0.9726335586,1.554908395,-0.005516045996,-0.0716810726,1.013338806,-0.1755148765,-0.1814643487,1.899245594,-0.3560495064,0.8713434009
1142,0.3278813022,-0.2555186538,-0.4286314303,0.2758324601,-0.2659741438,-0.6260813961,0.2977800884,-0.3249815063,-0.632188042,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.997349543,-0.3332300399,1.176082571,2.953439327,-0.9382801445,1.232722583,0.7480087408,-0.4243473766,-1.260249485,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.393456474,-0.328835162,0.9350113541,0.9177466347,-0.5763567972,-0.6800413486,2.062130459,-0.2797186237,0.8718611112,3.428612192,-0.3827035756,0.9726335586,1.53974506,0.001819809364,-0.07466460599,0.9881393832,-0.1771154178,-0.1725280126,1.897549314,-0.3507412968,0.8709709006
1143,0.3202126042,-0.247574765,-0.4280646425,0.2704248895,-0.2609359831,-0.6257061251,0.2942379883,-0.3199157637,-0.6314964245,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.983895348,-0.3392121024,1.187803817,2.953439327,-0.9382801445,1.232722583,0.7289063998,-0.4151835324,-1.267270484,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.385024858,-0.3377725849,0.9388561403,0.9177466347,-0.5763567972,-0.6800413486,2.060113212,-0.2761337086,0.8709411972,3.428612192,-0.3827035756,0.9726335586,1.524777301,0.008073127667,-0.07726648141,0.9640442807,-0.1786665126,-0.1626210242,1.896481606,-0.34561602,0.870273237
1144,0.3133414946,-0.2408796211,-0.4274524169,0.2663975127,-0.2566582258,-0.6254051513,0.2914103197,-0.3157266715,-0.6310706734,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.97100211,-0.3451338688,1.198555723,2.953439327,-0.9382801445,1.232722583,0.7089376502,-0.4053964231,-1.274167749,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.377329358,-0.3455789426,0.9456145804,0.9177466347,-0.5763567972,-0.6800413486,2.058390991,-0.2724714931,0.871092398,3.428612192,-0.3827035756,0.9726335586,1.509781927,0.01330578681,-0.07973445745,0.9407351261,-0.180269972,-0.1509996593,1.896319329,-0.3406397453,0.8688579689
1145,0.3071828631,-0.2347789833,-0.427154213,0.2637056537,-0.2526981125,-0.6254765464,0.2892816349,-0.3120167972,-0.6311353964,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.958598083,-0.3512625091,1.208768232,2.953439327,-0.9382801445,1.232722583,0.6886351697,-0.3946826292,-1.280926487,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.370400741,-0.3523360694,0.9540600158,0.9177466347,-0.5763567972,-0.6800413486,2.056816747,-0.2688418003,0.8720147031,3.428612192,-0.3827035756,0.9726335586,1.49483153,0.01819950826,-0.08230216175,0.9179509243,-0.1821085835,-0.1376225177,1.896933319,-0.3357541159,0.8667067019
1146,0.3017080917,-0.2292180258,-0.4269869101,0.2619332322,-0.2490281713,-0.6256978699,0.2876910442,-0.3086701483,-0.6314128579,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.946635274,-0.3571141474,1.21831935,2.953439327,-0.9382801445,1.232722583,0.668385148,-0.3839031331,-1.287670416,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.363982431,-0.3584432245,0.9637725361,0.9177466347,-0.5763567972,-0.6800413486,2.055376751,-0.2652248069,0.873336887,3.428612192,-0.3827035756,0.9726335586,1.480238157,0.02283554278,-0.08468016824,0.8960097825,-0.1840771859,-0.1234413089,1.897977173,-0.3310594275,0.8642898439
1147,0.2968890722,-0.224141955,-0.4267678618,0.2606646749,-0.2456209507,-0.6258472053,0.2864781603,-0.3055707438,-0.6316258326,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.9350663,-0.3622049898,1.22708646,2.953439327,-0.9382801445,1.232722583,0.6485742889,-0.3739189743,-1.294523546,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.357818456,-0.3642997238,0.9743317342,0.9177466347,-0.5763567972,-0.6800413486,2.05405788,-0.2616007645,0.8746871976,3.428612192,-0.3827035756,0.9726335586,1.466314363,0.02729516341,-0.08657952689,0.875230456,-0.186070819,-0.1094082167,1.899104993,-0.3266559251,0.8620772727
1148,0.2926982516,-0.2194956603,-0.4263149339,0.25948496,-0.2424486482,-0.6257031979,0.2854831477,-0.3026022517,-0.6314976485,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.923844463,-0.3660509946,1.234946254,2.953439327,-0.9382801445,1.232722583,0.6295898132,-0.3655909443,-1.301610147,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.351653483,-0.3703046235,0.9853167051,0.9177466347,-0.5763567972,-0.6800413486,2.052847666,-0.2579496898,0.8756933267,3.428612192,-0.3827035756,0.9726335586,1.453373254,0.03166000455,-0.08771179553,0.8559324065,-0.1879844782,-0.09647593389,1.899971423,-0.3226434144,0.8605383124
1149,0.2893782273,-0.2155353382,-0.4255987972,0.258873178,-0.2397292629,-0.6252965707,0.2851105727,-0.2999105146,-0.6310635485,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.912995013,-0.368241109,1.241599541,2.953439327,-0.9382801445,1.232722583,0.6112429033,-0.3594089583,-1.309454352,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.345435177,-0.376401599,0.9978732689,0.9177466347,-0.5763567972,-0.6800413486,2.051946907,-0.2543461752,0.876343267,3.428612192,-0.3827035756,0.9726335586,1.441254603,0.03605396793,-0.08779061419,0.8384632693,-0.1898722549,-0.08457255842,1.900922146,-0.319256014,0.8594346153
1150,0.2870033701,-0.2123525683,-0.4247661377,0.2592238205,-0.237543222,-0.6248131692,0.2855538739,-0.2976261424,-0.6305537658,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.902546709,-0.369103938,1.247134807,2.953439327,-0.9382801445,1.232722583,0.5932279228,-0.3548274927,-1.318062761,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.339371278,-0.382273654,1.012480931,0.9177466347,-0.5763567972,-0.6800413486,2.051377352,-0.2508277845,0.8768769416,3.428612192,-0.3827035756,0.9726335586,1.429690153,0.04043739429,-0.08699326304,0.8226431334,-0.1919006573,-0.07292134251,1.902279754,-0.316410427,0.8583462354
1151,0.2852946677,-0.2096439971,-0.4238996163,0.2599958376,-0.2356549663,-0.6242651497,0.2863373919,-0.2956085646,-0.6299849134,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.892459021,-0.3692635762,1.25200951,2.953439327,-0.9382801445,1.232722583,0.5757576386,-0.3511528167,-1.326783893,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.333597619,-0.387927847,1.027718643,0.9177466347,-0.5763567972,-0.6800413486,2.050858903,-0.2473177087,0.8772991613,3.428612192,-0.3827035756,0.9726335586,1.418831844,0.04464785305,-0.08572740395,0.8080011056,-0.194132211,-0.06141843066,1.903665105,-0.313728799,0.8574692615
1152,0.2839736638,-0.2071049389,-0.4230823454,0.2606487224,-0.2338275336,-0.6236651399,0.2869859987,-0.2937158155,-0.6293740388,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.882691818,-0.3693426395,1.256680931,2.953439327,-0.9382801445,1.232722583,0.5590453244,-0.3476896832,-1.334966766,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.328250736,-0.3933703524,1.042165023,0.9177466347,-0.5763567972,-0.6800413486,2.050111994,-0.2437377346,0.8776143334,3.428612192,-0.3827035756,0.9726335586,1.408832147,0.04852411748,-0.0844009568,0.7940667835,-0.196628037,-0.04996033333,1.904699605,-0.310831784,0.8569992748
1153,0.282762386,-0.204429219,-0.4223978001,0.2606424353,-0.2318223801,-0.6230261453,0.2870250168,-0.29180436,-0.6287385241,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.873205236,-0.3699620869,1.261606332,2.953439327,-0.9382801445,1.232722583,0.5433047129,-0.3437411534,-1.341960823,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.323467779,-0.3986064178,1.054398466,0.9177466347,-0.5763567972,-0.6800413486,2.048857503,-0.2400080803,0.8778265727,3.428612192,-0.3827035756,0.9726335586,1.399843966,0.05190627396,-0.08342197405,0.78037016,-0.1994476724,-0.03844381251,1.905005139,-0.3073383619,0.8571314395
1154,0.2820067426,-0.2016192885,-0.4218326581,0.2600827582,-0.2295359918,-0.6223087321,0.2865592552,-0.2899085755,-0.6280587514,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.864085051,-0.370760864,1.26648193,2.953439327,-0.9382801445,1.232722583,0.5289585335,-0.3395029185,-1.347641624,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.319266316,-0.403866289,1.064566289,0.9177466347,-0.5763567972,-0.6800413486,2.046915004,-0.2358097192,0.8776267163,3.428612192,-0.3827035756,0.9726335586,1.391975182,0.05472309276,-0.08258150929,0.7675687985,-0.2024707301,-0.02728273476,1.90427348,-0.3031919724,0.858102593
1155,0.2819796682,-0.1989153526,-0.4213198379,0.2594251281,-0.2271317637,-0.621501461,0.2859846744,-0.2881377552,-0.6273235776,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.855407288,-0.3712258028,1.270893173,2.953439327,-0.9382801445,1.232722583,0.515909798,-0.3355236432,-1.352492274,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.315560706,-0.4091877432,1.073772114,0.9177466347,-0.5763567972,-0.6800413486,2.044481014,-0.2311686078,0.8769868427,3.428612192,-0.3827035756,0.9726335586,1.385128771,0.0570768125,-0.08154249957,0.7561728013,-0.2055738736,-0.0166550543,1.90272866,-0.2987262699,0.8598340451
1156,0.2822940046,-0.1963654351,-0.4208622679,0.2586542401,-0.2247690622,-0.6206593656,0.2852635891,-0.2864582831,-0.6265631553,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.847117444,-0.3717470785,1.275131518,2.953439327,-0.9382801445,1.232722583,0.5035930055,-0.3316332804,-1.356773772,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.312333705,-0.4142854639,1.082028752,0.9177466347,-0.5763567972,-0.6800413486,2.04184194,-0.2265198865,0.8763330925,3.428612192,-0.3827035756,0.9726335586,1.379150529,0.05906989544,-0.08052072767,0.7454911198,-0.2088095195,-0.006103683338,1.90079122,-0.2941431341,0.8620476649
1157,0.2825624133,-0.1940159339,-0.4204626282,0.2577545926,-0.222605731,-0.619837139,0.2843581668,-0.2848350018,-0.6258073853,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.83916069,-0.3727131886,1.279488883,2.953439327,-0.9382801445,1.232722583,0.4914425836,-0.3276601954,-1.360746987,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.30956798,-0.4188726372,1.089349154,0.9177466347,-0.5763567972,-0.6800413486,2.039283838,-0.2222970101,0.8760921311,3.428612192,-0.3827035756,0.9726335586,1.373886122,0.06080627565,-0.07973174049,0.7348324645,-0.2122281847,0.004828682925,1.898881508,-0.2896430916,0.864465752
1158,0.2823972,-0.1919117077,-0.4201232521,0.2567103056,-0.2207982037,-0.6190890297,0.2832302579,-0.2832313217,-0.6250858227,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.831481678,-0.3745110452,1.284257763,2.953439327,-0.9382801445,1.232722583,0.4788927289,-0.3234312574,-1.364672567,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.307245948,-0.4226610609,1.095746488,0.9177466347,-0.5763567972,-0.6800413486,2.037092216,-0.2189318521,0.8766912726,3.428612192,-0.3827035756,0.9726335586,1.369180916,0.06239124557,-0.07939075795,0.7235051308,-0.215878529,0.0165996652,1.897419493,-0.2854254702,0.8668111467
1159,0.2819089439,-0.190063125,-0.4199138547,0.2554958016,-0.2193946235,-0.6184528965,0.2817914852,-0.2815406281,-0.6244207228,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.82400835,-0.3774863163,1.289609414,2.953439327,-0.9382801445,1.232722583,0.4656366915,-0.3187565607,-1.368435647,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.305568074,-0.4255623763,1.101233818,0.9177466347,-0.5763567972,-0.6800413486,2.035022195,-0.2163084743,0.8782779063,3.428612192,-0.3827035756,0.9726335586,1.365232913,0.06369139568,-0.07960063014,0.7107567718,-0.220272641,0.03001309751,1.896282428,-0.2812380368,0.8692316102
1160,0.28143423,-0.1884270415,-0.4198561891,0.2541290721,-0.2182730993,-0.6178963088,0.2800699416,-0.2797552839,-0.6237947155,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.816743012,-0.381366279,1.295364238,2.953439327,-0.9382801445,1.232722583,0.452051203,-0.3137344901,-1.371827211,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.30457902,-0.427764471,1.105868695,0.9177466347,-0.5763567972,-0.6800413486,2.032837731,-0.2140532256,0.8805444886,3.428612192,-0.3827035756,0.9726335586,1.362209244,0.06462759195,-0.08019519084,0.6969706496,-0.2254747466,0.04488318648,1.895157712,-0.2768664347,0.8719350921
1161,0.2809233847,-0.1869663083,-0.4198799844,0.2526586035,-0.2173334163,-0.617367361,0.2782012016,-0.2779855799,-0.6231771927,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.809740862,-0.3856086366,1.301289133,2.953439327,-0.9382801445,1.232722583,0.4385947614,-0.3086228349,-1.374965972,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.304026563,-0.4293918774,1.109731605,0.9177466347,-0.5763567972,-0.6800413486,2.030836415,-0.2122098479,0.883236931,3.428612192,-0.3827035756,0.9726335586,1.359908042,0.06538820469,-0.08098554817,0.683157688,-0.2308604136,0.06018362012,1.894179445,-0.2725654997,0.87473568
1162,0.2803258286,-0.1856430951,-0.4199145212,0.2511320086,-0.2164747212,-0.6168137235,0.2763198926,-0.2763412115,-0.6225369995,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.803056393,-0.3896706244,1.307151206,2.953439327,-0.9382801445,1.232722583,0.4257248967,-0.3036789858,-1.377969968,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.30365751,-0.4305684024,1.112903543,0.9177466347,-0.5763567972,-0.6800413486,2.029314904,-0.2108216929,0.886101724,3.428612192,-0.3827035756,0.9726335586,1.358126568,0.06616240417,-0.0817824375,0.6703282614,-0.2358055621,0.07488833634,1.893480714,-0.2685895858,0.8774481272
1163,0.2795900006,-0.1844191429,-0.4198886813,0.2495959547,-0.215595782,-0.6161826962,0.2745596103,-0.274931546,-0.6218424783,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.796743345,-0.3930092865,1.312717697,2.953439327,-0.9382801445,1.232722583,0.4138980775,-0.2991602275,-1.380956612,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.30321761,-0.4314173678,1.115465966,0.9177466347,-0.5763567972,-0.6800413486,2.028568837,-0.2099320136,0.8888858899,3.428612192,-0.3827035756,0.9726335586,1.356661143,0.06713992169,-0.08239627785,0.6594921487,-0.239686836,0.08797144094,1.893193495,-0.2651928433,0.8798878162
1164,0.2786905224,-0.1833519037,-0.4198542247,0.2479659879,-0.2146780625,-0.6154140549,0.2728322004,-0.2737343196,-0.6210333418,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.790873375,-0.3956691614,1.318024033,2.953439327,-0.9382801445,1.232722583,0.4028092138,-0.2958391479,-1.384490284,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.302909569,-0.4316985268,1.116850643,0.9177466347,-0.5763567972,-0.6800413486,2.028765434,-0.209951815,0.8917515375,3.428612192,-0.3827035756,0.9726335586,1.355766952,0.06846922965,-0.08281994108,0.6504924665,-0.2425938966,0.09958504373,1.893234253,-0.2623034511,0.8819357111
1165,0.2776662416,-0.1824711444,-0.4198659093,0.2461901822,-0.2137811055,-0.6145414297,0.2710171507,-0.2726582463,-0.6201286609,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.785432699,-0.3980611934,1.323234287,2.953439327,-0.9382801445,1.232722583,0.3920665936,-0.29365074,-1.388570153,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.302983537,-0.4312566126,1.116862399,0.9177466347,-0.5763567972,-0.6800413486,2.029686878,-0.2109117214,0.8949245359,3.428612192,-0.3827035756,0.9726335586,1.355642737,0.07003378465,-0.08321014671,0.6425710182,-0.2450011882,0.110491638,1.893471826,-0.2596722693,0.8837166662
1166,0.2765604487,-0.181697275,-0.4198567978,0.2443625236,-0.2129211242,-0.6136525638,0.2691979778,-0.2717095232,-0.6192153767,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.780345558,-0.4001924515,1.328308813,2.953439327,-0.9382801445,1.232722583,0.3819954756,-0.2915961521,-1.39246571,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.303254703,-0.4303422452,1.116142783,0.9177466347,-0.5763567972,-0.6800413486,2.031049889,-0.2122848688,0.8982477635,3.428612192,-0.3827035756,0.9726335586,1.355998611,0.07162576781,-0.08362271227,0.6358344435,-0.2468638188,0.1205810402,1.893965097,-0.2572878032,0.8854124557
1167,0.2754155381,-0.1809513856,-0.4197599699,0.2425760768,-0.2121151358,-0.612835153,0.2674572807,-0.2708951466,-0.6183803896,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.775535246,-0.4020707211,1.333208005,2.953439327,-0.9382801445,1.232722583,0.3729206353,-0.2886769348,-1.395447021,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.303537124,-0.4292062726,1.115333514,0.9177466347,-0.5763567972,-0.6800413486,2.032570507,-0.2135450526,0.901563799,3.428612192,-0.3827035756,0.9726335586,1.356543644,0.07303677319,-0.08411330113,0.6303884964,-0.2481378004,0.1297430651,1.894771974,-0.255139176,0.8872049192
1168,0.274273119,-0.1801554806,-0.4195086422,0.2409230918,-0.2113812023,-0.6121769626,0.2658768477,-0.2702231521,-0.6177106764,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.77092422,-0.4037047359,1.337892171,2.953439327,-0.9382801445,1.232722583,0.3651665184,-0.2838952692,-1.396784868,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.303643813,-0.4280999735,1.115076375,0.9177466347,-0.5763567972,-0.6800413486,2.033964232,-0.2141669538,0.9047147846,3.428612192,-0.3827035756,0.9726335586,1.356985972,0.07405758711,-0.08473753528,0.626338155,-0.2487802861,0.13786741,1.895949499,-0.2532163603,0.8892758407
1169,0.2731100382,-0.1792785452,-0.4190226509,0.2393489098,-0.2107530802,-0.6116216617,0.2644546771,-0.2698174623,-0.6171565627,1.914361609,-0.04685320616,1.165770019,3.371458531,-0.206911445,1.430522777,2.226712055,-0.4441600049,1.455798459,1.766498301,-0.405029211,1.342517331,2.953439327,-0.9382801445,1.232722583,0.3590559696,-0.276343357,-1.395920254,1.700510309,-0.4102014388,1.030387971,3.002843841,-0.09345676243,0.7329650208,1.303505488,-0.4268832283,1.115058018,0.9177466347,-0.5763567972,-0.6800413486,2.035368894,-0.2143722667,0.9077123375,3.428612192,-0.3827035756,0.9726335586,1.357447048,0.07474829087,-0.08550101356,0.6245636429,-0.2483317012,0.1441165485,1.897444466,-0.2515316717,0.8914866863
