inf_data.tx,inf_data.ty,inf_data.tz,inf_data.rx,inf_data.ry,inf_data.rz
3.742789852,0.1144438123,0.7775791687,2.592772498,12.23695532,53.74320367
3.742229,0.1143424817,0.7777633831,2.581139138,12.22842988,53.73111601
3.741599101,0.1141936784,0.77789248,2.570928929,12.21881323,53.71770649
3.740929819,0.1140036485,0.7779676977,2.562076509,12.20838836,53.70382043
3.740250801,0.1137786713,0.7779904244,2.554516207,12.19743791,53.69030282
3.739591676,0.1135250505,0.7779622071,2.548181912,12.18624403,53.67799827
3.73898206,0.1132491078,0.7778847508,2.543006977,12.17508837,53.66775102
3.738451554,0.1129571788,0.7777599104,2.538924141,12.16425207,53.6604049
3.738029745,0.1126556107,0.7775896742,2.535865492,12.15401577,53.65680338
3.737746214,0.1123507616,0.7773761389,2.533762439,12.14465971,53.65778957
3.737588453,0.1119465525,0.7770002062,2.533420001,12.13424052,53.66473464
3.737516258,0.1113725728,0.7763777752,2.53551133,12.12109475,53.67765741
3.737517552,0.1106736782,0.7755634886,2.539767897,12.1059213,53.69537085
3.737580146,0.1098946414,0.7746119503,2.545921029,12.08941831,53.71668713
3.737691776,0.1090800907,0.7735776989,2.553703942,12.07228366,53.74041854
3.737840114,0.1082744765,0.772515182,2.562853157,12.05521532,53.7653782
3.738012792,0.1075220614,0.7714787324,2.573109274,12.03891174,53.79038038
3.738197396,0.1068669384,0.7705225445,2.584217127,12.0240721,53.81424045
3.738381463,0.1063530723,0.769700653,2.595925322,12.01139645,53.83577462
3.738552471,0.1060243684,0.7690669124,2.607985134,12.00158583,53.85379924
3.73869781,0.1059247661,0.7686749779,2.620148791,11.99534229,53.86712986
3.73887287,0.1060892889,0.7685131464,2.634273429,11.99288314,53.87725223
3.73912725,0.1064929362,0.7685169567,2.651784261,11.9936268,53.88642735
3.739439608,0.1070896512,0.7686608301,2.671783649,11.997078,53.89463155
3.739788679,0.1078331752,0.7689193145,2.693372471,12.00274125,53.90184042
3.740153315,0.1086769185,0.7692671245,2.715650502,12.0101205,53.90802905
3.740512508,0.1095738721,0.7696791666,2.737716756,12.01871887,53.91317222
3.7408454,0.1104765621,0.7701305503,2.758669783,12.02803852,53.91724456
3.741131279,0.1113370428,0.7705965856,2.777607938,12.03758067,53.9202207
3.741349566,0.1121069329,0.7710527652,2.793629587,12.04684582,53.92207542
3.741479782,0.1127374914,0.7714747336,2.805833281,12.05533407,53.92278375
3.741501504,0.113179734,0.7718382417,2.81331787,12.06254556,53.92232104
3.741387066,0.1135226784,0.7722394241,2.818132658,12.06994874,53.91834002
3.741140364,0.1138791402,0.7727655441,2.822742561,12.07902246,53.90929884
3.740788352,0.1142356439,0.773379229,2.82687034,12.08928275,53.89638196
3.740358014,0.1145785496,0.7740433206,2.830239442,12.10024557,53.88077501
3.739876366,0.114894025,0.7747209042,2.832574339,12.1114269,53.86366506
3.739370444,0.1151680402,0.775375325,2.83360064,12.12234292,53.8462407
3.738867303,0.115386381,0.7759701928,2.833044994,12.13251018,53.82969204
3.738394012,0.1155346849,0.7764693746,2.830634775,12.14144596,53.8152105
3.737977644,0.1155984967,0.7768369758,2.826097553,12.14866859,53.80398849
3.737645269,0.1155633449,0.7770373086,2.819160342,12.15369792,53.79721895
3.737423951,0.1154148387,0.7770348484,2.809548638,12.1560558,53.79609475
3.737298655,0.1150941002,0.776842089,2.794976584,12.15649413,53.80084598
3.737230965,0.1145770324,0.7765060678,2.774173545,12.1560318,53.81037125
3.737212837,0.1139017801,0.7760429825,2.748385719,12.1545932,53.82386581
3.73723624,0.1131065842,0.7754689399,2.718859101,12.15210085,53.84052523
3.737293188,0.1122295599,0.77480011,2.686839751,12.14847319,53.8595454
3.737375777,0.111308529,0.7740528351,2.653574075,12.1436229,53.88012272
3.737476199,0.1103809094,0.7732436951,2.620309119,12.13745595,53.90145424
3.737586761,0.1094836587,0.7723895266,2.588292884,12.12987119,53.92273783
3.737699879,0.1086532735,0.7715073974,2.558774654,12.12076052,53.94317239
3.737808077,0.1079258439,0.7706145348,2.533005366,12.11000982,53.96195803
3.737903963,0.1073371633,0.7697282079,2.512238,12.09750029,53.97829631
3.738014898,0.1068042084,0.7686679015,2.496200906,12.08007785,53.9951398
3.738166505,0.1062336874,0.7672985225,2.483328946,12.05580378,54.01528907
3.738348847,0.1056457999,0.7657050809,2.472940032,12.02638014,54.03771908
3.738552002,0.1050606444,0.763972065,2.464358176,11.99350979,54.06140686
3.738766075,0.1044982013,0.7621833707,2.456914876,11.95889701,54.08533298
3.738981201,0.1039783308,0.7604222681,2.44994977,11.92424789,54.10848241
3.739187539,0.1035207816,0.7587714046,2.442810546,11.89127036,54.12984465
3.739375271,0.1031452121,0.7573128459,2.434852133,11.861674,54.14841324
3.739534586,0.1028712219,0.7561281528,2.425435172,11.83716951,54.16318459
3.739655662,0.1027183945,0.7552984967,2.413923758,11.81946798,54.17315613
3.739728647,0.1027063503,0.75490481,2.399682483,11.81027978,54.17732384
3.739758111,0.1028598164,0.7549405798,2.382687955,11.80837694,54.17631968
3.739757745,0.1031714679,0.7553103647,2.363605472,11.81104876,54.17167834
3.739731311,0.1036130678,0.7559617478,2.342828538,11.81777988,54.16374573
3.739682559,0.1041565176,0.7568424627,2.320748617,11.82805489,54.152867
3.739615252,0.1047737808,0.7579003924,2.297756348,11.8413587,54.13938751
3.739533189,0.1054368206,0.7590835647,2.274242553,11.85717701,54.12365363
3.739440213,0.1061175517,0.7603401449,2.250599044,11.87499649,54.10601343
3.739340221,0.1067878057,0.7616184255,2.227219238,11.89430506,54.08681708
3.739237163,0.1074193104,0.7628668131,2.204498568,11.91459195,54.06641717
3.739135041,0.1079836829,0.7640338113,2.182834693,11.93534772,54.04516881
3.739037891,0.1084524356,0.7650680002,2.162627526,11.95606418,54.02342957
3.738929054,0.1088971296,0.7661203844,2.141357005,11.97988567,53.99973444
3.738794325,0.1093974034,0.7673461786,2.116915522,12.0094461,53.9727641
3.738641443,0.1099367749,0.7687004175,2.090323972,12.04347312,53.94309797
3.738478153,0.1104986788,0.770138229,2.062604883,12.08069552,53.91131805
3.738312195,0.1110664496,0.7716147942,2.034783098,12.11984357,53.87800926
3.738151302,0.1116233225,0.7730853131,2.007886235,12.15964917,53.84375963
3.738003202,0.1121524527,0.7745049738,1.98294492,12.19884604,53.8091604
3.737875615,0.1126369541,0.7758289274,1.960992801,12.23616958,53.77480592
3.737776254,0.1130599556,0.7770122665,1.943066336,12.27035676,53.74129335
3.737712833,0.1134046775,0.7780100083,1.930204352,12.30014582,53.7092223
3.737693069,0.1136545268,0.7787770827,1.923447386,12.32427587,53.67919427
3.737693482,0.113772964,0.7792899593,1.923540615,12.34338268,53.65046013
3.737688431,0.1137534735,0.7795857857,1.929801167,12.35928652,53.62181192
3.737682378,0.1136248336,0.7797103747,1.9411264,12.37250268,53.59316202
3.737679769,0.1134159557,0.7797094418,1.9564117,12.3835459,53.5644209
3.737685049,0.1131558427,0.7796285933,1.974551005,12.39293095,53.53549773
3.737702669,0.1128735554,0.779513318,1.994437163,12.40117299,53.50630081
3.737737091,0.1125981872,0.779408983,2.014962139,12.40878779,53.47673789
3.737792781,0.112358846,0.7793608328,2.035017051,12.41629171,53.4467162
3.737874204,0.1121846454,0.7794139926,2.053492044,12.42420152,53.41614246
3.737985808,0.1121047031,0.7796134747,2.069275997,12.43303405,53.38492259
3.738132001,0.1121481485,0.7800041895,2.081256062,12.44330564,53.35296135
3.738355654,0.1122991732,0.7805613604,2.092808868,12.45390046,53.3215145
3.738680086,0.1125157901,0.781217946,2.107453087,12.46355181,53.29149923
3.739080321,0.1127878695,0.7819554378,2.124286746,12.4725487,53.2623112
3.739531397,0.113105198,0.7827554168,2.142406972,12.48117995,53.23334563
3.740008374,0.1134574102,0.7835995801,2.160909774,12.48973408,53.20399695
3.740486354,0.1138339462,0.7844697596,2.178889849,12.49849923,53.17365862
3.740940483,0.1142240355,0.7853479345,2.195440416,12.50776297,53.14172301
3.741345951,0.1146167074,0.7862162343,2.209653072,12.51781205,53.10758152
3.741677999,0.1150008275,0.7870569367,2.220617669,12.52893214,53.0706248
3.741911902,0.115365161,0.7878524562,2.227422218,12.54140743,53.03024308
3.742054061,0.115746738,0.7886375356,2.230223647,12.55436516,52.98553481
3.742135148,0.116181707,0.7894542354,2.22997188,12.56689378,52.93656686
3.742166894,0.1166573804,0.7902959594,2.226943859,12.57921719,52.8841828
3.742161058,0.1171609446,0.7911560272,2.221417857,12.59155864,52.82922701
3.742129432,0.1176794782,0.7920276942,2.213673685,12.60414109,52.77254475
3.742083837,0.1181999658,0.7929041635,2.203992875,12.61718761,52.71498206
3.742036124,0.1187093099,0.7937785874,2.192658854,12.6309216,52.65738581
3.74199817,0.1191943395,0.7946440617,2.179957081,12.64556715,52.60060368
3.741981879,0.1196418147,0.795493609,2.166175183,12.66134922,52.54548417
3.741999178,0.1200384293,0.7963201546,2.151603063,12.67849389,52.49287667
3.742062017,0.1203708096,0.7971164924,2.136532988,12.6972285,52.44363147
3.742134833,0.1206405517,0.7978947585,2.119123456,12.71824567,52.39568401
3.742180568,0.1208635869,0.7986705331,2.097952594,12.74175329,52.34670906
3.742208928,0.1210479905,0.7994415731,2.073945913,12.76725419,52.29716697
3.74222961,0.1212017591,0.8002055415,2.048031598,12.79425327,52.24751824
3.742252299,0.1213327329,0.8009600206,2.02114051,12.82225766,52.19822314
3.742286669,0.121448544,0.8017025215,1.994206151,12.85077664,52.14974145
3.742342386,0.121556588,0.8024304913,1.968164577,12.87932164,52.10253231
3.742429105,0.1216640213,0.8031413169,1.943954275,12.90740599,52.05705421
3.742556476,0.1217777827,0.8038323254,1.922515999,12.93454474,52.01376507
3.742734138,0.1219046395,0.804500781,1.904792558,12.96025428,51.97312238
3.742971726,0.1220512589,0.8051438784,1.891728578,12.98405196,51.93558357
3.743292077,0.1222102027,0.8057310064,1.882770705,13.00601977,51.90134978
3.743699633,0.1223686303,0.8062447295,1.876483691,13.02673856,51.87003562
3.744176426,0.1225251417,0.8067019015,1.872489383,13.04647349,51.84121836
3.744704488,0.122678401,0.807119333,1.870408304,13.06548878,51.81447452
3.745265848,0.1228271236,0.8075138093,1.869859836,13.08404785,51.78937996
3.745842531,0.1229700684,0.807902104,1.870462371,13.10241344,51.76551002
3.746416552,0.123106032,0.8083009864,1.871833428,13.12084779,51.74243948
3.746969922,0.1232338478,0.8087272237,1.873589727,13.13961268,51.71974259
3.747484642,0.1233523871,0.8091975785,1.875347232,13.15896946,51.69699301
3.747942703,0.1234605646,0.8097288,1.876721163,13.17917914,51.67376374
3.74832609,0.1235573466,0.8103376107,1.877325957,13.20050233,51.64962698
3.748671655,0.1236581911,0.8110783237,1.877834497,13.22422241,51.6248339
3.749024388,0.12377424,0.8119689156,1.879016944,13.25091851,51.60005981
3.749378488,0.1238981319,0.8129714845,1.880633859,13.27979485,51.57551375
3.749728179,0.1240226555,0.8140480148,1.882446883,13.31005618,51.5514066
3.750067711,0.1241407638,0.8151603869,1.884218687,13.34090791,51.52795138
3.750391368,0.1242455806,0.81627039,1.885712884,13.37155622,51.50536336
3.750693469,0.1243303979,0.8173397378,1.886693909,13.40120813,51.48386001
3.750968362,0.1243886676,0.8183300881,1.886926858,13.42907148,51.46366091
3.751210425,0.124413983,0.8192030655,1.88617729,13.45435487,51.44498747
3.751414055,0.1244000549,0.8199202876,1.884210977,13.47626762,51.42806257
3.751573663,0.1243406777,0.8204433949,1.880793625,13.49401954,51.41311009
3.751683823,0.1242150933,0.8208284677,1.87451601,13.50904816,51.40011392
3.751745955,0.1240163989,0.8211522078,1.86483718,13.52315846,51.38877673
3.751764738,0.123759225,0.821407308,1.852824628,13.53611168,51.3789007
3.751744849,0.1234581705,0.8215865917,1.839545222,13.54766855,51.37028778
3.75169097,0.1231277626,0.8216830257,1.82606511,13.55758886,51.3627397
3.751607796,0.1227824399,0.8216897201,1.813449721,13.56563123,51.35605792
3.751500037,0.1224365595,0.8215999153,1.802763838,13.57155302,51.35004383
3.751372427,0.122104429,0.8214069553,1.79507176,13.57511033,51.34449876
3.751229722,0.1218003614,0.821104249,1.791437545,13.5760582,51.33922428
3.751076709,0.1215387544,0.8206852168,1.792925338,13.57415094,51.33402235
3.750918202,0.1213341944,0.8201432253,1.800599781,13.56914261,51.32869566
3.750717669,0.1211715533,0.8193426388,1.815757046,13.55843626,51.32322197
3.750447569,0.1210259692,0.8182040942,1.838002593,13.54060999,51.31785039
3.750126219,0.1208975816,0.8168051958,1.865865688,13.51718109,51.3127903
3.749771903,0.1207863075,0.8152234312,1.89787594,13.48966737,51.30825077
3.74940287,0.1206917053,0.813536174,1.932563572,13.45958713,51.30444156
3.74903732,0.1206128835,0.8118206917,1.968459622,13.42845913,51.30157381
3.7486934,0.1205484565,0.8101541611,2.004096048,13.3978026,51.29986022
3.748389202,0.1204965455,0.8086136909,2.038005751,13.36913734,51.29951485
3.748142755,0.1204548269,0.8072763514,2.068722516,13.34398383,51.30075249
3.74797203,0.1204206264,0.8062192125,2.09478087,13.32386345,51.30378766
3.747894937,0.1203910602,0.8055193903,2.114715854,13.31029865,51.30883312
3.747913648,0.1203741944,0.8051392919,2.130569591,13.30229916,51.31718747
3.748008481,0.120379218,0.8049704643,2.145330306,13.2975583,51.32945137
3.748164546,0.1204048925,0.8049837262,2.158953037,13.29562562,51.34478763
3.748366977,0.1204499572,0.8051497555,2.171393476,13.29605138,51.36235837
3.748600944,0.1205130909,0.8054390454,2.182607754,13.29838634,51.38132524
3.748851659,0.1205928796,0.8058218688,2.192552272,13.30218151,51.40084964
3.749104376,0.1206877916,0.8062682521,2.201183552,13.30698799,51.42009292
3.749344401,0.1207961584,0.8067479591,2.208458123,13.31235679,51.43821657
3.749557085,0.1209161629,0.8072304833,2.214332443,13.31783876,51.45438233
3.749727828,0.121045834,0.8076850502,2.218762845,13.32298452,51.46775236
3.74984207,0.1211830477,0.8080806283,2.221705521,13.32734438,51.47748934
3.749929058,0.1213651171,0.8085323093,2.221742767,13.33265846,51.48555237
3.750024861,0.1216156071,0.8091452049,2.218044327,13.3404803,51.49418441
3.750125206,0.1219116951,0.8098730446,2.211447589,13.35007956,51.50297572
3.750225844,0.1222305337,0.8106694037,2.202790336,13.36072543,51.51151865
3.750322543,0.1225491883,0.8114876697,2.192910995,13.37168686,51.51940806
3.75041109,0.1228446067,0.8122810217,2.182648835,13.38223284,51.52624137
3.750487292,0.1230936188,0.8130024242,2.172844136,13.39163257,51.53161876
3.750546974,0.1232729682,0.8136046332,2.164338313,13.39915568,51.53514304
3.750585993,0.1233593738,0.8140402159,2.157973997,13.40407237,51.53641951
3.750600239,0.1233296226,0.8142615834,2.154595091,13.40565354,51.53505572
3.750563913,0.1232019888,0.8142628789,2.154295531,13.40380112,51.52959244
3.750462674,0.1230153012,0.8140919862,2.156272796,13.39926183,51.51943153
3.750309601,0.1227773529,0.8137820604,2.160026796,13.39257497,51.50547254
3.750117735,0.1224959891,0.8133665877,2.165056856,13.38427973,51.48861384
3.74990008,0.1221790855,0.8128794158,2.17086148,13.3749144,51.4697528
3.749669597,0.1218345301,0.812354772,2.176938186,13.36501584,51.44978587
3.749439207,0.1214702065,0.8118272668,2.182783408,13.35511916,51.42960859
3.749221788,0.1210939806,0.8113318855,2.187892461,13.3457577,51.41011561
3.749030169,0.1207136895,0.8109039658,2.191759565,13.33746316,51.39220063
3.748877128,0.1203371338,0.8105791624,2.193877945,13.33076614,51.37675624
3.748775388,0.1199720728,0.8103933988,2.193739979,13.32619675,51.36467378
3.748747338,0.1195287903,0.8102953743,2.191619048,13.32275793,51.3568158
3.748795515,0.1189376007,0.8102116011,2.1882024,13.31919658,51.35281478
3.748902825,0.1182363443,0.8101446302,2.183602422,13.3156594,51.3517155
3.749052194,0.1174629339,0.810096652,2.177931574,13.31229317,51.35256234
3.749226574,0.1166553376,0.8100694861,2.171302793,13.30924432,51.35439941
3.749408951,0.1158515661,0.810064587,2.163829727,13.30665856,51.35627062
3.749582343,0.1150896639,0.8100830627,2.15562678,13.30468062,51.3572197
3.749729801,0.1144077056,0.8101257081,2.146808978,13.3034541,51.35629011
3.749834396,0.1138437961,0.8101930529,2.137491661,13.30312141,51.35252488
3.749879208,0.113436075,0.8102854233,2.127789991,13.30382379,51.34496635
3.749847313,0.1132227259,0.8104030185,2.117818276,13.30570141,51.33265587
3.749745728,0.1132309504,0.810622278,2.106036414,13.31025928,51.31571227
3.749596653,0.1134375252,0.8109927795,2.091293696,13.31832481,51.29524203
3.749405955,0.1138051032,0.811474492,2.074287908,13.3290217,51.27176896
3.749179559,0.114296413,0.812027473,2.055718426,13.34147491,51.24581994
3.748923462,0.1148742512,0.8126118116,2.036287114,13.3548111,51.21792546
3.74864375,0.1155014872,0.8131875827,2.016698985,13.36815908,51.18861995
3.748346609,0.1161410793,0.8137148109,1.997662591,13.38065001,51.15844204
3.748038334,0.1167561018,0.8141534435,1.979890172,13.39141753,51.12793467
3.747725339,0.1173097843,0.8144633352,1.964097547,13.3995977,51.09764501
3.747414164,0.1177655628,0.8146042413,1.951003746,13.40432884,51.06812433
3.747111483,0.1180871418,0.8145358215,1.941330389,13.40475117,51.03992764
3.74678164,0.1183306458,0.8142421132,1.934755624,13.40115926,51.01036861
3.746393918,0.1185741171,0.8137579366,1.930326343,13.39470653,50.97703399
3.745962445,0.1188143432,0.8131190753,1.927818498,13.38582298,50.94089029
3.745501271,0.119048006,0.812361286,1.927007543,13.37493847,50.90290316
3.745024355,0.1192716249,0.8115202543,1.927668192,13.36248245,50.86403751
3.744545562,0.1194815114,0.810631566,1.929574225,13.34888358,50.8252576
3.744078652,0.1196737373,0.8097306952,1.932498321,13.33456955,50.7875271
3.743637277,0.1198441141,0.8088530081,1.936211918,13.31996702,50.75180909
3.74323497,0.1199881856,0.8080337824,1.940485122,13.30550156,50.71906607
3.742885144,0.1201012326,0.807308244,1.94508663,13.29159784,50.69025984
3.742601086,0.1201782893,0.8067116182,1.949783701,13.27867976,50.66635151
3.742376974,0.1201728221,0.8061472108,1.95702998,13.26455288,50.6469944
3.742195763,0.120059435,0.805512708,1.968658741,13.24732338,50.63095391
3.742053732,0.1198643608,0.804835123,1.98350347,13.22786407,50.61785556
3.741947049,0.1196132975,0.804141675,2.000395384,13.20704615,50.60732072
3.741871772,0.1193313308,0.8034597547,2.018164029,13.18573976,50.59896639
3.741823839,0.1190428839,0.8028168938,2.035637771,13.1648144,50.59240504
3.741799074,0.1187716953,0.8022407391,2.051644141,13.14513928,50.58724451
3.741793179,0.1185408263,0.8017590317,2.06501006,13.12758342,50.58308789
3.741801735,0.1183726955,0.8013995912,2.074561921,13.11301569,50.57953342
3.741820203,0.1182891433,0.8011903064,2.079125539,13.10230471,50.57617449
3.741843925,0.1183115244,0.8011591317,2.077525946,13.09631853,50.57259956
3.741910862,0.1184396062,0.8013804059,2.069080087,13.09594983,50.56941773
3.742048471,0.1186486506,0.8018711476,2.054652994,13.10079013,50.56740498
3.742236404,0.1189234212,0.8025732649,2.035392049,13.10975564,50.56639957
3.742454536,0.1192492348,0.8034284963,2.012446166,13.12176341,50.5662447
3.74268298,0.1196118983,0.8043783969,1.986965972,13.13573137,50.56678924
3.742902099,0.1199976669,0.8053643343,1.960103884,13.15057839,50.56788823
3.743092506,0.1203932222,0.8063274933,1.933014076,13.1652242,50.56940307
3.743235074,0.1207856712,0.8072088892,1.906852355,13.17858931,50.57120153
3.743310928,0.1211625651,0.8079493901,1.882775917,13.18959484,50.57315748
3.743301444,0.1215119388,0.8084897486,1.861943013,13.19716229,50.57515041
3.743188238,0.1218223702,0.808770642,1.845512495,13.20021327,50.57706465
3.742949269,0.1221354007,0.808825612,1.831260358,13.20006171,50.57756955
3.742592823,0.1224910906,0.8087419945,1.816430241,13.19876283,50.57598805
3.742146118,0.1228762955,0.8085411588,1.801382349,13.1963506,50.5731884
3.741636287,0.1232778866,0.8082444571,1.786476477,13.19285981,50.57003943
3.741090383,0.1236827079,0.8078731783,1.772071868,13.18832613,50.56741041
3.740535377,0.1240775482,0.8074485274,1.758527079,13.18278605,50.56617115
3.739998156,0.1244491278,0.8069916306,1.746199822,13.17627679,50.56719197
3.739505525,0.124784101,0.8065235676,1.735446805,13.16883622,50.57134377
3.739084202,0.1250690725,0.8060654288,1.726623557,13.16050271,50.57949821
3.738760813,0.1252906294,0.8056383994,1.720084248,13.15131489,50.59252784
3.738561891,0.1254353886,0.8052638692,1.71618149,13.14131149,50.61130628
3.738441774,0.1255088326,0.8048274687,1.715607956,13.12807632,50.6352791
3.738338937,0.125530854,0.8042316248,1.718424332,13.11002426,50.66302969
3.738255894,0.1255093478,0.803523172,1.724034848,13.08843969,50.69413599
3.738194966,0.1254516334,0.8027489201,1.731846019,13.06460631,50.72817201
3.738158271,0.1253644122,0.8019556024,1.741267774,13.03980761,50.76470835
3.738147729,0.1252537451,0.8011898366,1.751714297,13.01532714,50.80331255
3.738165064,0.1251250525,0.8004980995,1.762604572,12.99244877,50.84354917
3.738211808,0.1249831343,0.7999267124,1.773362642,12.97245681,50.88497967
3.738289314,0.1248322111,0.7995218417,1.783417575,12.95663601,50.92716205
3.738398768,0.124675986,0.7993295112,1.792203139,12.94627145,50.96965026
3.73859412,0.1244739573,0.7993953344,1.799746677,12.941409,51.01514213
3.738911181,0.1241956962,0.7997036228,1.806591454,12.94073462,51.06595474
3.739323952,0.1238599328,0.800208184,1.812949341,12.94349302,51.12106837
3.739806632,0.1234856615,0.8008625025,1.819033237,12.94892766,51.17946479
3.74033362,0.1230920583,0.8016196415,1.825056684,12.95628046,51.24012762
3.740879517,0.1226984186,0.8024321736,1.831233586,12.96479148,51.30204265
3.741419124,0.1223241168,0.8032521379,1.837778005,12.97369893,51.36419793
3.741927442,0.1219885867,0.8040310259,1.844904063,12.98223911,51.42558386
3.742379668,0.1217113242,0.8047197941,1.852825928,12.98964667,51.48519314
3.742751192,0.1215119108,0.8052689037,1.8617579,12.99515482,51.54202062
3.743017592,0.1214100593,0.8056283875,1.871914581,12.99799579,51.595063
3.743182542,0.1214115386,0.8058689771,1.885246845,12.99996387,51.64409875
3.743273843,0.1214969619,0.8060879201,1.90294881,13.00305982,51.69005045
3.74330341,0.1216483447,0.8062750216,1.924097097,13.00682903,51.73363145
3.743283191,0.1218475202,0.8064204382,1.947764307,13.0108212,51.77555435
3.743225174,0.1220760953,0.8065146741,1.97301932,13.01458962,51.81653104
3.743141392,0.1223154256,0.8065485753,1.998927457,13.0176906,51.85727278
3.743043928,0.1225466091,0.8065133219,2.024550533,13.01968316,51.89849022
3.742944915,0.122750499,0.8064004189,2.048946774,13.02012897,51.94089331
3.742856542,0.1229077361,0.8062016851,2.071170624,13.01859255,51.98519121
3.742791051,0.1229987995,0.8059092413,2.090272406,13.01464162,52.03209217
3.742760741,0.123004077,0.805515496,2.105297873,13.00784777,52.08230331
3.742743323,0.1229511435,0.8049614051,2.116983416,12.99752937,52.13501674
3.742712517,0.1228815577,0.8042195987,2.126766952,12.98373797,52.18894601
3.742674552,0.122796625,0.8033302252,2.134744057,12.96714784,52.24407861
3.742635505,0.1226975492,0.8023334734,2.141012152,12.94843266,52.30040131
3.742601297,0.1225853838,0.8012695861,2.145670598,12.92826558,52.35790036
3.742577695,0.1224609945,0.8001788721,2.148820788,12.90731941,52.41656161
3.742570309,0.1223250343,0.7991017167,2.150566229,12.88626661,52.47637064
3.742584587,0.1221779294,0.7980785904,2.151012613,12.8657794,52.53731274
3.742625821,0.1220198777,0.7971500562,2.15026788,12.84652973,52.59937288
3.742699138,0.121850858,0.7963567749,2.148442276,12.82918932,52.66253558
3.742809508,0.1216706518,0.7957395099,2.145648399,12.8144296,52.72678474
3.74297453,0.1214601671,0.7952999927,2.13847281,12.80188635,52.7938071
3.743199254,0.121205473,0.7949954458,2.124553081,12.79061853,52.86472456
3.743469759,0.1209142833,0.7947997501,2.105582762,12.78042704,52.93867527
3.743772205,0.1205946355,0.7946865703,2.0832587,12.77110451,53.01480044
3.744092839,0.1202547941,0.7946293964,2.059280815,12.76243377,53.09224447
3.744418008,0.1199031941,0.7946015666,2.035351957,12.7541869,53.17015512
3.744734152,0.1195484239,0.7945762724,2.013177837,12.74612476,53.24768364
3.74502781,0.1191992477,0.7945265444,1.994467049,12.73799714,53.32398491
3.745285611,0.1188646677,0.7944252204,1.980931177,12.72954341,53.39821757
3.745494265,0.1185540256,0.7942448944,1.974284984,12.7204937,53.46954403
3.74564055,0.1182771438,0.7939578481,1.976246695,12.71057061,53.53713052
3.745741745,0.1180262135,0.7935833381,1.986241981,12.70005432,53.60239772
3.745825516,0.1177870883,0.793162209,2.00199299,12.68938572,53.66725842
3.745894232,0.1175604396,0.7926989306,2.022665461,12.67852667,53.73161884
3.74595024,0.1173467584,0.7921981063,2.047425007,12.66744248,53.79538359
3.745995861,0.117146318,0.7916644856,2.075437009,12.65610193,53.85845557
3.746033393,0.1169591409,0.7911029734,2.105866527,12.64447732,53.92073584
3.74606512,0.1167849715,0.7905186365,2.13787824,12.63254435,53.9821236
3.746093306,0.1166232545,0.7899167074,2.170636409,12.62028209,54.04251611
3.746120206,0.1164731181,0.7893025846,2.203304858,12.60767286,54.10180874
3.746148063,0.1163333627,0.7886818313,2.235046974,12.59470202,54.159895
3.746179113,0.1162024553,0.7880601699,2.265025731,12.58135781,54.21666659
3.746204659,0.1160893928,0.7873993206,2.296381318,12.56728718,54.27227475
3.746214058,0.1160014064,0.7866674126,2.33213564,12.55223481,54.32689316
3.746206626,0.1159337993,0.7858798518,2.371273532,12.53634021,54.38044405
3.746181684,0.1158814766,0.7850520092,2.41277913,12.51974626,54.43284714
3.746138564,0.1158389018,0.7841992486,2.455635757,12.50259894,54.48401955
3.746076616,0.1158000687,0.7833369479,2.498825846,12.48504709,54.53387583
3.745995209,0.1157584889,0.7824805136,2.541330905,12.4672422,54.58232791
3.745893736,0.115707195,0.7816453895,2.582131528,12.44933817,54.62928525
3.745771608,0.1156387591,0.7808470596,2.620207432,12.43149113,54.67465492
3.745628253,0.1155453276,0.7801010455,2.654537537,12.41385925,54.71834176
3.745463115,0.1154186714,0.7794228986,2.684100074,12.39660256,54.76024863
3.745258825,0.1152553942,0.7788013923,2.71071963,12.37906482,54.80039999
3.745006475,0.1150615731,0.7782130917,2.736708531,12.36066919,54.83898884
3.744718232,0.1148428064,0.7776551258,2.761776225,12.34169619,54.87616832
3.744406304,0.1146045185,0.7771244704,2.785632175,12.32242651,54.91209001
3.744082941,0.1143519742,0.7766179607,2.807985822,12.30314096,54.94690396
3.743760439,0.1140902951,0.7761323013,2.828546569,12.28412043,54.98075875
3.743451132,0.1138244781,0.7756640735,2.847023777,12.2656459,55.01380154
3.743167399,0.1135594156,0.7752097401,2.863126796,12.24799839,55.0461782
3.742921651,0.1132999175,0.7747656466,2.876564997,12.2314589,55.07803341
3.742726338,0.1130507356,0.7743280211,2.887047834,12.2163084,55.10951084
3.742593942,0.1128165897,0.7738929709,2.894284919,12.2028278,55.14075331
3.742507633,0.1125343612,0.7734013142,2.89806106,12.19002382,55.17198529
3.742441434,0.1121559324,0.7728145572,2.898611815,12.17688169,55.20314145
3.742394021,0.1117085895,0.772159737,2.896324584,12.16364941,55.23393014
3.742363942,0.1112196505,0.7714639318,2.891588664,12.15057408,55.26406052
3.742349617,0.1107163973,0.7707543147,2.884795088,12.13790168,55.29324252
3.742349344,0.1102260263,0.7700581916,2.876336417,12.12587697,55.32118667
3.7423613,0.109775617,0.7694030261,2.866606487,12.11474347,55.34760396
3.742383539,0.109392119,0.7688164483,2.85600011,12.10474343,55.37220566
3.74241399,0.1091023579,0.7683262504,2.844912721,12.09611795,55.39470307
3.742450448,0.1089330587,0.7679603671,2.83373999,12.08910712,55.41480731
