frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz
2072,-0.07894711699,0.1017236342,0.2959531982,0.03107987277,-0.034882142,0.2321920792,0.07390498946,0.173513831,0.2507496731,0.8473430233,0.6315449352,1.236267186,2.040696623,1.152069021,0.6387645644,0.033801953,0.4822347145,1.05729882,0.7191498853,0.7833657253,1.566644113,1.087612334,0.6823658129,1.186654988,2.90950139,1.573589791,0.5187942721,-0.179478718,0.06724797178,0.6577871878,0.4576172575,0.7780355443,-1.055203487,1.623058878,0.6952686654,1.219962148,2.441495147,1.176720719,0.7914906515,1.871234413,0.4036058157,-1.071707312,1.187391727,0.6791224155,-0.1688477671,1.898070118,0.7865079882,1.068675062,1.424590965,0.8235170969,-0.1924107892,0.2945844131,0.7184570355,1.302921236
2073,-0.07896255059,0.1019488678,0.2962912826,0.03106789677,-0.0347699641,0.23251489,0.07379539332,0.1737192918,0.2508146024,0.8454806666,0.6311376648,1.23842848,2.040651526,1.152739665,0.6390653137,0.03364983838,0.4826856653,1.057232507,0.7164906845,0.784259134,1.566872298,1.080064951,0.680803897,1.189822385,2.910700357,1.575778399,0.518928769,-0.1798318171,0.06736440737,0.6576285234,0.4570395589,0.7782284527,-1.054595173,1.621214145,0.6962556115,1.219653442,2.441363849,1.177538337,0.7904187858,1.870682087,0.4033974608,-1.071049841,1.186176857,0.6793648929,-0.1693007652,1.897795706,0.7866567423,1.067993154,1.424539086,0.8244305688,-0.1930663869,0.293866389,0.7176409869,1.302355652
2074,-0.07902740049,0.1022754482,0.2964246469,0.03096228619,-0.03461818687,0.2326675505,0.0736183596,0.1739047164,0.2507122317,0.8439941668,0.6308481531,1.241111424,2.040959151,1.153434432,0.6392047343,0.03343631081,0.483099973,1.056939744,0.7137013806,0.7848801161,1.56691837,1.073132924,0.6794651273,1.192372207,2.911921856,1.577895913,0.5189872332,-0.1803701803,0.06755860978,0.6573452858,0.4564434554,0.7784753556,-1.054295509,1.619222475,0.697133216,1.219147973,2.4413117,1.178352623,0.789248079,1.870118695,0.4032741568,-1.070391298,1.185059891,0.6797455788,-0.1698455542,1.897220715,0.7867719718,1.067193699,1.424399288,0.8252361455,-0.1937928772,0.2931303682,0.7170422781,1.301984097
2075,-0.07915950173,0.1027413555,0.2963970103,0.03076137844,-0.03439837329,0.2326652336,0.07337508699,0.1741407476,0.2505085319,0.8431466724,0.6307215916,1.244665433,2.041618136,1.154136481,0.6392110316,0.03312942634,0.4834634028,1.056457116,0.7108778509,0.7850453008,1.566656961,1.066646979,0.6784295414,1.194276092,2.913267647,1.580044753,0.5190056668,-0.1811436595,0.06786790749,0.6569629004,0.4558015012,0.7787353706,-1.05399604,1.616671034,0.6980976314,1.218482339,2.441135275,1.179170872,0.7879163173,1.869520869,0.4032192696,-1.069639727,1.184076871,0.6803865141,-0.1703855452,1.89633395,0.7868425984,1.066284673,1.424193797,0.8259598644,-0.1945866953,0.2925353086,0.7167703188,1.301975291
2076,-0.0793192162,0.1032756981,0.2962737475,0.0305096446,-0.03414777485,0.2325785678,0.07310147071,0.1743954768,0.2502465457,0.842692106,0.6307014728,1.248651373,2.042549012,1.154844451,0.6391144977,0.03278040121,0.4838072271,1.055846524,0.7080402854,0.784946566,1.566229606,1.060589528,0.6776050463,1.19573551,2.914679719,1.582170579,0.5189940167,-0.1820482351,0.06824371345,0.6565269381,0.4551403934,0.7790095863,-1.053785935,1.613879237,0.699068562,1.217722211,2.441010337,1.180018994,0.7864788165,1.868916407,0.403204305,-1.068870888,1.183217229,0.6811838134,-0.170932088,1.895284366,0.7868797286,1.065311315,1.423968367,0.8266377283,-0.1954161348,0.2920291836,0.7167058456,1.302190358
2077,-0.07946700337,0.1038075324,0.2961202021,0.03025147828,-0.03390370134,0.2324782003,0.07283333293,0.1746369366,0.2499693327,0.8423849163,0.6307319948,1.252630036,2.043672278,1.155557026,0.6389452862,0.03244038116,0.4841626208,1.055169929,0.7052088518,0.7847756196,1.565778169,1.054942999,0.6768995065,1.196952538,2.91609998,1.584219104,0.5189618506,-0.1829799858,0.06863731705,0.656083057,0.4544869133,0.7792991805,-1.053754299,1.611166336,0.6999653905,1.216933529,2.44111251,1.180922639,0.7849909975,1.868333198,0.4032008694,-1.068160468,1.182470296,0.6820335298,-0.1714965484,1.894220822,0.7868942643,1.064319037,1.42376867,0.8273056189,-0.1962494758,0.2915599884,0.7167296778,1.302490427
2078,-0.07956346087,0.1042658414,0.2960016766,0.03003116123,-0.03370354236,0.232434806,0.07260639524,0.17483309,0.2497199779,0.8419801478,0.6307582703,1.256162035,2.044908373,1.156272928,0.6387333665,0.0321604064,0.4845606295,1.054489377,0.7024036772,0.7847239482,1.565444944,1.04968972,0.6762206436,1.198129731,2.917470239,1.586136104,0.5189183499,-0.1838351197,0.06899986566,0.6556770171,0.4538678982,0.7796054176,-1.053990163,1.608851387,0.7007071214,1.216182554,2.441617254,1.181907164,0.7835083839,1.867799221,0.4031806882,-1.067584074,1.181825273,0.6828316713,-0.1720903734,1.893292056,0.7868968697,1.063353478,1.423640282,0.8279992881,-0.1970549545,0.2910757555,0.7167228098,1.302736557
2079,-0.07956932507,0.1045795424,0.295983429,0.02989286727,-0.03358475588,0.2325190831,0.07245627788,0.1749518391,0.2495415874,0.8412333523,0.630726291,1.258807815,2.046177666,1.156990918,0.6385084947,0.03199140387,0.4850321672,1.053866977,0.6996448689,0.7849828333,1.565372641,1.044811897,0.6754760286,1.199470015,2.918732212,1.587867416,0.5188723378,-0.1845099755,0.06928237308,0.6553546648,0.4533101845,0.779929603,-1.054582496,1.607253255,0.7012123896,1.215535813,2.442699858,1.182997635,0.782086504,1.86734251,0.4031155916,-1.067217252,1.181271216,0.6834742077,-0.172725117,1.892646695,0.7868979753,1.062460478,1.423628686,0.8287543679,-0.1978007831,0.2905245348,0.7165664243,1.302789728
2080,-0.07947939709,0.1048311314,0.2959128379,0.0298009298,-0.03351769338,0.2326058214,0.07233498075,0.1749936979,0.2493020469,0.8404148033,0.630671095,1.261367669,2.047561143,1.157759878,0.6381967618,0.03188736178,0.4855888219,1.053059151,0.6967226146,0.7853279016,1.565358176,1.040698182,0.6748086413,1.200455668,2.919854157,1.589545945,0.5187812717,-0.1851423459,0.06952187623,0.6549802234,0.452833035,0.7803331307,-1.05576838,1.606039313,0.7015008504,1.214845198,2.44423211,1.184212922,0.7806017507,1.866942822,0.4030737415,-1.067223006,1.180708366,0.6840555647,-0.1734739363,1.891990714,0.7869123373,1.061554496,1.423690819,0.8295083598,-0.1984919238,0.2900011505,0.7163798747,1.302855829
2081,-0.07932909443,0.1051300951,0.2956559116,0.02969723276,-0.03345189523,0.2325678632,0.07218669771,0.1749899773,0.2488971161,0.8398878686,0.630660562,1.264648274,2.049178454,1.158605101,0.6377351967,0.03177863715,0.4862055844,1.051892676,0.6935270516,0.7854661277,1.565167899,1.037553889,0.6743752752,1.200655396,2.920878866,1.591288197,0.5186188346,-0.1858948789,0.06978279067,0.6544448469,0.4524213656,0.780844292,-1.057570209,1.604746613,0.7016596501,1.213976868,2.445981593,1.185537105,0.7789458031,1.866565871,0.4031154936,-1.067595216,1.180099762,0.6847215395,-0.1743587576,1.89104899,0.7869344807,1.060551702,1.423762551,0.8301971232,-0.1991640812,0.2895988877,0.7163358468,1.303167871
2082,-0.07914025494,0.1054458209,0.2953058202,0.0295921485,-0.03339360557,0.2324730444,0.07203519926,0.174954718,0.2484117843,0.8395482235,0.6306910349,1.26821965,2.051007857,1.159489989,0.6371696712,0.0316804927,0.4868582729,1.050535202,0.6902282001,0.7854856345,1.564899152,1.035086034,0.6741043546,1.200402253,2.921859725,1.593015415,0.5184176997,-0.1867013751,0.07005705868,0.6538348946,0.4520502646,0.7814145815,-1.059754895,1.603498344,0.7017082834,1.213018968,2.44796705,1.186942676,0.7771968647,1.866218522,0.4032009841,-1.068155644,1.179528444,0.6854450155,-0.1753143274,1.889998335,0.7869441574,1.059500722,1.423857665,0.8308536973,-0.1998316305,0.2892634485,0.7163957273,1.303627565
2083,-0.07893491464,0.1057476821,0.2949557308,0.02949589349,-0.03334904205,0.2323892984,0.07190408276,0.1749019002,0.2479311765,0.8392919333,0.6307599849,1.271651877,2.05302749,1.160377876,0.6365458611,0.0316079063,0.4875224469,1.049154367,0.6869959796,0.7854744094,1.56464972,1.033001321,0.6739242793,1.200029418,2.922850029,1.594648761,0.5182102112,-0.1874958356,0.07033652471,0.6532368627,0.4516944583,0.7819951003,-1.062089372,1.602417534,0.7016660089,1.212059874,2.45020703,1.188401798,0.7754329033,1.865907424,0.4032901668,-1.068725966,1.179077276,0.6861986926,-0.1762753335,1.889015402,0.7869208619,1.058450403,1.42398987,0.8315110848,-0.2005089251,0.2889404995,0.7165211714,1.304136671
2084,-0.07873534437,0.1060050265,0.2946988086,0.02941849689,-0.03332439401,0.2323846721,0.07181673934,0.1748454343,0.2475405793,0.8390154645,0.6308661571,1.274515068,2.055215343,1.161232002,0.6359092108,0.03157552432,0.4881733515,1.047917784,0.6840001826,0.785520285,1.564517901,1.031006072,0.6737632596,1.199870044,2.923902967,1.59610931,0.5180284061,-0.1882124958,0.07061292904,0.6527373973,0.4513282389,0.7825364205,-1.06434061,1.601627022,0.7015518218,1.211188226,2.452719863,1.189886269,0.7737315931,1.865638969,0.403342749,-1.069127776,1.178828916,0.6869550716,-0.1771764233,1.88827666,0.7868438181,1.057449846,1.424172785,0.8322022693,-0.2012102739,0.2885756704,0.7166741873,1.304596965
2085,-0.07856401838,0.1061871965,0.2946282219,0.02936983006,-0.0333258085,0.2325273167,0.07179638608,0.1747991789,0.247325421,0.8386155946,0.6310093457,1.27637935,2.057549268,1.162015496,0.6353049028,0.03159770317,0.4887859553,1.046993032,0.6814105119,0.7857109616,1.564602436,1.028806278,0.673549396,1.200257235,2.925071621,1.597318055,0.5179040492,-0.1887857917,0.07087792485,0.6524232682,0.4509254952,0.7829886037,-1.066275616,1.601249487,0.7013844696,1.210492902,2.455523679,1.191367537,0.7721702419,1.865419325,0.4033182492,-1.069182602,1.178865836,0.6876864621,-0.1779522579,1.887958414,0.7866919824,1.05654836,1.424419949,0.8329601975,-0.2019499809,0.2881145548,0.7168171084,1.304910223
2086,-0.0783867156,0.1062796524,0.2946814288,0.02933750837,-0.03336764903,0.2327984682,0.0718325219,0.1747255786,0.2472337976,0.8381310392,0.6311884287,1.277405954,2.059972604,1.162763724,0.6346750623,0.03168634702,0.4894081294,1.04619808,0.679064231,0.785996816,1.564900965,1.026761878,0.6733499665,1.200790544,2.926273215,1.598408716,0.5178016006,-0.1892906687,0.07113527255,0.6522673326,0.4504876256,0.7833817634,-1.068282156,1.601490206,0.7010012366,1.209912576,2.458832178,1.192986205,0.7706223209,1.865247847,0.4032375697,-1.068958785,1.179123824,0.688341537,-0.1786583897,1.887932679,0.7864840725,1.055696762,1.424707554,0.8337611483,-0.2027050225,0.2875543627,0.7169850223,1.305158539
2087,-0.07816053427,0.1062977122,0.2947348599,0.02930436697,-0.03345456772,0.2331261192,0.07189797317,0.1745863699,0.2471557994,0.8376741155,0.631401432,1.278064429,2.062464326,1.163535095,0.6339402447,0.03183700379,0.4900926249,1.04526715,0.6767038463,0.7862708562,1.565327972,1.025366346,0.6732701516,1.200907691,2.92740609,1.599539322,0.517668777,-0.1898358831,0.0713949133,0.6521765383,0.4500384013,0.7837809955,-1.070828792,1.602391473,0.7002712662,1.209329111,2.462777599,1.194862794,0.7689364846,1.865118535,0.4031500148,-1.068654803,1.179490067,0.6889086707,-0.1793900448,1.88796026,0.7862516771,1.054818487,1.42500741,0.8345606969,-0.2034455261,0.2869400912,0.7172317613,1.305477913
2088,-0.0778950311,0.1062555421,0.2947901557,0.02927303595,-0.03357808381,0.2334986241,0.07199086836,0.1743943421,0.247089926,0.8372520883,0.6316473422,1.278387384,2.065055626,1.164327201,0.6331130757,0.03203931652,0.4908215791,1.044242147,0.6743569165,0.7865346641,1.565857666,1.024525761,0.6732949945,1.200698959,2.928494897,1.600667275,0.5175120348,-0.1904066843,0.07165773182,0.6521388558,0.449584983,0.78418848,-1.073803751,1.603831436,0.699260988,1.208746243,2.467255709,1.196938435,0.7671524072,1.865029423,0.4030576752,-1.068287361,1.179974035,0.6894195878,-0.1801414466,1.888050533,0.7859928546,1.053921873,1.425326427,0.8353606777,-0.2041755758,0.2862889862,0.7175479534,1.30585099
2089,-0.07759976611,0.1061673257,0.2948489703,0.02924614366,-0.03372969598,0.233904352,0.07210933541,0.1741622964,0.2470346927,0.8368721748,0.6319251388,1.278407423,2.067777682,1.16513761,0.6322061942,0.03228289273,0.4915771061,1.043164957,0.6720510029,0.7867898213,1.566464246,1.024146133,0.6734095344,1.200254554,2.929564246,1.601749959,0.5173378036,-0.1909883247,0.07192461854,0.6521422638,0.4491344796,0.7846062981,-1.077095257,1.605688281,0.6980369047,1.208167697,2.472162222,1.199154285,0.7653096665,1.864978546,0.4029626642,-1.067873165,1.180585216,0.689905999,-0.1809068015,1.888212875,0.7857056449,1.053015255,1.425671515,0.8361629225,-0.204899257,0.2856182857,0.7179242376,1.306260415
2090,-0.07728430068,0.1060472638,0.2949129764,0.02922631575,-0.03390088155,0.2343316896,0.07225150299,0.173903045,0.2469886347,0.8365415539,0.632233783,1.278157154,2.070661661,1.165963855,0.6312322504,0.03255730974,0.4923412942,1.042077451,0.669813665,0.7870379114,1.567121901,1.024133423,0.6735988049,1.199664618,2.930638701,1.602744746,0.5171524818,-0.1915660621,0.07219646963,0.6521747486,0.4486939701,0.7850364163,-1.080591533,1.607840238,0.6966656036,1.20759722,2.477392801,1.201451546,0.7634477589,1.864963937,0.4028671198,-1.067428915,1.181333112,0.6903995996,-0.1816802945,1.888456655,0.7853880683,1.052106976,1.426049582,0.83696926,-0.2056206561,0.2849452154,0.7183512638,1.306688832
2091,-0.07695819576,0.1059095751,0.2949838701,0.0292161747,-0.03408309641,0.2347690432,0.07241550165,0.173629412,0.2469503099,0.8362673762,0.6325722082,1.277669182,2.073738723,1.166803433,0.6302039062,0.03285211874,0.4930962041,1.041021485,0.6676724571,0.7872805201,1.567804813,1.024393554,0.6738478364,1.199019248,2.931742782,1.603608985,0.5169624357,-0.1921251605,0.0724741866,0.6522243038,0.4482705193,0.7854806762,-1.0841808,1.610165592,0.6952137663,1.20703861,2.482843056,1.203771464,0.7616061143,1.864983625,0.4027732059,-1.06697131,1.182227249,0.6909320698,-0.1824560855,1.888791242,0.7850381252,1.051205381,1.426467534,0.8377815161,-0.2063438598,0.2842869859,0.7188196922,1.307118882
2092,-0.07663101034,0.1057684958,0.2950633726,0.02921833974,-0.03426777558,0.2352048397,0.07259946497,0.1733542324,0.246918301,0.8360567711,0.6329393131,1.276976112,2.07704002,1.167653806,0.6291338354,0.03315684757,0.4938238703,1.040038904,0.6656549261,0.7875192349,1.568487152,1.024832417,0.6741416614,1.198408508,2.932900959,1.604300008,0.5167740019,-0.1926508918,0.07275867525,0.6522789298,0.447871191,0.7859407909,-1.087751278,1.612542684,0.6937481768,1.206495728,2.488408545,1.206055337,0.759824109,1.865035633,0.4026831132,-1.066517042,1.183277177,0.6915350745,-0.1832283082,1.889226001,0.7846537958,1.050318823,1.426932274,0.8386015123,-0.2070729543,0.2836607914,0.7193201918,1.307533198
2093,-0.07631230007,0.1056382795,0.2951532318,0.02923542728,-0.03444633468,0.2356275274,0.07280153067,0.173090352,0.2468912163,0.8359168539,0.6333339559,1.27611055,2.080596701,1.168512396,0.628034727,0.03346100231,0.4945063041,1.039171545,0.6637886105,0.7877556433,1.56914308,1.025355879,0.6744653234,1.19792244,2.934137662,1.604775123,0.5165934934,-0.193128535,0.07305084419,0.6523266346,0.4475030553,0.7864183485,-1.091191187,1.614849915,0.6923357269,1.205972513,2.493984774,1.208244531,0.7581410788,1.865117978,0.4025990575,-1.066082794,1.18449247,0.6922402639,-0.1839910701,1.889770302,0.7842330412,1.049455667,1.427450707,0.8394310659,-0.2078120253,0.2830838078,0.7198434381,1.307914408
2094,-0.07601161607,0.1055331968,0.2952552214,0.02927005173,-0.03461017193,0.2360255754,0.07301984162,0.1728506263,0.2468676892,0.835854731,0.6337549508,1.2751051,2.084439911,1.169376588,0.6269192878,0.0337540676,0.4951254992,1.038461239,0.6621010403,0.78799133,1.569746754,1.025869782,0.6748038894,1.197651068,2.935477271,1.604991618,0.5164272088,-0.1935433763,0.07335160269,0.6523554333,0.4471731922,0.7869148218,-1.094388742,1.616965749,0.6910434202,1.205472976,2.499467198,1.21028048,0.7565963304,1.865228673,0.4025232783,-1.065685244,1.18588273,0.6930792744,-0.1847384542,1.890433509,0.7837738041,1.048624291,1.428029735,0.840271988,-0.2085651568,0.2825731936,0.7203801102,1.308245133
2095,-0.07573850395,0.1054675347,0.2953711388,0.02932482676,-0.03475067108,0.2363874733,0.07325254686,0.17264792,0.246846377,0.835877504,0.6342010667,1.27399237,2.088600796,1.170243731,0.6258002478,0.03402550567,0.4956634387,1.037949817,0.6606197383,0.7882278735,1.570272324,1.026279943,0.6751424662,1.197684405,2.936944125,1.604906763,0.5162814454,-0.1938807083,0.0736618581,0.6523533491,0.4468886908,0.7874315844,-1.097232162,1.618768717,0.689938374,1.205001191,2.504751216,1.212104699,0.7552291526,1.865365724,0.4024580355,-1.065341063,1.187457583,0.6940837301,-0.1854645232,1.891224993,0.7832740108,1.04783309,1.42867626,0.8411260832,-0.2093364312,0.2821460902,0.7209208867,1.308507989
2096,-0.07550250306,0.105455596,0.2955028016,0.02940236706,-0.03485920488,0.2367017287,0.07349780256,0.1724951053,0.2468259578,0.8359922734,0.6346710275,1.272804969,2.093110498,1.17111114,0.6246903663,0.03426475425,0.4961021053,1.037679109,0.6593722223,0.7884668404,1.570693942,1.02649215,0.6754662197,1.198112449,2.938562521,1.604477807,0.5161625149,-0.1941258277,0.07398251267,0.6523084136,0.4466566439,0.7879699342,-1.099609661,1.620137411,0.6890878188,1.204561279,2.509732172,1.213658794,0.7540788266,1.865527137,0.4024056053,-1.065066911,1.189226684,0.6952852451,-0.186163324,1.892154121,0.7827315736,1.047090479,1.429397186,0.8419951476,-0.2101299281,0.2818196243,0.7214564416,1.30868559
2097,-0.07525838222,0.1054327612,0.2957685948,0.02955047896,-0.03497668385,0.2370842471,0.07384900731,0.1724331668,0.2469392699,0.8362380772,0.6353510551,1.271079835,2.098122918,1.172040359,0.6235387258,0.03452243523,0.4965008415,1.03770644,0.6583028215,0.7887394251,1.571216412,1.026898588,0.6759416281,1.199213074,2.94042108,1.603974966,0.5159784608,-0.1942702797,0.07434470735,0.6523621019,0.4464581896,0.7885238394,-1.101885054,1.621523832,0.6883255543,1.204224836,2.515089024,1.215499786,0.7529632569,1.865782835,0.4023519722,-1.064558617,1.191182756,0.6965739604,-0.1867396622,1.89345265,0.7821408197,1.046415174,1.430191749,0.8429267895,-0.2108343896,0.2814088204,0.7221499017,1.308907042
2098,-0.07497206577,0.1053473699,0.2962231588,0.02978662101,-0.03513507755,0.2376085565,0.07435111234,0.1724630702,0.2472535663,0.8366223695,0.6363290496,1.268561292,2.103659055,1.173057342,0.6223071329,0.03483756207,0.4969160121,1.037994881,0.6573417444,0.7890601334,1.57197325,1.027814044,0.676666732,1.20098606,2.942521065,1.603580156,0.515679149,-0.1943291847,0.07476028785,0.652599676,0.4462727363,0.7890841514,-1.104380506,1.623300809,0.6874838326,1.2040215,2.521284216,1.217965008,0.7517420639,1.866166809,0.4022844326,-1.063660574,1.193306729,0.697851279,-0.1871565756,1.895209198,0.7815033545,1.04580615,1.431050627,0.8439410456,-0.2113957558,0.2808040482,0.7230899951,1.309260009
2099,-0.0746697428,0.1052331617,0.2967726713,0.030067955,-0.03531236047,0.2381995654,0.07492962924,0.1725376949,0.2476690821,0.8371047768,0.6374561602,1.265592976,2.109550715,1.174105961,0.6210274318,0.03518219282,0.4973251663,1.038444863,0.6564953756,0.7894055141,1.572831676,1.029028214,0.6775242619,1.203104185,2.9447556,1.603118121,0.5153335555,-0.1943231537,0.07520122606,0.6529248257,0.4461047908,0.7896475447,-1.106921736,1.625228265,0.6866277702,1.203892375,2.527888102,1.220666702,0.7505169913,1.866623228,0.4022072821,-1.062612291,1.195590706,0.6991656797,-0.1874953797,1.897218436,0.7808281221,1.045242146,1.431967936,0.8449983769,-0.2119038653,0.2801354364,0.7241557015,1.309664924
2100,-0.07437753093,0.1051238245,0.297323266,0.03035169987,-0.03548655693,0.2387821278,0.07551008398,0.1726099111,0.248085996,0.8376447898,0.6385837046,1.262518564,2.115629715,1.175130014,0.6197314545,0.03552843827,0.4977058333,1.038956821,0.6557701542,0.789752088,1.573658931,1.030330845,0.6783969203,1.205240215,2.947017657,1.602413571,0.515010586,-0.1942727495,0.07563948168,0.65324124,0.4459588468,0.7902109234,-1.109334417,1.627066154,0.6858225801,1.203778415,2.534470865,1.223217195,0.7493898304,1.867096343,0.4021247492,-1.061653289,1.198026928,0.7005655673,-0.1878372985,1.899275024,0.780124176,1.044701782,1.432937847,0.8460592512,-0.2124484715,0.279533114,0.7252258892,1.310042291
2101,-0.07412149672,0.1050529811,0.297781032,0.03059511167,-0.03563574866,0.2392810467,0.0760180019,0.1726325575,0.2484044545,0.8382017603,0.6395633151,1.259681832,2.121727874,1.176073206,0.6184510307,0.03584844488,0.4980354875,1.039431196,0.6551725598,0.7900763094,1.574322288,1.031511739,0.6791672535,1.207066947,2.949200034,1.601291188,0.5147790718,-0.1941985044,0.07604698354,0.6534526241,0.4458393779,0.7907714577,-1.111444163,1.628574452,0.6851335545,1.20362042,2.540602522,1.22522889,0.7484625199,1.867530461,0.4020409463,-1.061023091,1.200607769,0.7020992382,-0.1882634566,1.901173593,0.7794006553,1.044163548,1.433954573,0.8470841269,-0.213119225,0.2791272023,0.7261793119,1.310312737
2102,-0.07392765053,0.1050542089,0.2980520125,0.03075548753,-0.0357380549,0.2396210706,0.07637889437,0.1725584713,0.2485245571,0.8387349055,0.640246893,1.257426615,2.127677004,1.176879157,0.6172179784,0.03611438502,0.4982915522,1.039768419,0.6547090982,0.7903545793,1.574689034,1.032360697,0.6797177392,1.208257203,2.951195296,1.599575623,0.5147076811,-0.1941209291,0.07639564382,0.6534626787,0.4457508657,0.7913265038,-1.113076543,1.629513179,0.6846261301,1.203359093,2.545852839,1.226314301,0.7478370691,1.867869929,0.401959944,-1.060961227,1.203325756,0.7038148728,-0.188854858,1.902708754,0.7786668131,1.043605817,1.435012359,0.8480334698,-0.2140056863,0.2790477875,0.726894591,1.310396958
2103,-0.07379148913,0.1051565359,0.2982576338,0.03092686065,-0.03579110705,0.239866602,0.07670337021,0.1724700957,0.2485282381,0.8393772442,0.6408751332,1.255222002,2.134182017,1.177848728,0.6158024178,0.03637668014,0.4984815633,1.040189074,0.6545792481,0.7905497825,1.574881814,1.033171598,0.6802756917,1.209437653,2.95350783,1.597507832,0.514660347,-0.1939870006,0.07676630228,0.6532839654,0.4456997525,0.7919439528,-1.114441967,1.629879898,0.6844112088,1.203007911,2.550825402,1.227130409,0.7473316279,1.868228083,0.4019484152,-1.061149753,1.206330317,0.7057351404,-0.1894420612,1.904506356,0.7777615491,1.043033465,1.436144065,0.8490188691,-0.2149841172,0.279208305,0.7275483045,1.31038647
2104,-0.0736855938,0.1053419757,0.2985479648,0.0311956237,-0.03581516678,0.240121566,0.07711677216,0.1724515126,0.2485520191,0.8402309812,0.6417057424,1.252486351,2.141733414,1.179169491,0.6140687515,0.0366859786,0.4986302933,1.040894718,0.6548780882,0.7906646751,1.575087909,1.034286969,0.6810621039,1.211227811,2.956475986,1.595376397,0.514508299,-0.1937507701,0.0772233486,0.6530177384,0.4456845852,0.7926563941,-1.11580146,1.629918199,0.6844721243,1.202632217,2.556218105,1.228360496,0.7467626969,1.868712936,0.4020336383,-1.06119344,1.209698415,0.7078233856,-0.1898667113,1.907064812,0.776598409,1.042470294,1.437369668,0.850129267,-0.2159098357,0.2794387344,0.7283437257,1.310403519
2105,-0.07360155817,0.1055735714,0.2988719495,0.03150766022,-0.03582227339,0.240369926,0.07756666927,0.1724580893,0.248577783,0.8412089177,0.642616241,1.249487337,2.149841213,1.180615322,0.6121900959,0.03701482986,0.4987410412,1.041757189,0.6554555771,0.7907355679,1.575271534,1.035569472,0.6819502295,1.213289707,2.959742939,1.593077582,0.5143308529,-0.193443374,0.0777140385,0.6527006774,0.4456980068,0.7934082764,-1.117056509,1.629757101,0.6846830423,1.202250442,2.561741643,1.22965679,0.7462296268,1.869260837,0.4021607365,-1.061215909,1.213314019,0.7100387974,-0.1902263372,1.909987645,0.7752990235,1.04192298,1.438664066,0.8512912182,-0.2168409539,0.2797438801,0.7291993963,1.310414851
2106,-0.0735309959,0.1058143505,0.2991785063,0.03180885418,-0.03582442973,0.240595618,0.0780005946,0.1724452333,0.2485873779,0.8422237201,0.6434842267,1.246492607,2.158015214,1.18196045,0.6103394643,0.0373358079,0.4988171339,1.042648309,0.6561617215,0.790798908,1.575396893,1.036881686,0.6828134615,1.215285336,2.962951717,1.590507939,0.5142072181,-0.1930959875,0.07818564311,0.6523694375,0.445732616,0.7941440702,-1.118108602,1.629525502,0.6849179973,1.201880984,2.567106378,1.230671701,0.7458316745,1.869808089,0.4022749058,-1.061340796,1.217061104,0.7123406416,-0.1906184679,1.912878479,0.7739853859,1.041398158,1.440002099,0.8524313091,-0.217835587,0.2801284869,0.7300338455,1.310387193
2107,-0.07346554517,0.1060273235,0.2994165318,0.03204508721,-0.0358335977,0.2407825537,0.07836604025,0.1723683962,0.2485626209,0.8431879216,0.6441874018,1.243769791,2.165764988,1.182979487,0.6086897945,0.03762150477,0.4988619138,1.043439877,0.6568465735,0.7908912801,1.575428176,1.038086087,0.6835253095,1.216876673,2.965745185,1.587564322,0.5142165006,-0.1927398286,0.07858545467,0.6520606515,0.4457809714,0.7948082631,-1.118859228,1.629352177,0.6850508935,1.201542221,2.572022315,1.231057845,0.7456680289,1.870290937,0.4023214143,-1.061691751,1.220823648,0.7146882526,-0.191140622,1.915341048,0.7727798675,1.040902426,1.441358545,0.8534761563,-0.2189518492,0.2805972317,0.7307655875,1.310287259
2108,-0.07339687778,0.1061754884,0.299534895,0.03216223543,-0.03586168798,0.2409146218,0.07861044884,0.1721830835,0.2484852963,0.8440139276,0.6446035689,1.241586495,2.172599861,1.183447474,0.6074139703,0.0378445193,0.4988787487,1.044003672,0.6573602309,0.7910494265,1.575329568,1.039044999,0.6839594397,1.21772567,2.96776603,1.584143932,0.51443771,-0.1924061626,0.07886078801,0.6518109235,0.4458355982,0.7953453389,-1.119209885,1.629365761,0.6849554899,1.201252492,2.57619906,1.230468069,0.7458378002,1.870645552,0.4022456244,-1.062392431,1.224485626,0.7170410505,-0.1918902985,1.91697921,0.7718052681,1.040442381,1.442708101,0.8543524162,-0.2202478594,0.2811547088,0.7313131218,1.310081735
