frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz
254,0.2043184064,-0.2737509728,-1.462882705,0.4033403362,-0.2814185342,-1.605816271,0.4033403362,-0.2814185342,-1.605816271,-0.01154243056,0.09258200113,-1.570955039,-0.6522189061,-0.07558827377,1.447865333,1.718651152,-0.3327561145,-1.396080439,-0.4136015333,-0.2641420472,1.154985721,-0.3668527257,-0.255863251,-1.305261713,0.9670276845,-0.1331485078,-2.275838126,-0.1894141739,-0.529932824,-1.419286079,-0.3135603768,-0.1022640234,-1.43671579,-0.2455072862,-0.3904026525,-1.44882086,-0.1969418932,-0.5550057376,-1.939873889
255,0.205886375,-0.2758110033,-1.46162541,0.404929609,-0.2841750923,-1.604220509,0.404929609,-0.2841750923,-1.604220509,-0.004725992954,0.09344124058,-1.568135912,-0.6531916022,-0.0771084822,1.450124658,1.715959394,-0.3335120733,-1.388946952,-0.4165758439,-0.2581652329,1.158638453,-0.3647117912,-0.2580553966,-1.304240748,0.9626141605,-0.1331316341,-2.27473103,-0.1876181792,-0.5321407332,-1.417568392,-0.3108167391,-0.1056565379,-1.435779218,-0.2445201131,-0.3934842219,-1.45033605,-0.1956489587,-0.5565883148,-1.93917306
256,0.2063615589,-0.2780259623,-1.46028647,0.4058153558,-0.2868396752,-1.603013562,0.4058153558,-0.2868396752,-1.603013562,0.0008715870948,0.09550309298,-1.56497293,-0.6530443606,-0.07921066493,1.451435721,1.71278226,-0.3344667263,-1.381517614,-0.4199581712,-0.2530238322,1.162502749,-0.3629960239,-0.2589344462,-1.302949733,0.9577935484,-0.1326104247,-2.273323248,-0.1862663757,-0.5326384296,-1.41519199,-0.3099225407,-0.1081785677,-1.434628578,-0.2441630967,-0.3960954249,-1.451078596,-0.197091083,-0.5583825596,-1.939277839
257,0.2068196262,-0.2802387791,-1.45902232,0.4066078614,-0.2892370199,-1.601989784,0.4066078614,-0.2892370199,-1.601989784,0.006162742015,0.09765207266,-1.561738934,-0.6524670412,-0.08208762268,1.452623757,1.710010708,-0.3350323859,-1.374205772,-0.4226762822,-0.2490361209,1.166115538,-0.3612099949,-0.2595104976,-1.301575693,0.952922765,-0.1320657736,-2.271924251,-0.1848590865,-0.5328017655,-1.412561703,-0.309203118,-0.1108379146,-1.433474742,-0.243829449,-0.3986020663,-1.451505863,-0.1987290125,-0.5603504578,-1.939659084
258,0.2078405999,-0.2825366127,-1.458236859,0.4075607981,-0.2907606419,-1.601376799,0.4075607981,-0.2907606419,-1.601376799,0.01170840237,0.09993816848,-1.558342838,-0.6509607946,-0.08673225628,1.454267723,1.708380082,-0.3348479777,-1.368004704,-0.4214011233,-0.2497638244,1.169037365,-0.3592663881,-0.260013422,-1.300322888,0.950165364,-0.1313035766,-2.269688121,-0.1826987523,-0.5326077823,-1.409790061,-0.308743701,-0.1132198291,-1.43267417,-0.2418567457,-0.3999812543,-1.449465361,-0.199628006,-0.5624296677,-1.940939369
259,0.209078969,-0.2847153286,-1.457768736,0.4085968445,-0.292009054,-1.601139587,0.4085968445,-0.292009054,-1.601139587,0.01614124912,0.1014882838,-1.55538515,-0.6493572322,-0.0922798157,1.455907028,1.707481111,-0.3340926,-1.362505131,-0.419285538,-0.2518931916,1.17134561,-0.3572512848,-0.2604891526,-1.299154294,0.9473668184,-0.1305766788,-2.26792973,-0.1805751297,-0.5324840668,-1.407208907,-0.3082057902,-0.1160655367,-1.43210468,-0.2397507548,-0.4013133626,-1.447309248,-0.2001289047,-0.5645255961,-1.94250168
260,0.21056575,-0.286463507,-1.458450387,0.4096600994,-0.2931691361,-1.601972173,0.4096600994,-0.2931691361,-1.601972173,0.01423162431,0.09803018318,-1.5558885,-0.6483973602,-0.09930288931,1.457571608,1.70727038,-0.3323377577,-1.356894973,-0.4158798251,-0.2560005627,1.172313026,-0.3548799006,-0.2615305585,-1.298519496,0.9438569285,-0.1310015007,-2.268307858,-0.1785314626,-0.5327626377,-1.405211303,-0.3071168205,-0.1201230314,-1.432281135,-0.2374517884,-0.4026967695,-1.445407309,-0.1994567351,-0.5669608852,-1.944858114
261,0.2123481954,-0.2881023776,-1.459305201,0.4108393355,-0.2941450048,-1.603026025,0.4108393355,-0.2941450048,-1.603026025,0.01108729052,0.0935488715,-1.556802338,-0.6477995868,-0.1071412051,1.459673917,1.707942514,-0.3302173624,-1.351841655,-0.4119796049,-0.2610264281,1.172804185,-0.3525387608,-0.2627993483,-1.297857492,0.9400863957,-0.1312157259,-2.269021801,-0.1765371757,-0.5333604945,-1.40342713,-0.3060707693,-0.1244407006,-1.432484948,-0.2353741317,-0.4041769144,-1.443745917,-0.19824373,-0.5693974042,-1.947066389
262,0.2145468192,-0.2895060623,-1.460148824,0.4122253213,-0.295033879,-1.604327394,0.4122253213,-0.295033879,-1.604327394,0.007522873333,0.08802880281,-1.557534799,-0.6493032551,-0.1158859567,1.463357029,1.709993946,-0.3278580783,-1.347560416,-0.4091254339,-0.2655562878,1.17249196,-0.3501326913,-0.2645040519,-1.297023849,0.9355045738,-0.1308271987,-2.269902263,-0.1754975984,-0.5351450685,-1.402415991,-0.3053500477,-0.1300423147,-1.432717736,-0.2349119397,-0.4065323259,-1.444105487,-0.196164236,-0.5718322405,-1.948306525
263,0.2171103739,-0.2908562606,-1.460805475,0.4137127099,-0.295610283,-1.605511695,0.4137127099,-0.295610283,-1.605511695,0.004085987577,0.08226537801,-1.558006278,-0.6509802216,-0.1250294973,1.46748777,1.712967276,-0.3252857298,-1.344116898,-0.4061295341,-0.2704307712,1.172028251,-0.3478435719,-0.2665291648,-1.295999681,0.9306710072,-0.1298867396,-2.270696183,-0.1742003922,-0.5372400602,-1.401375753,-0.3045051193,-0.1355217009,-1.432620436,-0.2346870664,-0.4090655354,-1.4446809,-0.1933771787,-0.5741397878,-1.948953044
264,0.2207912059,-0.2922062652,-1.460837252,0.41530289,-0.2947543908,-1.605871479,0.41530289,-0.2947543908,-1.605871479,0.005135167633,0.07950487245,-1.556319937,-0.6529518467,-0.1343101568,1.472717942,1.717822086,-0.3221220476,-1.342731521,-0.4037203882,-0.2752016044,1.171399085,-0.3463184119,-0.2693699929,-1.294819894,0.9256016769,-0.127308452,-2.270662757,-0.1724228632,-0.5409032976,-1.400202643,-0.3024985979,-0.1402868663,-1.431779271,-0.2344756525,-0.4121752464,-1.446239821,-0.1882031386,-0.5758737489,-1.947802573
265,0.224877279,-0.2935364231,-1.460574101,0.4173020199,-0.2939336334,-1.606061665,0.4173020199,-0.2939336334,-1.606061665,0.006766133589,0.07677700139,-1.554252504,-0.6543754393,-0.143725512,1.477712613,1.72348252,-0.3188681536,-1.342635156,-0.4011984587,-0.2800041955,1.170776185,-0.3447674373,-0.2723779698,-1.293437882,0.9204137448,-0.1242310614,-2.270750428,-0.170234043,-0.5446366571,-1.399137827,-0.2999625026,-0.1450476424,-1.430554809,-0.2341430259,-0.4154301898,-1.4476929,-0.1824038021,-0.5773915603,-1.94617193
266,0.2289757163,-0.2947753051,-1.459913149,0.4200861181,-0.2941118873,-1.606145917,0.4200861181,-0.2941118873,-1.606145917,0.007101806038,0.07319094942,-1.55239665,-0.6548704352,-0.1518534304,1.481636428,1.729555536,-0.3158870168,-1.344412175,-0.3988287282,-0.2842053709,1.170951645,-0.3437626889,-0.2753447635,-1.291623871,0.9138912667,-0.1200167205,-2.271153439,-0.1669018628,-0.5471879825,-1.397538757,-0.2970907357,-0.149006499,-1.428810103,-0.2337493525,-0.4182964419,-1.449584434,-0.1769697708,-0.5778655604,-1.944191207
267,0.2332520012,-0.2961218043,-1.4588016,0.4232120277,-0.294633494,-1.605946862,0.4232120277,-0.294633494,-1.605946862,0.007657866147,0.06942086365,-1.550095432,-0.6544354827,-0.1599966432,1.484989356,1.736054672,-0.3131534606,-1.347251008,-0.396337156,-0.2881667525,1.171431018,-0.3425380868,-0.2783368994,-1.289447543,0.9074700452,-0.1156556173,-2.271761827,-0.1632040977,-0.549465835,-1.396145478,-0.2940316068,-0.1527402436,-1.426512528,-0.2331999419,-0.4212667457,-1.450603805,-0.1716139508,-0.5783056382,-1.941849341
268,0.2372264528,-0.2979113745,-1.456406751,0.4272028276,-0.2968767349,-1.605174764,0.4272028276,-0.2968767349,-1.605174764,0.008830274461,0.06548767771,-1.546634772,-0.6515897727,-0.1678963966,1.487073608,1.742048692,-0.3115232125,-1.350365433,-0.3929027295,-0.2921640915,1.173325471,-0.3402699247,-0.2807085083,-1.286307423,0.9018564208,-0.1115079412,-2.27134768,-0.1579692791,-0.5497281608,-1.395622523,-0.2917950231,-0.1559159904,-1.423295882,-0.2320739091,-0.4238416855,-1.448376443,-0.1678944463,-0.5789096521,-1.939302734
269,0.2414098551,-0.2998925464,-1.453595602,0.4312252889,-0.2990827539,-1.603975403,0.4312252889,-0.2990827539,-1.603975403,0.01067560531,0.06155984153,-1.542681046,-0.6474745124,-0.176125232,1.488585827,1.748344753,-0.3102942425,-1.354103991,-0.3890635903,-0.2959283302,1.175533306,-0.3376580455,-0.2831728634,-1.282865653,0.8970437781,-0.1073503436,-2.271084941,-0.1525138854,-0.549911055,-1.395001504,-0.2894802335,-0.158505219,-1.419356961,-0.2305935366,-0.4265019482,-1.444638023,-0.1642571295,-0.579823579,-1.936512411
270,0.2460933957,-0.3020774622,-1.450267245,0.4343103598,-0.2996418259,-1.601832238,0.4343103598,-0.2996418259,-1.601832238,0.01482365548,0.05844531932,-1.537689139,-0.6407653712,-0.1855184832,1.489036341,1.754540807,-0.3092192935,-1.358887818,-0.3847059444,-0.2993773382,1.178191972,-0.3337828063,-0.2861317324,-1.279145874,0.8944078689,-0.1046314699,-2.271557998,-0.1465445139,-0.5503350986,-1.394756834,-0.2863877814,-0.160053554,-1.414313012,-0.2272918349,-0.4296226575,-1.437034205,-0.160050519,-0.5819605571,-1.934021191
271,0.2510122389,-0.3044541398,-1.446763771,0.4374903354,-0.3002142414,-1.59943235,0.4374903354,-0.3002142414,-1.59943235,0.01928912354,0.05491564045,-1.53265593,-0.6328445157,-0.1953634362,1.488739817,1.761160997,-0.3084936164,-1.364120208,-0.3797747801,-0.3026150315,1.180757796,-0.3295984726,-0.2891544466,-1.275299485,0.8927954503,-0.1020520661,-2.27262061,-0.1409323935,-0.551054319,-1.393994922,-0.2827580634,-0.1614401527,-1.40862194,-0.2237449293,-0.4329147587,-1.428229472,-0.1557351987,-0.5846067092,-1.931369063
272,0.2558136874,-0.3067141965,-1.443989253,0.4408771103,-0.3015069096,-1.597681339,0.4408771103,-0.3015069096,-1.597681339,0.02060907237,0.04882848957,-1.529591007,-0.6245947303,-0.205755441,1.487324709,1.767820928,-0.3075285061,-1.370100084,-0.3754365259,-0.3047728424,1.182485575,-0.3255057586,-0.2915739974,-1.271970598,0.891769402,-0.09976354304,-2.276579668,-0.1390667703,-0.5534972812,-1.393572486,-0.2785722913,-0.1638684081,-1.402991748,-0.2203272669,-0.4371013304,-1.418749988,-0.1519973214,-0.5881139635,-1.929251766
273,0.2609342438,-0.3092192764,-1.441262638,0.4445046531,-0.3029580303,-1.595832944,0.4445046531,-0.3029580303,-1.595832944,0.02234095502,0.04230676077,-1.52660173,-0.6153857626,-0.2166909977,1.485085202,1.775212985,-0.3070715311,-1.376274472,-0.370442907,-0.3066569857,1.183616769,-0.3211061919,-0.2941187755,-1.26867921,0.8918040034,-0.09761250422,-2.281259722,-0.1375853977,-0.5563978516,-1.392281258,-0.2737346339,-0.1666074459,-1.396888277,-0.2171380545,-0.4414165836,-1.408942709,-0.1479838751,-0.5920373651,-1.926910898
274,0.2664107735,-0.3121113768,-1.438858213,0.4483543866,-0.30492953,-1.593782145,0.4483543866,-0.30492953,-1.593782145,0.02672497661,0.03700191282,-1.522277801,-0.6064692058,-0.2290469006,1.483960312,1.784230624,-0.3081484173,-1.381671509,-0.364279851,-0.3088239022,1.184109948,-0.3168394642,-0.2968743513,-1.265228339,0.8937191269,-0.09517445631,-2.285987185,-0.1370064043,-0.560573636,-1.389535106,-0.2693917707,-0.1686559992,-1.389608108,-0.2162696121,-0.4458120237,-1.400458325,-0.1439146863,-0.5968020129,-1.923522745
275,0.2724020461,-0.3154129672,-1.436341722,0.4523430756,-0.3065844625,-1.591403775,0.4523430756,-0.3065844625,-1.591403775,0.03196181026,0.03151722091,-1.517888862,-0.5966419385,-0.2419135937,1.482136398,1.794307976,-0.3098228768,-1.386798704,-0.3570308692,-0.3108854062,1.183796701,-0.3123936534,-0.3001492928,-1.261774048,0.8967626478,-0.09256764889,-2.290782225,-0.1361441796,-0.5651562024,-1.384942675,-0.2641573501,-0.1709519422,-1.3818543,-0.2155977493,-0.450102658,-1.392040424,-0.1391151476,-0.6018122677,-1.919623965
276,0.2789927019,-0.3192387267,-1.433560117,0.4560742013,-0.3066931499,-1.588574909,0.4560742013,-0.3066931499,-1.588574909,0.03812808195,0.0263130126,-1.513848041,-0.5858234391,-0.2543522825,1.47940483,1.806113194,-0.31282747,-1.390973712,-0.3482499721,-0.3128576262,1.182175519,-0.3086261076,-0.304900145,-1.258214162,0.9005404014,-0.08910980702,-2.29487379,-0.1324391491,-0.5695678244,-1.374429005,-0.2570439532,-0.1736164652,-1.373678533,-0.2153835842,-0.4534417364,-1.386378336,-0.1323954288,-0.6067029764,-1.915100824
277,0.2859307897,-0.3234025463,-1.430773137,0.4596659354,-0.3061608132,-1.585470393,0.4596659354,-0.3061608132,-1.585470393,0.04512448318,0.02129950225,-1.509829106,-0.5744310455,-0.2669796563,1.476403871,1.819191156,-0.3169212674,-1.394613863,-0.3384832298,-0.3146871321,1.17974511,-0.3053287164,-0.3103449723,-1.254580092,0.9053607643,-0.08514029847,-2.299024718,-0.1279984447,-0.5744384909,-1.360452635,-0.2491055589,-0.1761548675,-1.36481517,-0.2160080359,-0.4564315962,-1.382053187,-0.1247861531,-0.6119460141,-1.910027135
278,0.2939962986,-0.3283003672,-1.427494443,0.4643337236,-0.3057906153,-1.581811463,0.4643337236,-0.3057906153,-1.581811463,0.05265292306,0.01427672211,-1.506536599,-0.5608762289,-0.2797833049,1.470491124,1.832949759,-0.319832002,-1.3979687,-0.3265747856,-0.3167419992,1.175864499,-0.3006361461,-0.3160456698,-1.251493682,0.9111262723,-0.08103165193,-2.302366765,-0.1228361173,-0.5786756958,-1.346717696,-0.2389104264,-0.1803164212,-1.356254415,-0.2146306653,-0.4592576217,-1.374498606,-0.1157159511,-0.6162631479,-1.904268413
279,0.3026391823,-0.3338559892,-1.423697807,0.4692686769,-0.3047454995,-1.577513986,0.4692686769,-0.3047454995,-1.577513986,0.05933018663,0.005043139919,-1.504371041,-0.5452806422,-0.2929205036,1.462814908,1.847288267,-0.3222467471,-1.400839352,-0.3128580252,-0.3191526683,1.169708241,-0.2949434312,-0.3222593049,-1.249349927,0.9172463567,-0.07592441972,-2.304436413,-0.1157123003,-0.5812017674,-1.331749061,-0.2266542813,-0.188143977,-1.347879972,-0.2127610603,-0.4613212472,-1.363204676,-0.1050087299,-0.6191558173,-1.897382017
280,0.3123955647,-0.3400625566,-1.419533193,0.4753892233,-0.3041566204,-1.572862277,0.4753892233,-0.3041566204,-1.572862277,0.06713989727,-0.005527208141,-1.502516318,-0.5277650997,-0.3062271671,1.452410841,1.862581675,-0.3239916011,-1.403550442,-0.2971465613,-0.3216694102,1.162489674,-0.2879818942,-0.3287613451,-1.247403212,0.9244960847,-0.07104710421,-2.306153979,-0.1081120275,-0.5836120051,-1.316644557,-0.2122708907,-0.1969144966,-1.33968023,-0.2092479221,-0.4633783256,-1.350461289,-0.09312882067,-0.6216079562,-1.890050194
281,0.3239212854,-0.3471711786,-1.415088009,0.4821628656,-0.3030183713,-1.567623399,0.4821628656,-0.3030183713,-1.567623399,0.07683512904,-0.01756519902,-1.50072626,-0.5055731078,-0.3206828067,1.438233321,1.878840204,-0.3236972695,-1.405961324,-0.2793771196,-0.324299296,1.154176807,-0.2792657057,-0.3365163248,-1.246826412,0.9332463691,-0.06652936018,-2.307308182,-0.1003121682,-0.5864849747,-1.303350183,-0.1958603049,-0.2050646279,-1.331604588,-0.2019366395,-0.4659415858,-1.333467726,-0.07933754435,-0.6231746055,-1.88209873
282,0.3367793951,-0.354982339,-1.41013737,0.4906191281,-0.3027913732,-1.561938329,0.4906191281,-0.3027913732,-1.561938329,0.08830162373,-0.03078947531,-1.499043603,-0.4821572896,-0.3349165355,1.420815662,1.896026018,-0.3225579488,-1.408329826,-0.259446123,-0.3268732644,1.145194943,-0.2690569269,-0.3441955625,-1.245926692,0.9433762602,-0.06276682823,-2.308249698,-0.09239748124,-0.5895272555,-1.290442429,-0.1771717293,-0.2134505275,-1.323856727,-0.1924504539,-0.4686289152,-1.315454707,-0.06453948607,-0.6245778452,-1.873960968
283,0.3514120509,-0.3636839321,-1.404895342,0.5029268856,-0.3059683164,-1.55652192,0.5029268856,-0.3059683164,-1.55652192,0.1021180101,-0.04676716022,-1.497663129,-0.4570935718,-0.3472568142,1.397226813,1.914637732,-0.3197947279,-1.410963373,-0.2366572365,-0.3292514678,1.136103752,-0.2572394686,-0.350560598,-1.245614105,0.9556144454,-0.06052019856,-2.309918425,-0.08646504431,-0.5934827498,-1.279873778,-0.1543397666,-0.221688566,-1.317471274,-0.1794814282,-0.4717127447,-1.297582398,-0.04906426743,-0.6266697816,-1.867047755
284,0.3673708781,-0.3729407019,-1.399004467,0.5172348921,-0.310449643,-1.550629977,0.5172348921,-0.310449643,-1.550629977,0.1177800048,-0.0637976299,-1.496514488,-0.4320916204,-0.3592783361,1.370792006,1.933887566,-0.316174261,-1.413709635,-0.2115152686,-0.3315888418,1.126616617,-0.2437461474,-0.3564677513,-1.243944864,0.9691373036,-0.05906382159,-2.311280387,-0.08072739326,-0.5977413659,-1.269602728,-0.1293571874,-0.2300335272,-1.311377785,-0.164342192,-0.4749968769,-1.279244592,-0.03291793024,-0.6286697162,-1.859852201
285,0.3848908555,-0.3823637465,-1.393320279,0.5358289806,-0.3188117691,-1.545701532,0.5358289806,-0.3188117691,-1.545701532,0.1374556726,-0.08144053886,-1.495919678,-0.410028746,-0.371031964,1.340184992,1.953504019,-0.311557353,-1.41841429,-0.1833214889,-0.3340586994,1.115929937,-0.2274252799,-0.3603060722,-1.239759783,0.984241716,-0.05892513666,-2.314158684,-0.07738169201,-0.6026703564,-1.262319759,-0.1019115872,-0.2379094773,-1.306242328,-0.1472943406,-0.4785889341,-1.26342396,-0.01724232965,-0.6318170139,-1.854394839
286,0.40362263,-0.3923490415,-1.386573837,0.5560138934,-0.328191769,-1.539743108,0.5560138934,-0.328191769,-1.539743108,0.1588223247,-0.09949281963,-1.495186868,-0.3886703494,-0.3825676199,1.307762928,1.973621906,-0.3065175536,-1.422881472,-0.1528581149,-0.3364964211,1.105420391,-0.2093252427,-0.3637780477,-1.233126824,1.000419303,-0.05994626487,-2.316226521,-0.07331586658,-0.6077101464,-1.25438345,-0.07292482114,-0.2459339866,-1.300919338,-0.1284080094,-0.4824632308,-1.247319005,-0.001003071633,-0.6345324978,-1.847773046
287,0.4232669416,-0.403226044,-1.377884538,0.5768579914,-0.3380502646,-1.531630696,0.5768579914,-0.3380502646,-1.531630696,0.1824819579,-0.1155731817,-1.492649332,-0.3710654762,-0.3941415899,1.275538326,1.994189173,-0.3029350968,-1.427066068,-0.1203266571,-0.3385822482,1.096141285,-0.1896177251,-0.3665347694,-1.219911354,1.017257392,-0.06289684003,-2.316605074,-0.06785343205,-0.6137174952,-1.242241085,-0.04352614657,-0.2543526844,-1.293759468,-0.108011094,-0.4866785018,-1.232479157,0.01501382623,-0.6386819687,-1.839508147
288,0.4440308868,-0.4145999847,-1.367584741,0.5986175313,-0.3480379905,-1.521841964,0.5986175313,-0.3480379905,-1.521841964,0.2071608059,-0.1318638,-1.489879527,-0.353886829,-0.4055692641,1.242560508,2.015231248,-0.2991967052,-1.430327335,-0.08579294316,-0.3406043069,1.087651301,-0.1683215656,-0.3696709386,-1.204098895,1.035085182,-0.06714651379,-2.31541092,-0.06012848997,-0.6193048715,-1.228363872,-0.01289676617,-0.2629347514,-1.286374941,-0.08610808357,-0.4911370355,-1.217273057,0.03198925224,-0.6414331819,-1.828953902
289,0.465203989,-0.4269852641,-1.353262884,0.6191253999,-0.3558931313,-1.507044537,0.6191253999,-0.3558931313,-1.507044537,0.2300386064,-0.1488258752,-1.486589166,-0.3389468844,-0.4159436623,1.212386637,2.036125578,-0.2955310277,-1.429899321,-0.04987224483,-0.3422434743,1.081934236,-0.1463427295,-0.3732328506,-1.183514913,1.053917419,-0.0718694317,-2.30846097,-0.04541624203,-0.6214711659,-1.20932434,0.01800738496,-0.2724271321,-1.278176938,-0.06353098323,-0.4956010244,-1.198717553,0.04913200636,-0.6398713507,-1.811292643
290,0.4875017921,-0.4395388067,-1.337567946,0.6401128828,-0.3631620908,-1.490872335,0.6401128828,-0.3631620908,-1.490872335,0.2533348652,-0.1662093705,-1.483619044,-0.3235637249,-0.4264969553,1.181776938,2.057316726,-0.2914140032,-1.428452244,-0.01214573874,-0.3439569154,1.076697005,-0.1228138314,-0.3778653851,-1.161478149,1.073393142,-0.0777434477,-2.300330232,-0.02849420728,-0.6233689527,-1.188696673,0.04983255093,-0.2819452492,-1.269948456,-0.03962674725,-0.5002586946,-1.179308614,0.06795946098,-0.6360422687,-1.791348425
291,0.5111726166,-0.4521458763,-1.320410334,0.6605649312,-0.3685450264,-1.472766323,0.6605649312,-0.3685450264,-1.472766323,0.2756902633,-0.1855044045,-1.483119044,-0.3044909261,-0.4391693233,1.151925278,2.078846515,-0.2862257626,-1.425144732,0.02850084908,-0.3470565115,1.071776359,-0.09738270489,-0.3860212943,-1.139503663,1.093805535,-0.08485226138,-2.290176567,-0.00855723991,-0.6252258259,-1.166948712,0.08196279031,-0.2916081682,-1.262280202,-0.01344400462,-0.5062150059,-1.156502701,0.0914649309,-0.6249270289,-1.76604972
292,0.5360986271,-0.4644951826,-1.302569415,0.6816200457,-0.3732653773,-1.454257069,0.6816200457,-0.3732653773,-1.454257069,0.2986619812,-0.2049371511,-1.482844007,-0.2838093356,-0.4522945109,1.121250059,2.100644838,-0.2803048854,-1.421299869,0.07059576226,-0.3502600141,1.066911944,-0.07029491541,-0.3956769234,-1.117442152,1.114421102,-0.09299015035,-2.279863738,0.01298502558,-0.6272151508,-1.144389406,0.1149940025,-0.3009931005,-1.254522943,0.01383524147,-0.5120761528,-1.133178792,0.1170177758,-0.6124118882,-1.739824761
