frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz,F16_data.tx,F16_data.ty,F16_data.tz
243,0.8548491248,-0.197609833,-1.945075124,0.6703417965,-0.2873040795,-1.751651199,0.6703417965,-0.2873040795,-1.751651199,2.16713753,-0.7672714717,-1.5709352,0.3464717747,0.2026722051,-1.750358374,3.821180687,0.8217247835,-0.5908248813,1.208326467,-0.5113225437,-1.469089821,-0.4010522151,-0.3282168189,1.086287656,-0.3559243413,-0.03429248207,-1.335682252,-0.4748067676,-0.1075767134,1.220805484,-0.3664183181,-0.1335137013,-1.398937911,1.310312302,-0.2179096296,-1.5451844,0.6405257577,-0.5275755357,-1.139039018,-0.1673171964,-0.4133909026,-1.241881457,-0.2177490113,-0.3069077116,-1.294068163,-0.008020362777,-0.1107991294,-1.568393822,-0.02031150986,-0.009284609322,-1.612197017,0.3872203815,-0.04692257229,-1.839206224,-0.3655343141,-0.2403758696,-1.352208117
244,0.8564940505,-0.1983098666,-1.944101365,0.6712999671,-0.286368205,-1.750896543,0.6712999671,-0.286368205,-1.750896543,2.163864755,-0.759476983,-1.570464502,0.3443408738,0.2014028106,-1.749444896,3.819583906,0.798943779,-0.5842228996,1.154930429,-0.4977647843,-1.477454925,-0.3994847715,-0.3331248217,1.086049498,-0.3559515524,-0.03616783267,-1.336096206,-0.4758530154,-0.1057795919,1.216912099,-0.3643498357,-0.1340825677,-1.398880149,1.308029644,-0.2288012235,-1.538112106,0.6345797116,-0.5538447847,-1.125053092,-0.1693775006,-0.4155443945,-1.240882127,-0.2189786171,-0.3070120409,-1.29623695,-0.008730175334,-0.1093390351,-1.568330682,-0.0210901791,-0.007754021693,-1.611388879,0.3864497215,-0.03723897152,-1.864162288,-0.3669724668,-0.2396920016,-1.350910227
245,0.8582671692,-0.1990492544,-1.943716729,0.6716695492,-0.2847365165,-1.750246743,0.6716695492,-0.2847365165,-1.750246743,2.160958321,-0.7513237281,-1.570013397,0.3415381301,0.2003308753,-1.748728217,3.81703126,0.7757990394,-0.5762283594,1.10000272,-0.4801209103,-1.483821646,-0.3990955859,-0.3364931228,1.084651748,-0.3532256813,-0.03517417382,-1.336136029,-0.4748691634,-0.1068225575,1.213025395,-0.3637301322,-0.1346793743,-1.400479308,1.306947966,-0.2414319422,-1.531666401,0.6224765465,-0.573872015,-1.109832296,-0.1716711087,-0.4161746713,-1.239904008,-0.2193860236,-0.3084874583,-1.298975239,-0.007918511501,-0.1089683296,-1.568592181,-0.02198812669,-0.004267295581,-1.611100469,0.386863268,-0.03120083856,-1.885692173,-0.3685739321,-0.239628172,-1.350456244
246,0.860450526,-0.1991547278,-1.943800023,0.6721617297,-0.2834994893,-1.749396369,0.6721617297,-0.2834994893,-1.749396369,2.156115827,-0.7429778075,-1.569132279,0.3407522824,0.2013940679,-1.750093085,3.814108328,0.7523872461,-0.5670170759,1.050294827,-0.463229986,-1.489380463,-0.4005853941,-0.3376219261,1.082478853,-0.3499954044,-0.03276889064,-1.337406489,-0.4724453635,-0.109993543,1.210610434,-0.3646947851,-0.1351334162,-1.402864282,1.304560055,-0.2545461812,-1.524695698,0.6066068163,-0.5896196313,-1.092937208,-0.1733985532,-0.4169788487,-1.238946408,-0.2186223336,-0.3102039457,-1.301273049,-0.007124933022,-0.1081201411,-1.568529987,-0.02228659549,-0.0006762237855,-1.610191104,0.3860866729,-0.02720009156,-1.900279987,-0.3699697831,-0.2403759747,-1.351898462
247,0.8626615377,-0.1992552736,-1.943821264,0.6727178464,-0.2825304874,-1.748530492,0.6727178464,-0.2825304874,-1.748530492,2.150751638,-0.7347490223,-1.568143639,0.3406968009,0.202879068,-1.751196446,3.811346858,0.7284325649,-0.5592389879,1.004584203,-0.4469628698,-1.493905361,-0.4025097055,-0.3382860554,1.08013538,-0.3470245503,-0.03040555635,-1.339268193,-0.4698804564,-0.113410239,1.208625412,-0.3661765721,-0.1356274657,-1.405608556,1.30119531,-0.267632294,-1.516834605,0.5884789779,-0.6024529874,-1.075215454,-0.1752940675,-0.4175763485,-1.238379698,-0.217853529,-0.3118219795,-1.303218987,-0.006336477038,-0.1074091095,-1.568423029,-0.02202943721,0.002478158894,-1.609251349,0.3842051734,-0.02470853789,-1.910463941,-0.3714505305,-0.2412463368,-1.353977569
248,0.8647848004,-0.199254784,-1.943395713,0.6737959693,-0.2824972033,-1.747537049,0.6737959693,-0.2824972033,-1.747537049,2.144678529,-0.7269813466,-1.566855963,0.3438611018,0.2076478308,-1.757147651,3.809381914,0.7032694253,-0.5544008707,0.9667052106,-0.435687307,-1.498407024,-0.4038074783,-0.3398072407,1.076900384,-0.3465078228,-0.02994138345,-1.342939255,-0.467561627,-0.1164827255,1.207620002,-0.3682843712,-0.1371294475,-1.408833802,1.294981193,-0.2785561647,-1.50791427,0.5697171818,-0.614209433,-1.057045969,-0.1777914864,-0.4173842904,-1.239465674,-0.216970916,-0.3132833101,-1.303499069,-0.006235433463,-0.1065854604,-1.568106545,-0.01984037702,0.002305345957,-1.606685938,0.3794647324,-0.0226022478,-1.913331181,-0.3744195063,-0.2420163582,-1.357727496
249,0.8658927026,-0.1993147344,-1.942133126,0.6750552148,-0.2832202604,-1.747328968,0.6750552148,-0.2832202604,-1.747328968,2.138458762,-0.7191451297,-1.566441642,0.3446443839,0.2064298997,-1.74761872,3.809218645,0.6785243013,-0.5561019487,0.9321637529,-0.4251701462,-1.502423878,-0.4047359141,-0.3419752182,1.075353916,-0.34828389,-0.03139052042,-1.346848284,-0.4672360784,-0.1167657474,1.205284087,-0.3690858299,-0.1380433501,-1.411509661,1.287109885,-0.2881262463,-1.498238094,0.5501545194,-0.6213264045,-1.039169125,-0.181039535,-0.4174084499,-1.241500692,-0.2168372563,-0.312391254,-1.302593864,-0.005879799112,-0.106773288,-1.567897242,-0.01651325458,0.0003470265619,-1.605782203,0.3709928392,-0.02143488865,-1.911044163,-0.3775990861,-0.2418152985,-1.360950717
250,0.8666222498,-0.1990684498,-1.940834412,0.6763145284,-0.2838498796,-1.747421111,0.6763145284,-0.2838498796,-1.747421111,2.131840481,-0.7120809534,-1.566596848,0.3442175226,0.2037030656,-1.735151782,3.809236448,0.6535885846,-0.55993198,0.900359123,-0.4144694564,-1.505552673,-0.4058222798,-0.3441028871,1.074033992,-0.3509795365,-0.03315658913,-1.35095003,-0.4674150827,-0.1160496225,1.202581286,-0.3695214503,-0.1381687764,-1.413868379,1.278935757,-0.2973180649,-1.487020112,0.5298752097,-0.6253354652,-1.022191662,-0.1842196603,-0.4178443641,-1.243852732,-0.2172852014,-0.3109479759,-1.301852841,-0.005853856493,-0.1066180696,-1.567919073,-0.01310966452,-0.001554307459,-1.605392306,0.3618767024,-0.0205667362,-1.906523523,-0.3802169251,-0.2412054755,-1.364084865
251,0.8670357232,-0.1989502896,-1.93925847,0.6773598975,-0.2845035639,-1.747496274,0.6773598975,-0.2845035639,-1.747496274,2.125093268,-0.7068561211,-1.567324428,0.3390124337,0.1949907263,-1.712672691,3.809997019,0.6296955042,-0.5670213349,0.8715982057,-0.402896481,-1.507235711,-0.4077315099,-0.3457803636,1.074217021,-0.3543512692,-0.03568565991,-1.35421782,-0.469202767,-0.1126191698,1.199887227,-0.3687874843,-0.1368129242,-1.414940279,1.27090174,-0.3076741106,-1.472927832,0.5099049048,-0.6250519658,-1.006785219,-0.1866643553,-0.4207426008,-1.245317305,-0.2201348914,-0.3078986192,-1.301762149,-0.006253891823,-0.1061225523,-1.568018467,-0.01043097387,-0.00178522354,-1.607245354,0.3531884864,-0.01998878606,-1.901800672,-0.3800431561,-0.2406251831,-1.365125087
252,0.8678800024,-0.199373206,-1.937696559,0.6781855132,-0.2839530165,-1.74693981,0.6781855132,-0.2839530165,-1.74693981,2.118711886,-0.7040557769,-1.567297156,0.3338082629,0.1877704565,-1.698356838,3.809001158,0.6036639942,-0.5709123845,0.8421174722,-0.3888465893,-1.506560192,-0.4098959555,-0.3472682668,1.073982807,-0.3581886716,-0.03793650699,-1.356762503,-0.4696578283,-0.1100763397,1.197108969,-0.3683209238,-0.135209183,-1.414891294,1.266952412,-0.318000327,-1.455151595,0.4901153297,-0.6232931589,-0.9931824051,-0.1880444743,-0.4251788667,-1.24584417,-0.2242057412,-0.3082672275,-1.303603908,-0.007415554234,-0.1051208455,-1.568103257,-0.008985022479,-0.0006119433901,-1.607592725,0.3491235188,-0.01963717732,-1.900185812,-0.3779387898,-0.2404679285,-1.365144037
253,0.8688828459,-0.2002114636,-1.935867025,0.6793084795,-0.2835720272,-1.746078319,0.6793084795,-0.2835720272,-1.746078319,2.112381492,-0.702397685,-1.567188839,0.329471038,0.1816110876,-1.688064524,3.807330297,0.5765072586,-0.5739777962,0.8141275122,-0.3744290854,-1.504344476,-0.4115378279,-0.3491000564,1.073952209,-0.3610255527,-0.04020291865,-1.3585071,-0.4696793868,-0.1082357318,1.194663592,-0.3671367904,-0.133588509,-1.413948626,1.26379805,-0.3292281166,-1.43514774,0.4704381979,-0.620802435,-0.9805375722,-0.1888882011,-0.4301657214,-1.245805841,-0.2271615557,-0.3105929127,-1.30599035,-0.008759898538,-0.1038259381,-1.5679783,-0.007892010901,0.0006741501498,-1.607346064,0.346683377,-0.01993376744,-1.898773923,-0.3753296304,-0.2405996064,-1.364770563
254,0.8698698699,-0.2009993781,-1.934216963,0.6811608927,-0.2832427144,-1.745164082,0.6811608927,-0.2832427144,-1.745164082,2.105065281,-0.7015314303,-1.567542117,0.3286827769,0.1815663697,-1.692827326,3.803760988,0.5463163149,-0.571181852,0.7862924502,-0.3591782122,-1.500438769,-0.4120971514,-0.351608101,1.073319038,-0.3606673487,-0.04152409883,-1.359248341,-0.4679469045,-0.1099035331,1.192917467,-0.3646160806,-0.1314528756,-1.411429901,1.263090202,-0.3419441855,-1.411545551,0.4497474981,-0.6195029174,-0.9684390041,-0.1888338938,-0.435195285,-1.244866207,-0.2242759042,-0.3191111046,-1.309894497,-0.01082564579,-0.1000958384,-1.567517313,-0.007913586052,0.002573560519,-1.605216402,0.3467190729,-0.02095255203,-1.898531773,-0.3737519366,-0.2408435466,-1.365312428
255,0.8709285879,-0.2018400511,-1.932548814,0.6832694061,-0.2833091817,-1.744108494,0.6832694061,-0.2833091817,-1.744108494,2.097709391,-0.7013568285,-1.56817125,0.3293085459,0.1833390792,-1.702128685,3.799487636,0.5157880057,-0.5684778587,0.7600811482,-0.3439626563,-1.495491754,-0.4119691947,-0.3544688115,1.072552184,-0.3586747025,-0.0421913744,-1.359257633,-0.4658436191,-0.112359571,1.191346643,-0.3614851841,-0.129283403,-1.4086392,1.261169495,-0.3561089587,-1.387259828,0.4295952416,-0.6182715015,-0.9577535984,-0.1884870714,-0.4398281773,-1.243724257,-0.2202092327,-0.3278307054,-1.313872273,-0.01283468403,-0.09626075191,-1.567031952,-0.008125203217,0.004401205996,-1.60252168,0.3476569969,-0.02207425416,-1.898275584,-0.372274565,-0.2411656813,-1.366067371
256,0.8723496938,-0.2028558397,-1.930791433,0.6859102025,-0.2846639893,-1.742592048,0.6859102025,-0.2846639893,-1.742592048,2.09048478,-0.7009228158,-1.56974844,0.3346302264,0.1906517708,-1.722943815,3.794758474,0.4853254868,-0.5664729279,0.7384769354,-0.3305574173,-1.489887871,-0.4099004466,-0.3584637338,1.07182355,-0.3533636399,-0.04165756507,-1.358231568,-0.4641454147,-0.115009412,1.190604952,-0.3574676227,-0.1270671913,-1.40575399,1.254863788,-0.3720909072,-1.362864918,0.4119438081,-0.6183704255,-0.9496102397,-0.1885405666,-0.4429316163,-1.242429106,-0.2137315154,-0.3348051703,-1.317169687,-0.01540700484,-0.09193050737,-1.566323495,-0.008074430453,0.005415880943,-1.598344827,0.3481318229,-0.02318246559,-1.896835999,-0.3724248444,-0.2411539063,-1.367862583
257,0.8737333828,-0.2040398553,-1.928859331,0.6884772738,-0.2868942647,-1.741203379,0.6884772738,-0.2868942647,-1.741203379,2.084508429,-0.6995404706,-1.569810948,0.3412669386,0.1976563578,-1.740940683,3.790692128,0.4570461707,-0.5711150227,0.7197877044,-0.3190974861,-1.484154516,-0.4071383,-0.3627138381,1.070774383,-0.3470185182,-0.04067969849,-1.356619874,-0.462595924,-0.1175624561,1.188897432,-0.3535641036,-0.1254653254,-1.404238716,1.242974665,-0.3903179751,-1.342125647,0.395587162,-0.618441168,-0.9437445231,-0.1895868026,-0.4427509812,-1.242276541,-0.2096796627,-0.3368774491,-1.319196105,-0.01606506356,-0.09076465589,-1.566195786,-0.007306159649,0.004800769102,-1.59441981,0.3479354168,-0.02379148766,-1.894859478,-0.3730707831,-0.2408300172,-1.369791533
258,0.8749905879,-0.2049416508,-1.926911801,0.6906643927,-0.2890643723,-1.739996366,0.6906643927,-0.2890643723,-1.739996366,2.07849113,-0.6985762264,-1.570153795,0.3475378114,0.2041479504,-1.757131132,3.785622616,0.4294194888,-0.5782344021,0.7025121653,-0.308232022,-1.478248294,-0.4042152071,-0.3668504065,1.069248374,-0.3404649888,-0.03925031023,-1.35493067,-0.4609813431,-0.1201650052,1.187108601,-0.3498959021,-0.1242179995,-1.403430325,1.22803097,-0.4098440912,-1.323096587,0.3793270191,-0.6191391778,-0.9384356005,-0.1906101407,-0.4415520232,-1.242672488,-0.2068517891,-0.3367933006,-1.320504029,-0.01609085041,-0.09047522364,-1.566262924,-0.006247733565,0.003634446539,-1.591182368,0.3477895941,-0.02389506878,-1.892587168,-0.3738947065,-0.2405269484,-1.371821537
259,0.8758357594,-0.2048375993,-1.9249277,0.691697345,-0.2908555291,-1.73968043,0.691697345,-0.2908555291,-1.73968043,2.07213029,-0.6986709251,-1.571253138,0.348349403,0.2026602018,-1.754201432,3.77922639,0.4041624198,-0.590664738,0.6836962501,-0.2962731624,-1.472353608,-0.4021891643,-0.3699597063,1.067032366,-0.3343341935,-0.03688222295,-1.353272975,-0.4601184197,-0.1215451881,1.185166548,-0.3468968207,-0.1238594934,-1.404418589,1.209374494,-0.4313989697,-1.308355918,0.361663824,-0.6204918034,-0.9322179358,-0.1910169428,-0.4401910397,-1.244328208,-0.2083890857,-0.3312706987,-1.319941775,-0.01412905114,-0.0926200358,-1.566742499,-0.004598238193,0.001940934711,-1.591209361,0.3470341828,-0.02293657614,-1.889465076,-0.3736998945,-0.2406717438,-1.373126416
260,0.8766554924,-0.2040259597,-1.923280991,0.6917869691,-0.2911366464,-1.739402497,0.6917869691,-0.2911366464,-1.739402497,2.064749822,-0.7016172595,-1.57402059,0.3457008484,0.1997529056,-1.751140412,3.770450252,0.3789084031,-0.6028398826,0.6656812371,-0.2845324304,-1.466797697,-0.4012938239,-0.3719376434,1.063797562,-0.3314969662,-0.03406588187,-1.352729287,-0.4586060159,-0.1223269699,1.183425058,-0.3450322285,-0.1239671222,-1.406252872,1.188082882,-0.4531732899,-1.294936439,0.3427101471,-0.6233610166,-0.9248397436,-0.1901331519,-0.4397742227,-1.246201074,-0.213580989,-0.322887436,-1.318617905,-0.01241706054,-0.09473024927,-1.567388534,-0.002624407672,0.0002794374517,-1.591888893,0.3474961779,-0.02027656851,-1.886924175,-0.3723247188,-0.2416465164,-1.374460615
261,0.8772122345,-0.2029308613,-1.921703451,0.691507974,-0.2909803876,-1.738935993,0.691507974,-0.2909803876,-1.738935993,2.056962348,-0.7053058534,-1.577141189,0.3418895697,0.1962097301,-1.746659195,3.759942441,0.3538814879,-0.6155497619,0.6484810606,-0.2732275027,-1.461340009,-0.4008625298,-0.3736634458,1.060285177,-0.3299724378,-0.03161689248,-1.352644732,-0.4564620016,-0.1235567427,1.18135433,-0.3438327824,-0.1243620637,-1.408447753,1.165239119,-0.4752122897,-1.282432741,0.3242985396,-0.6263363098,-0.9177831908,-0.1891502327,-0.4391160505,-1.248085589,-0.2192959815,-0.3149172642,-1.317213528,-0.01088311899,-0.09675454812,-1.568072628,-0.0005193141973,-0.001444484186,-1.593322801,0.3481391543,-0.01736934472,-1.884629169,-0.3707523744,-0.2428650403,-1.375828986
262,0.8775741617,-0.2019168331,-1.920343184,0.6912871606,-0.2897650438,-1.738100498,0.6912871606,-0.2897650438,-1.738100498,2.048374768,-0.7090603375,-1.580121689,0.3383325908,0.1948625671,-1.745882907,3.746870971,0.3273052912,-0.6256711065,0.6336590534,-0.2638055524,-1.456491511,-0.4009381538,-0.3760730771,1.055977563,-0.330972828,-0.03098400222,-1.353758503,-0.4521027757,-0.1273779182,1.178145006,-0.3430891972,-0.1247139174,-1.410095538,1.142926003,-0.4965067314,-1.269218518,0.3061134865,-0.6302188132,-0.910237371,-0.188051906,-0.438126895,-1.249559882,-0.2227939568,-0.3133276783,-1.317071332,-0.01100384614,-0.09688379969,-1.568555172,0.0016417937,-0.003409598689,-1.59546239,0.3498345527,-0.01465206551,-1.883414866,-0.3695740035,-0.244229283,-1.377665392
263,0.8770110144,-0.2005693956,-1.918581499,0.6912376747,-0.2889340578,-1.736324638,0.6912376747,-0.2889340578,-1.736324638,2.039501152,-0.7124525925,-1.583985397,0.3359493293,0.1946481855,-1.745244525,3.732084908,0.2993546426,-0.6347580603,0.6178657602,-0.2534548052,-1.451243384,-0.4008939931,-0.3786895073,1.052177502,-0.3310665093,-0.03146189501,-1.354359446,-0.4464977254,-0.1332410364,1.174733097,-0.3428235358,-0.1252223916,-1.411029981,1.120821412,-0.5173855738,-1.255352709,0.2906065665,-0.6324871284,-0.9037401354,-0.1881244419,-0.4360435439,-1.250222482,-0.2212701059,-0.3180544685,-1.317788455,-0.01237652648,-0.09453654547,-1.568527495,0.003872859275,-0.004708400524,-1.598657817,0.3504687828,-0.01358237905,-1.882073081,-0.3694986133,-0.2454143428,-1.380027545
264,0.8762051903,-0.1992164935,-1.916730967,0.6909454008,-0.2880078516,-1.734285227,0.6909454008,-0.2880078516,-1.734285227,2.030381513,-0.7155002467,-1.587945169,0.334103289,0.1947653773,-1.744745355,3.715779007,0.2717740926,-0.6439482702,0.6022654757,-0.2432045228,-1.446104066,-0.4008161384,-0.3808828899,1.049397344,-0.3319217317,-0.03259589414,-1.355428275,-0.4413280168,-0.1389878833,1.171759865,-0.3432094389,-0.1260829667,-1.412063612,1.098495105,-0.537615907,-1.241842198,0.276785182,-0.6334966878,-0.8983040802,-0.1885930433,-0.4339688413,-1.250651071,-0.2191657856,-0.3235253476,-1.318753704,-0.01360418263,-0.09204047368,-1.568388358,0.005981516701,-0.005585593744,-1.601970015,0.3505959988,-0.01327603259,-1.880784146,-0.369698563,-0.246423939,-1.382160779
265,0.8750701588,-0.1981371109,-1.914747725,0.6902711253,-0.2875115128,-1.731382397,0.6902711253,-0.2875115128,-1.731382397,2.021382178,-0.7172022824,-1.591872187,0.334297847,0.1950205141,-1.744481946,3.698579219,0.2458900376,-0.6543715578,0.5853997903,-0.2317108745,-1.44041927,-0.4004627904,-0.3819519074,1.049754945,-0.333772733,-0.03425876365,-1.357210382,-0.437204661,-0.1439919847,1.169166824,-0.3445932052,-0.1274860375,-1.413300346,1.07574127,-0.5564046908,-1.228960364,0.2667276855,-0.6307571826,-0.8962066895,-0.1903021687,-0.4317316825,-1.250784881,-0.2175837816,-0.3269215361,-1.319912866,-0.01379064387,-0.09078577273,-1.567979835,0.007866408497,-0.005484892114,-1.603993796,0.3492702664,-0.01489147845,-1.879234055,-0.370285177,-0.2473113213,-1.384060735
266,0.8743678394,-0.1976771343,-1.912796147,0.6892136606,-0.287233339,-1.728893287,0.6892136606,-0.287233339,-1.728893287,2.012361944,-0.7174959802,-1.594262308,0.334655097,0.1947850715,-1.744291631,3.679815,0.2228477259,-0.6665963248,0.5695811897,-0.2209281051,-1.435118191,-0.3999192292,-0.3820456529,1.052297672,-0.3382732298,-0.03748148333,-1.360403348,-0.4372779157,-0.1451134334,1.168602161,-0.347759627,-0.1292762985,-1.415731853,1.053138856,-0.5749875546,-1.217409034,0.258936413,-0.6254709204,-0.89676213,-0.1919490121,-0.430605135,-1.250882401,-0.2189410603,-0.3261333394,-1.320925833,-0.01221354521,-0.09201868377,-1.568150432,0.00911053421,-0.005039580927,-1.605920167,0.3469195007,-0.01738050143,-1.877637568,-0.3698963958,-0.2473144258,-1.383723107
267,0.873752109,-0.1974755792,-1.910734225,0.6879976935,-0.287168302,-1.726585004,0.6879976935,-0.287168302,-1.726585004,2.003554934,-0.7177517019,-1.595450474,0.3352312,0.1945162447,-1.7440505,3.660033778,0.2011645298,-0.6798813625,0.5550428935,-0.2115755978,-1.430386021,-0.3994192972,-0.3817174259,1.055400953,-0.3425007944,-0.04083412144,-1.363409025,-0.4387338698,-0.1449049735,1.169028254,-0.3512336541,-0.1313384251,-1.418288998,1.030577276,-0.5931130177,-1.206507968,0.2527052425,-0.6193937066,-0.8982727554,-0.1935398231,-0.4302641697,-1.250813994,-0.2210846599,-0.3242390428,-1.321822723,-0.01001924141,-0.09400762325,-1.568449728,0.009934941491,-0.004518463812,-1.607342623,0.3444549308,-0.01990863423,-1.876165241,-0.3694161169,-0.2469153292,-1.382638383
268,0.8736266987,-0.1975810473,-1.908484866,0.6865029626,-0.2872392189,-1.725642037,0.6865029626,-0.2872392189,-1.725642037,1.994799838,-0.7189927832,-1.596222179,0.3353623364,0.1942385091,-1.743678456,3.639447219,0.1805407287,-0.6946482129,0.542789613,-0.2044784714,-1.427044882,-0.3987880779,-0.3807981675,1.058289843,-0.344746652,-0.04317015661,-1.36584325,-0.4432475045,-0.1415460887,1.172226554,-0.3547410467,-0.1339816358,-1.421647482,1.008211684,-0.6109280801,-1.194930862,0.2469652806,-0.6142039553,-0.8993146995,-0.1941632595,-0.432266931,-1.251074316,-0.2249118008,-0.3188028662,-1.321734075,-0.006377091704,-0.09695486338,-1.569375109,0.0101466554,-0.004119419479,-1.608673548,0.3428607623,-0.02144539381,-1.874675095,-0.3684280354,-0.2452059206,-1.379735153
269,0.8739621569,-0.1976167418,-1.906310747,0.685598444,-0.28726056,-1.725229422,0.685598444,-0.28726056,-1.725229422,1.986401142,-0.7216690917,-1.595329026,0.3353855901,0.1943104116,-1.743771629,3.618209444,0.1600824921,-0.709669924,0.533888596,-0.2012102992,-1.425692221,-0.3988883736,-0.3795658289,1.059933534,-0.3441394485,-0.04433829176,-1.367044194,-0.4478645893,-0.1379247325,1.176194111,-0.3563773392,-0.1367955254,-1.424047801,0.9851190843,-0.629415962,-1.185032307,0.2412403169,-0.6103060215,-0.8994742189,-0.1938952343,-0.4357334155,-1.250973223,-0.2280452008,-0.3139072001,-1.321958456,-0.002664510269,-0.09970651434,-1.570039706,0.01000172411,-0.003690697343,-1.608698435,0.3422767211,-0.02120251455,-1.87408486,-0.3678651157,-0.2435786681,-1.377513119
