ope_tip_data.tx,ope_tip_data.ty,ope_tip_data.tz,hyoid_tip_data.tx,hyoid_tip_data.ty,hyoid_tip_data.tz,upper_jaw_tip_data.tx,upper_jaw_tip_data.ty,upper_jaw_tip_data.tz,lower_jaw_tip_data.tx,lower_jaw_tip_data.ty,lower_jaw_tip_data.tz
0.8181942906,-0.8260705332,1.883497637,2.374808002,1.135752438,0.4460762191,3.804068825,2.833990516,0.4579604491,3.769128917,2.392516927,0.3953071099
0.8180450686,-0.8266091517,1.88105403,2.373640665,1.136319769,0.4456442897,3.802049213,2.835382907,0.4575947186,3.767791244,2.393633612,0.3953323294
0.8178788266,-0.8271495682,1.878726208,2.372468745,1.136840122,0.4451824261,3.800050264,2.836734833,0.4572282836,3.766431427,2.39466861,0.3953207058
0.8176845287,-0.8276938594,1.87659712,2.371300133,1.137299314,0.4446855952,3.79806231,2.838021783,0.4568803296,3.76501935,2.395567647,0.3952505629
0.8174693555,-0.8282578343,1.874722291,2.370090201,1.13764866,0.4440767438,3.79609314,2.839206869,0.4565228921,3.763559868,2.396346901,0.3951211086
0.8172506341,-0.8288516471,1.873075018,2.368803608,1.137867734,0.44330944,3.794154207,2.840276546,0.4561260789,3.762082156,2.397064224,0.3949507212
0.8170326403,-0.8294689225,1.871614855,2.367462123,1.137984793,0.4424243171,3.79224112,2.841241697,0.4557052972,3.760592474,2.39772793,0.3947461695
0.8168190779,-0.8301026888,1.87030158,2.366087355,1.138028207,0.4414614304,3.790349288,2.842113443,0.4552752451,3.759097067,2.398346311,0.39451419
0.8166132853,-0.830745595,1.869095131,2.364700686,1.138026534,0.4404600897,3.788484964,2.842932562,0.454864082,3.757602163,2.39892763,0.3942614817
0.8164183888,-0.8313900713,1.867955557,2.363323231,1.138008558,0.4394587585,3.786652581,2.843745195,0.4544833788,3.756113975,2.399480126,0.393994703
0.8162374039,-0.8320284351,1.866842983,2.361975826,1.138003301,0.4384950211,3.784844959,2.844570058,0.4541236071,3.754638706,2.400012012,0.3937204698
0.8160732841,-0.8326529413,1.865717586,2.360679044,1.138040013,0.4376056183,3.783055471,2.845424745,0.4537774452,3.753182545,2.400531481,0.3934453547
0.8159289164,-0.8332557767,1.864539592,2.359453233,1.138148124,0.4368265516,3.781278203,2.846325481,0.4534403627,3.751751667,2.401046705,0.3931758875
0.8158070658,-0.833829,1.863269285,2.358318582,1.138357188,0.4361932571,3.779508068,2.847286976,0.4531110121,3.750352233,2.401565837,0.3929185576
0.8157102659,-0.8343644257,1.861867031,2.357295209,1.138696779,0.4357408481,3.777740869,2.848322375,0.4527914228,3.748990387,2.402097019,0.3926798165
0.8156666684,-0.8349187842,1.860254866,2.356360676,1.139117675,0.4353574975,3.775987028,2.849342561,0.4523694832,3.747631454,2.40255663,0.3923455374
0.8156823634,-0.8355291373,1.858452326,2.355471884,1.139552476,0.4349367562,3.774254428,2.850273644,0.4517763874,3.746249667,2.40289334,0.3918540294
0.8157268359,-0.8361577589,1.856566136,2.354618195,1.140003229,0.4345222866,3.772536329,2.851149594,0.4510835702,3.744864596,2.403163624,0.3912904124
0.8157700652,-0.8367673135,1.854703092,2.353789182,1.140471794,0.4341583265,3.770826679,2.852003452,0.450364495,3.743495957,2.403423806,0.3907398543
0.8157825545,-0.8373208847,1.852970069,2.352974556,1.140959934,0.4338895573,3.769112614,2.852889023,0.4496926331,3.742163617,2.403730063,0.3902875585
0.815735268,-0.8377819338,1.851473981,2.352164117,1.141469343,0.4337610347,3.767382037,2.853866335,0.4491421235,3.740887554,2.404138447,0.3900187432
0.8156408833,-0.8382367726,1.849873369,2.351374934,1.141971338,0.4337113249,3.7656519,2.854864732,0.4486274888,3.739677565,2.404533874,0.389808421
0.8155325086,-0.838760336,1.847901887,2.350625621,1.14245237,0.4336692336,3.763939283,2.855807381,0.4480431179,3.738518586,2.404807518,0.3895151845
0.8154126572,-0.8392999178,1.845779015,2.349908398,1.142936722,0.4336655949,3.762240458,2.856726135,0.4474359477,3.737393281,2.405024815,0.3891994038
0.8152850012,-0.8398040599,1.843724026,2.349215527,1.14344863,0.4337313911,3.760552187,2.857652258,0.4468542167,3.736284236,2.405251283,0.388921127
0.8151544649,-0.8402226703,1.841955926,2.348539261,1.144012334,0.4338976952,3.758871686,2.858616497,0.4463473223,3.735173939,2.405552538,0.3887400526
0.8150269794,-0.8405067623,1.840693444,2.34787181,1.144652111,0.4341956218,3.757196538,2.859649193,0.4459655808,3.734044752,2.405994305,0.3887155261
0.8149142746,-0.8406714266,1.839820362,2.347251408,1.145403793,0.434678649,3.755532397,2.860771463,0.4457506738,3.732922368,2.40656852,0.3888519056
0.8148212422,-0.8407681415,1.839076309,2.346712117,1.146272802,0.4353591825,3.753891486,2.861968165,0.4457035278,3.731840199,2.407214724,0.3891027162
0.8147439724,-0.8408029948,1.838463591,2.346239852,1.147237882,0.4362068142,3.752281397,2.863215166,0.4458136998,3.730792044,2.407920191,0.3894507613
0.8146785382,-0.8407820927,1.837984505,2.345820523,1.148277821,0.4371911734,3.750738658,2.864482741,0.4460707921,3.729771675,2.408672261,0.3898787892
0.8146210058,-0.8407115623,1.837641356,2.345440039,1.149371463,0.4382818533,3.749274362,2.865751905,0.4464410541,3.728772852,2.409458337,0.3903694903
0.8145674434,-0.8405975507,1.83743647,2.345084306,1.150497723,0.4394483573,3.747856875,2.867015954,0.4468753126,3.727789341,2.410265873,0.3909054999
0.8145139268,-0.8404462215,1.837372208,2.344739231,1.151635583,0.4406600665,3.746456062,2.868266214,0.4473291092,3.72681492,2.411082369,0.3914694049
0.8144565425,-0.8402637482,1.837450971,2.344390725,1.152764094,0.4418862266,3.745044872,2.869490017,0.4477678927,3.725843394,2.411895355,0.3920437556
0.8143913882,-0.840056304,1.837675213,2.344024713,1.153862365,0.4430959563,3.743598654,2.870671538,0.4481647576,3.724868605,2.412692389,0.3926110819
0.8143145715,-0.8398300489,1.838047441,2.343627143,1.154909543,0.4442582744,3.742178037,2.871768314,0.4485164466,3.723884434,2.413461037,0.3931539142
0.8142222048,-0.8395911134,1.838570222,2.343184003,1.155884794,0.4453421483,3.74083947,2.872745103,0.4488147186,3.722884811,2.414188865,0.3936548093
0.8141043881,-0.8391897684,1.839824775,2.34269065,1.156872908,0.446600099,3.739508109,2.873735011,0.4492309229,3.721847353,2.414970739,0.3943139744
0.8139580241,-0.8385480312,1.842064904,2.342163057,1.157940343,0.4481875868,3.738128875,2.874833225,0.4498747952,3.720769866,2.415867375,0.3952474152
0.8137898712,-0.837780156,1.844802377,2.341618456,1.159038497,0.4499284482,3.736701872,2.875976152,0.450623638,3.719676788,2.416814952,0.3963116756
0.813608787,-0.8370028608,1.847549179,2.341074572,1.160118226,0.4516472555,3.735228282,2.877098975,0.4513577601,3.718592874,2.417749372,0.3973635859
0.8134264387,-0.8363361565,1.849817483,2.340549688,1.161129776,0.4531693623,3.733761513,2.878104706,0.4519608958,3.717543212,2.418606238,0.3982602172
0.8132565952,-0.8359025462,1.851119749,2.340062549,1.162022865,0.4543208152,3.732373332,2.878895092,0.4523156913,3.716553157,2.419320914,0.3988588535
0.8131007238,-0.8354931501,1.852122617,2.339548483,1.162851451,0.4553177316,3.731012253,2.879589386,0.4525314135,3.715524279,2.420016419,0.399335845
0.8129466261,-0.8348920142,1.853617068,2.338958345,1.163689887,0.4564310692,3.729621833,2.880320607,0.45277268,3.714385315,2.420812851,0.399911994
0.8127882158,-0.8342119493,1.855302687,2.338334524,1.164518045,0.4575699217,3.728223585,2.881042636,0.453001416,3.713202681,2.421640909,0.4005118935
0.8126198291,-0.8335665624,1.856879532,2.337719519,1.165315552,0.4586438541,3.726839599,2.881708658,0.4531814904,3.712043079,2.422430984,0.4010608985
0.8124362255,-0.8330703076,1.85804816,2.337155891,1.166061832,0.4595628361,3.725492648,2.882271047,0.4532790641,3.710973491,2.423113155,0.4014851512
0.8122323619,-0.8328380964,1.858509539,2.33668624,1.166736178,0.4602371606,3.724206188,2.882681399,0.4532626262,3.710061129,2.423617272,0.4017114539
0.8120264641,-0.8328268914,1.85832938,2.336303301,1.167353247,0.460677553,3.722970011,2.882957062,0.4531083815,3.709238796,2.42397728,0.4017400027
0.8118355574,-0.8329101007,1.85780683,2.335966772,1.167940783,0.4609685831,3.721756709,2.883156972,0.4528316767,3.708404556,2.424275008,0.4016327709
0.8116525928,-0.8330770825,1.856993154,2.335669676,1.168497692,0.461131376,3.720564526,2.883294439,0.4524617957,3.707573618,2.424512037,0.4014096214
0.8114704852,-0.8333171426,1.855939558,2.335405006,1.169022889,0.4611869302,3.719398699,2.883345035,0.4520233401,3.706761208,2.424689928,0.4010904968
0.8112822192,-0.8336196392,1.854697188,2.335165747,1.169515272,0.4611561531,3.718262946,2.883288224,0.451535529,3.705982587,2.424810201,0.4006954255
0.8110809308,-0.8339740651,1.853317127,2.334944906,1.169973704,0.4610598879,3.717153145,2.883143247,0.4510193076,3.705253059,2.424874324,0.4002445201
0.8108599632,-0.8343701047,1.851850399,2.334735521,1.170397002,0.4609189307,3.716065087,2.882929444,0.4504952731,3.704587974,2.424883717,0.3997579675
0.8106128982,-0.83479767,1.850347972,2.334530672,1.170783922,0.4607540403,3.714994504,2.882666222,0.4499837662,3.70400273,2.424839743,0.3992560107
0.8103335616,-0.8352469113,1.848860761,2.334323482,1.171133156,0.4605859369,3.713937094,2.882373028,0.4495049449,3.703512765,2.424743726,0.3987589223
0.8100160044,-0.8357082059,1.847439639,2.33410712,1.171443334,0.4604352941,3.712888532,2.882069334,0.4490788405,3.703133537,2.424596954,0.398286971
0.809654458,-0.8361721237,1.846135446,2.333874786,1.171713021,0.4603227205,3.711844484,2.881774621,0.448725395,3.702880509,2.424400708,0.3978603789
0.8091695595,-0.8368126446,1.844405283,2.333632578,1.171836298,0.4600382304,3.7108261,2.881356098,0.4483175356,3.702703039,2.424046781,0.3973002252
0.8085336534,-0.8377226736,1.841918421,2.333392008,1.17176507,0.4594503218,3.709843822,2.88074844,0.4477626262,3.702554505,2.423485657,0.3964944809
0.8078190826,-0.8387720003,1.83904393,2.333154437,1.171584469,0.4586971717,3.7088773,2.880072181,0.4471321789,3.702456463,2.422806506,0.3955636895
0.8070992256,-0.8398321205,1.836151061,2.332921326,1.171379315,0.457917028,3.707917409,2.879393291,0.4464957884,3.702430667,2.422098153,0.3946285318
0.8064486724,-0.8407765904,1.83360934,2.332694265,1.171234043,0.4572483158,3.706955423,2.878779357,0.4459271334,3.702499115,2.421449031,0.393809877
0.8059429714,-0.8414806871,1.831788501,2.332474931,1.17123276,0.4568295791,3.705971786,2.878353002,0.4455037611,3.702684,2.420947256,0.393228785
0.8054968526,-0.8421082409,1.830253562,2.33228519,1.171291635,0.4565557223,3.70497523,2.878018822,0.4451631906,3.702930967,2.420513385,0.3927378868
0.8049956831,-0.8428583363,1.828441818,2.332135068,1.171291992,0.4562453304,3.703985595,2.877632597,0.4448067815,3.703193742,2.420022475,0.3921501684
0.8044715614,-0.843660301,1.826531445,2.332008538,1.171265412,0.4559225244,3.703000161,2.877243407,0.4444579863,3.703506734,2.419494203,0.3915273406
0.803956979,-0.8444441684,1.82470061,2.331889612,1.171243377,0.4556115498,3.702016349,2.8769001,0.4441405361,3.703904367,2.418948156,0.3909310795
0.8034847868,-0.8451406697,1.823127488,2.331762324,1.171257301,0.455336778,3.701031695,2.876651332,0.4438783569,3.704421067,2.418403836,0.3904230015
0.803088015,-0.8456810104,1.821990253,2.331610725,1.171338521,0.4551226887,3.700043764,2.876545663,0.4436953604,3.705091228,2.417880717,0.3900646522
0.8027872488,-0.8460902642,1.82135684,2.331433578,1.171444094,0.4549368466,3.699037114,2.876628383,0.4436031255,3.70582946,2.41744557,0.3898311607
0.802568667,-0.8464429731,1.821127564,2.331242837,1.171517595,0.4547378288,3.69800035,2.876905952,0.443593463,3.706548727,2.417127995,0.3896546811
0.8024134346,-0.84674437,1.821229225,2.331042347,1.17157012,0.4545367725,3.696937442,2.877252962,0.4436026037,3.707280837,2.416891763,0.3895320884
0.8023025975,-0.8469994873,1.821588655,2.33083591,1.171612839,0.4543448366,3.69585651,2.877579421,0.443591192,3.708057506,2.416700707,0.3894600461
0.8022172438,-0.8472133478,1.822132676,2.330627264,1.171657004,0.4541731273,3.69476719,2.877929065,0.4435893504,3.708910358,2.416518731,0.3894349881
0.8021386244,-0.8473911056,1.822788068,2.330420074,1.171713958,0.4540326567,3.693679124,2.878345709,0.4436272424,3.709870915,2.416309832,0.3894530831
0.8020482314,-0.8475381359,1.823481549,2.330217927,1.171795132,0.453934334,3.692601958,2.878873269,0.4437351078,3.71097057,2.416038113,0.3895101849
0.8019278354,-0.8476600754,1.824139775,2.330024346,1.171912036,0.4538889909,3.691545384,2.879555754,0.4439433288,3.71224056,2.415667801,0.3896017651
0.8017594815,-0.8477628115,1.824689349,2.329842805,1.172076244,0.4539074395,3.690517762,2.880206964,0.4441834212,3.713711922,2.415163264,0.3897228301
0.8015254437,-0.8478524215,1.825056843,2.329676754,1.172299371,0.4540005653,3.689521461,2.880664356,0.4443768973,3.715415444,2.414489034,0.3898678224
0.8012081372,-0.8479350611,1.825168839,2.32952966,1.172593043,0.4541794514,3.688557536,2.881007172,0.4445401246,3.7173816,2.413609825,0.3900305048
0.800861611,-0.8479737223,1.825015046,2.32939477,1.172959482,0.4543453189,3.68758998,2.881499746,0.4447376593,3.719386288,2.41280445,0.3902162191
0.800539883,-0.8479426399,1.824697673,2.3292649,1.173383325,0.4544359621,3.686591052,2.882354653,0.4450276606,3.721282141,2.412253647,0.3904352922
0.8002251453,-0.847864616,1.824311867,2.329142865,1.173849901,0.4545177799,3.685575116,2.883572657,0.4454196161,3.723213606,2.411775655,0.3906866002
0.7998995453,-0.8477624565,1.823952292,2.329031392,1.174344703,0.4546573641,3.684551249,2.88495106,0.4458585392,3.72532405,2.411189417,0.3909666672
0.7995452823,-0.8476590683,1.823713062,2.328933167,1.174853338,0.4549216136,3.683534226,2.886235056,0.4462737146,3.727755657,2.410314678,0.3912693998
0.7991444666,-0.8475772995,1.823687874,2.328850973,1.175361401,0.4553781237,3.682547585,2.887347,0.4466523877,3.730649101,2.408972094,0.3915854745
0.7986216548,-0.8475398939,1.823618343,2.328791707,1.175951506,0.45597352,3.681594128,2.888366719,0.4470575319,3.733764334,2.407391181,0.3918582062
0.7979587299,-0.8475365619,1.823291025,2.328755072,1.176674429,0.4566143093,3.680660022,2.889440513,0.4475410457,3.73685182,2.405853755,0.3920668881
0.7972233357,-0.8475402565,1.82286681,2.328733288,1.177467841,0.4573085167,3.679743688,2.890590945,0.4480727002,3.740035605,2.404260323,0.3922515437
0.7964828234,-0.8475239153,1.822506461,2.328718575,1.178269397,0.4580636133,3.678843401,2.891840926,0.4486215504,3.743438358,2.402512299,0.3924498455
0.795804219,-0.8474604678,1.822370637,2.328703125,1.179016772,0.4588863668,3.677957277,2.893213752,0.449155848,3.747181232,2.400512106,0.3926968354
0.7952542168,-0.8473227217,1.822619956,2.328679082,1.179647711,0.4597827736,3.67708325,2.894733131,0.4496429147,3.751383682,2.398163345,0.3930245214
0.7947687997,-0.8471289756,1.823180054,2.328650386,1.180280269,0.4608500173,3.676225673,2.896404752,0.4501115696,3.755964216,2.395554322,0.3933266997
0.7942462247,-0.846914023,1.823862282,2.328627619,1.181047623,0.4621555491,3.675394069,2.898240409,0.4506123904,3.760764399,2.392828631,0.3934963786
0.7936963974,-0.8466752271,1.824655848,2.32861283,1.181910271,0.4636598248,3.674548307,2.900257593,0.451074396,3.765786826,2.389973711,0.3935620143
0.7931293242,-0.846410041,1.825549946,2.328607908,1.182828844,0.4653224128,3.673656207,2.902445252,0.451440618,3.771034044,2.386976838,0.3935523976
0.7925551575,-0.846116056,1.826533728,2.32861443,1.183764246,0.467101597,3.672735111,2.904793979,0.4517307797,3.776508557,2.383825066,0.3934967237
0.7919842281,-0.8457910359,1.827596283,2.328633553,1.18467777,0.4689541062,3.671802422,2.907294348,0.4519648201,3.782212833,2.380505184,0.3934246625
0.7914270651,-0.8454329379,1.82872662,2.328665933,1.185531183,0.4708349669,3.670875633,2.909936897,0.4521629478,3.788149303,2.377003681,0.3933664311
0.7908944024,-0.8450399208,1.82991366,2.328711691,1.186286772,0.4726974801,3.669972354,2.912712132,0.4523456899,3.794320359,2.373306725,0.3933528679
0.7903971723,-0.8446103393,1.831146224,2.328770407,1.186907343,0.4744933175,3.669110336,2.915610523,0.4525339357,3.800728345,2.36940015,0.3934155085
0.7899464866,-0.8441427247,1.832413035,2.328841177,1.187356172,0.4761727358,3.668307487,2.918622515,0.4527489753,3.807375548,2.365269463,0.3935866639
0.7895536046,-0.843635752,1.833702714,2.3289227,1.187596908,0.4776849056,3.667581879,2.921738548,0.4530125334,3.814264177,2.360899853,0.3938995018
0.789306984,-0.8430196321,1.835309348,2.328944171,1.187726026,0.4792030924,3.666938572,2.924963268,0.4533259379,3.82157702,2.35631784,0.3942127799
0.7892313298,-0.8422646688,1.837384362,2.328874837,1.187842387,0.480875123,3.666386146,2.928278166,0.4537077261,3.829383358,2.351569707,0.394386161
0.7892426926,-0.8414302621,1.839702213,2.328773056,1.187913393,0.4826114,3.665886515,2.931790311,0.4540759863,3.837517535,2.346666075,0.394463337
0.7892576158,-0.8405767767,1.842037214,2.328696903,1.18790638,0.4843223548,3.665396133,2.935583762,0.4543480029,3.845817392,2.341611416,0.3945009169
0.7891931189,-0.8397656609,1.844163548,2.328704149,1.187788586,0.4859184317,3.66493051,2.939579961,0.45457138,3.854124265,2.336403447,0.3945695844
0.7889665917,-0.8390592721,1.845855308,2.328852225,1.187527181,0.4873099069,3.664505258,2.943700668,0.4547942621,3.862282711,2.331033034,0.3947542172
0.7886855696,-0.8383032136,1.847589193,2.32900494,1.187102212,0.4886079341,3.664134222,2.947903,0.4550003779,3.870701696,2.325370245,0.395025615
0.7884834685,-0.8373650177,1.849810397,2.329042061,1.186537151,0.4899468547,3.663821346,2.952167713,0.45516999,3.879714886,2.319374436,0.395265817
0.7883166454,-0.8363408172,1.852245804,2.329045042,1.185863564,0.4912724566,3.663567512,2.956452496,0.4553471157,3.889060165,2.313159921,0.3954489205
0.7881412831,-0.8353275599,1.854622529,2.329095568,1.185112249,0.4925314364,3.663373645,2.960715397,0.4555767376,3.898481148,2.306832645,0.3955672105
0.7879133109,-0.8344230629,1.856667976,2.329275407,1.184313403,0.493671061,3.663240693,2.964914813,0.4559048294,3.90772701,2.300489606,0.3956322922
0.7875884441,-0.8337258137,1.858109743,2.329666455,1.183496643,0.4946391499,3.663169578,2.96900946,0.4563783027,3.916551882,2.294219046,0.3956745987
0.7871726898,-0.8331828417,1.859039308,2.330245034,1.18261769,0.4954496374,3.663196753,2.972910835,0.4570107112,3.925290337,2.287806178,0.3957432121
0.78670701,-0.8326747799,1.859747018,2.330924459,1.181620859,0.4961551344,3.663315331,2.976849606,0.4577159875,3.934376405,2.281032318,0.3958383498
0.7861993379,-0.8322006336,1.86025886,2.331692437,1.18051813,0.4967621683,3.663482737,2.981037599,0.458418355,3.943717971,2.273972546,0.3959334818
0.7856574837,-0.8317592812,1.860600889,2.332536799,1.179321402,0.4972774917,3.663698694,2.985338762,0.459120793,3.953224767,2.266700178,0.396006773
0.7850891977,-0.8313495436,1.860799211,2.33344552,1.17804249,0.49770814,3.6639643,2.989615946,0.4598313254,3.962808374,2.259286681,0.3960413152
0.7845022191,-0.8309702397,1.860879972,2.334406736,1.176693126,0.4980614779,3.664282111,2.993730953,0.4605632881,3.972382157,2.251801611,0.3960252665
0.7839043106,-0.8306202263,1.860869345,2.335408749,1.175284963,0.4983452366,3.664656176,2.9975446,0.4613354347,3.981861152,2.244312596,0.395951892
0.7833032776,-0.8302984222,1.86079353,2.336440043,1.173829565,0.4985675397,3.665039175,3.001312959,0.4622347222,3.991161916,2.236885367,0.3958195034
0.782706973,-0.8300038181,1.860678748,2.337489286,1.172338407,0.4987369197,3.66538061,3.005324476,0.4632566385,4.000202346,2.229583811,0.3956312936
0.7821232881,-0.8297354702,1.860551246,2.33854534,1.170822869,0.498862323,3.665685077,3.009482753,0.464300561,4.008901495,2.222470073,0.3953950652
0.7815601277,-0.8294924791,1.860437303,2.339597263,1.169294227,0.4989531044,3.665963555,3.013684156,0.4652863513,4.017179369,2.215604702,0.3951228496
0.780991532,-0.8293606468,1.860183223,2.340788888,1.167698223,0.4988883808,3.666282187,3.017751199,0.4662012283,4.025340657,2.208678576,0.3949227051
0.7803928787,-0.8293805618,1.859682581,2.342202361,1.16599352,0.49859992,3.666710863,3.021498781,0.4670299955,4.033644352,2.201452439,0.3948433272
0.779774091,-0.8294835274,1.85903251,2.343734433,1.164210836,0.4981767075,3.667213405,3.025038535,0.4678715197,4.041944302,2.19408956,0.39481438
0.779145122,-0.8296010351,1.858330165,2.345281897,1.162380983,0.4977083158,3.667724602,3.028568644,0.4687982263,4.050096667,2.186752001,0.3947707048
0.7785159211,-0.8296648371,1.857672795,2.346741566,1.160534799,0.4972849943,3.668227448,3.032094226,0.4697167229,4.057959769,2.179600711,0.3946522449
0.7778963601,-0.8296068428,1.857157732,2.348010302,1.158703131,0.4969977008,3.668707803,3.035617629,0.4705414673,4.065393874,2.172795583,0.3944036896
0.7772715517,-0.8295577248,1.856516187,2.349243515,1.15677489,0.4966087211,3.669175619,3.039093455,0.4712518181,4.072529746,2.16608824,0.3941319362
0.7766278812,-0.8296456329,1.855529307,2.350613939,1.154671545,0.4959146024,3.669655942,3.042474876,0.4718657428,4.079565561,2.15920482,0.3939534318
0.7759769603,-0.829798717,1.854369403,2.35204508,1.152472334,0.4950600605,3.670162036,3.045757981,0.4723688225,4.086464628,2.152267121,0.3938293682
0.7753302795,-0.8299452861,1.853208956,2.353461285,1.150255683,0.4941927109,3.670710275,3.048936585,0.472755401,4.093190907,2.145398293,0.3937195185
0.7746991838,-0.830013844,1.852220638,2.354787752,1.148099132,0.4934632478,3.671319842,3.052002663,0.4730277631,4.099708874,2.138722918,0.3935822404
0.7740949047,-0.8299330437,1.851577261,2.355950488,1.146079417,0.4930251764,3.672012278,3.054946838,0.4731948791,4.105983546,2.132366882,0.3933745614
0.7734771021,-0.8297135543,1.851197679,2.356959088,1.144077442,0.49277897,3.672805072,3.057728129,0.4732749828,4.11200305,2.126235658,0.3932155977
0.7728081727,-0.8294219797,1.850881754,2.357881489,1.141946673,0.4925283842,3.673728515,3.060298792,0.4733577333,4.117789525,2.120155891,0.3932308837
0.7721034042,-0.8290709265,1.850623758,2.358731873,1.13972213,0.4922836934,3.674793461,3.062669638,0.4735145516,4.123359523,2.114136403,0.3933853438
0.771378075,-0.8286730225,1.850417877,2.359524581,1.137438691,0.4920552762,3.67598545,3.064862267,0.4737365777,4.12872963,2.108186434,0.3936428547
0.7706474598,-0.8282409271,1.850258208,2.360274115,1.135131079,0.4918535598,3.67728917,3.066898692,0.4740124325,4.133916482,2.102315582,0.3939663088
0.7699268337,-0.8277873401,1.850138769,2.360995139,1.132833849,0.4916889875,3.678688565,3.068801277,0.4743285124,4.138936775,2.096533747,0.3943176799
0.7692314747,-0.8273250064,1.850053498,2.361702482,1.130581374,0.4915720083,3.680166941,3.070592678,0.4746692583,4.143807272,2.090851079,0.3946580906
0.7685766647,-0.8268667193,1.849996251,2.362411143,1.128407846,0.4915130887,3.68170705,3.072295802,0.4750173997,4.148544804,2.085277944,0.3949478831
0.7679776886,-0.8264253205,1.849960807,2.363136294,1.126347266,0.4915227459,3.683291171,3.073933771,0.4753541735,4.153166274,2.079824889,0.395146692
0.7674498322,-0.8260136977,1.849940862,2.363893281,1.124433446,0.4916116023,3.684901171,3.075529898,0.4756595175,4.157688644,2.074502627,0.3952135199
0.7670083776,-0.8256447795,1.84993003,2.364697633,1.122700014,0.491790462,3.686518558,3.077107666,0.4759122384,4.162128937,2.069322024,0.3951068167
0.7665452475,-0.825249625,1.849926323,2.365505889,1.121107189,0.4921983418,3.688130564,3.078660251,0.4761060328,4.16635798,2.06422699,0.3949650356
0.7659872471,-0.8247775219,1.849935906,2.366276948,1.119584936,0.4928853987,3.68982949,3.080086417,0.4763097171,4.170293275,2.059169983,0.3949211619
0.7654021038,-0.8242690661,1.84996452,2.367029772,1.118121705,0.4937283525,3.691693029,3.081323256,0.4765833964,4.174021728,2.054176177,0.3949215205
0.7648578869,-0.8237654661,1.850017827,2.367782855,1.116706437,0.4946023398,3.69368378,3.082417739,0.4769103889,4.17763004,2.049272377,0.3949081066
0.76442306,-0.8233086134,1.850101406,2.368554143,1.115328598,0.4953807741,3.695763472,3.083417309,0.4772714231,4.181204711,2.044486864,0.394818943
0.7641663373,-0.8229409131,1.850220818,2.369361059,1.113978181,0.4959354422,3.69789333,3.084369738,0.4776456722,4.184832062,2.039849347,0.3945882468
0.7641428652,-0.8227334634,1.850255405,2.370241787,1.112741324,0.4963462093,3.700065811,3.085302886,0.4779667851,4.188418451,2.035312205,0.3941239326
0.7643107825,-0.8226777579,1.850145317,2.371199414,1.111668309,0.4967793562,3.702267959,3.086223895,0.4782033677,4.191836697,2.030825723,0.3934508969
0.764593331,-0.8226968081,1.849987533,2.37219761,1.110696582,0.497233982,3.704452646,3.08714978,0.4783863067,4.195122529,2.026418113,0.3926753291
0.7649138459,-0.8227135217,1.849879295,2.373198771,1.109765069,0.4977070461,3.706572713,3.088097689,0.4785463912,4.198311458,2.022118193,0.3919025717
0.7651957869,-0.82265076,1.849918129,2.374163936,1.108814321,0.4981932196,3.708580876,3.089084928,0.4787140144,4.201438801,2.01795531,0.3912371589
0.7653627317,-0.8224313164,1.85020181,2.375052935,1.107786332,0.4986852239,3.710429528,3.09012903,0.4789185684,4.204539681,2.013959334,0.3907828636
0.7655220256,-0.822107206,1.850686586,2.375876462,1.106729488,0.4991684745,3.712210612,3.091199593,0.4791399278,4.207593251,2.01012032,0.3904428488
0.7658116167,-0.8217800317,1.85125807,2.376676749,1.105727251,0.4996386774,3.714027183,3.092259188,0.4793428424,4.210556351,2.006405664,0.3900630559
0.7662010612,-0.8214468295,1.851908265,2.377460203,1.104775014,0.5001030077,3.71584756,3.093315286,0.4795316952,4.213430436,2.002811649,0.3896608889
0.7666599317,-0.821104605,1.852629259,2.378233199,1.103868149,0.5005687158,3.717639753,3.094375585,0.4797097868,4.216216889,1.999334536,0.3892537401
0.7671578243,-0.8207503507,1.853413215,2.379002094,1.103001992,0.5010431511,3.71937149,3.095447989,0.4798794191,4.218917023,1.995970571,0.38885898
0.767664365,-0.8203810592,1.854252372,2.379773228,1.102171841,0.5015337734,3.721010084,3.096540686,0.4800415972,4.221532086,1.992715987,0.3884939493
0.7681492135,-0.8199937307,1.855139037,2.380552934,1.101372955,0.5020481543,3.722577855,3.097613757,0.4802216017,4.224063259,1.989567013,0.3881759572
0.7685820667,-0.8195853759,1.856065585,2.381347525,1.100600565,0.502593966,3.724117278,3.098623054,0.4804492791,4.226511663,1.98651987,0.3879222819
0.7689326592,-0.8191530143,1.85702445,2.382163285,1.099849884,0.5031789604,3.725625545,3.099570694,0.4807314109,4.228878357,1.983570779,0.3877501763
0.7691707632,-0.8186936663,1.858008126,2.38300645,1.099116131,0.5038109364,3.727099947,3.100458778,0.481075001,4.231164342,1.980715957,0.3876768775
0.7692661863,-0.8182043422,1.859009164,2.383883186,1.098394556,0.5044976958,3.728537878,3.101289412,0.48148727,4.233370559,1.977951623,0.3877196205
0.7692197426,-0.8176016059,1.860163583,2.384804938,1.097743634,0.5053537066,3.729902908,3.102127445,0.4819903241,4.235471202,1.975354443,0.3879941727
0.769078096,-0.8168527704,1.861542724,2.38576508,1.097194356,0.5064141571,3.731156747,3.102985346,0.4825808632,4.237454038,1.972963163,0.388526958
